chromogram_0_0,chromogram_0_1,chromogram_0_10,chromogram_0_11,chromogram_0_12,chromogram_0_2,chromogram_0_3,chromogram_0_4,chromogram_0_5,chromogram_0_6,chromogram_0_7,chromogram_0_8,chromogram_0_9,chromogram_10_0,chromogram_10_1,chromogram_10_10,chromogram_10_11,chromogram_10_12,chromogram_10_2,chromogram_10_3,chromogram_10_4,chromogram_10_5,chromogram_10_6,chromogram_10_7,chromogram_10_8,chromogram_10_9,chromogram_11_0,chromogram_11_1,chromogram_11_10,chromogram_11_11,chromogram_11_12,chromogram_11_2,chromogram_11_3,chromogram_11_4,chromogram_11_5,chromogram_11_6,chromogram_11_7,chromogram_11_8,chromogram_11_9,chromogram_1_0,chromogram_1_1,chromogram_1_10,chromogram_1_11,chromogram_1_12,chromogram_1_2,chromogram_1_3,chromogram_1_4,chromogram_1_5,chromogram_1_6,chromogram_1_7,chromogram_1_8,chromogram_1_9,chromogram_2_0,chromogram_2_1,chromogram_2_10,chromogram_2_11,chromogram_2_12,chromogram_2_2,chromogram_2_3,chromogram_2_4,chromogram_2_5,chromogram_2_6,chromogram_2_7,chromogram_2_8,chromogram_2_9,chromogram_3_0,chromogram_3_1,chromogram_3_10,chromogram_3_11,chromogram_3_12,chromogram_3_2,chromogram_3_3,chromogram_3_4,chromogram_3_5,chromogram_3_6,chromogram_3_7,chromogram_3_8,chromogram_3_9,chromogram_4_0,chromogram_4_1,chromogram_4_10,chromogram_4_11,chromogram_4_12,chromogram_4_2,chromogram_4_3,chromogram_4_4,chromogram_4_5,chromogram_4_6,chromogram_4_7,chromogram_4_8,chromogram_4_9,chromogram_5_0,chromogram_5_1,chromogram_5_10,chromogram_5_11,chromogram_5_12,chromogram_5_2,chromogram_5_3,chromogram_5_4,chromogram_5_5,chromogram_5_6,chromogram_5_7,chromogram_5_8,chromogram_5_9,chromogram_6_0,chromogram_6_1,chromogram_6_10,chromogram_6_11,chromogram_6_12,chromogram_6_2,chromogram_6_3,chromogram_6_4,chromogram_6_5,chromogram_6_6,chromogram_6_7,chromogram_6_8,chromogram_6_9,chromogram_7_0,chromogram_7_1,chromogram_7_10,chromogram_7_11,chromogram_7_12,chromogram_7_2,chromogram_7_3,chromogram_7_4,chromogram_7_5,chromogram_7_6,chromogram_7_7,chromogram_7_8,chromogram_7_9,chromogram_8_0,chromogram_8_1,chromogram_8_10,chromogram_8_11,chromogram_8_12,chromogram_8_2,chromogram_8_3,chromogram_8_4,chromogram_8_5,chromogram_8_6,chromogram_8_7,chromogram_8_8,chromogram_8_9,chromogram_9_0,chromogram_9_1,chromogram_9_10,chromogram_9_11,chromogram_9_12,chromogram_9_2,chromogram_9_3,chromogram_9_4,chromogram_9_5,chromogram_9_6,chromogram_9_7,chromogram_9_8,chromogram_9_9,genus,spec_centr_0,spec_centr_1,spec_centr_10,spec_centr_11,spec_centr_12,spec_centr_2,spec_centr_3,spec_centr_4,spec_centr_5,spec_centr_6,spec_centr_7,spec_centr_8,spec_centr_9,target
0.9936997745,0.8472571216,0.7343688833,0.7264200691,0.6585675361,0.3489066008,0.9393521125,0.2760469758,0.4920528599,0.1712658948,0.6087832252,0.3277521602,0.5215965187,0.3865527465,0.4967713463,0.3448450446,0.4204316235,0.5343261729,0.1621106593,0.2180813468,0.1176877068,0.8380959935,0.2396606841,0.2143702191,0.1728517821,0.2549927448,1,1,0.7246341999,0.8878096034,1,0.2881664574,0.6683298862,0.2348097367,1,0.2085399766,0.4483701581,0.3278060378,0.5137582969,0.5966831205,0.5287958558,0.7624513333,0.9696307883,0.6860180734,0.5976552605,1,0.2217436212,0.3304034981,0.1838321742,0.5792139974,0.3027111453,0.5399733163,0.2943412946,0.3457307407,0.9742422094,1,0.5251114616,0.8027944792,0.8413259831,0.1266975804,0.243311586,0.2592870776,0.5559742454,0.3137387679,0.7530923821,0.1426827672,0.2686161735,1,0.8646548384,0.3613189117,0.5996526747,0.4930283062,0.0660723774,0.470810739,0.5819106531,0.6961327882,0.3272462457,0.8037487767,0.09818597685,0.3814616593,0.6591140513,0.5136534645,0.1942881151,0.5713962896,0.3241995505,0.04290612639,0.8409917422,0.9378336953,0.8757653318,0.3161022616,0.5345815848,0.1084873578,0.6586006867,0.4100937317,0.2722539066,0.09065882293,0.8812700722,0.4284911556,0.1386925892,0.858331593,1,0.9268900032,0.4130320447,0.4134715395,0.07790805925,0.5943682757,0.2263602711,0.1536216705,0.04720991373,1,0.6970759025,0.7958833199,0.7094295829,0.9021521707,1,0.4317661821,0.3252437567,0.03452407824,0.3011274691,0.1991406021,0.170312598,0.03513516907,0.6784309494,0.7181053084,1,0.528708108,0.5421523701,0.5994766823,0.7734910353,0.7034692833,0.02571168807,0.1175499191,0.4084856626,0.4132282865,0.07053626756,0.2363525854,0.2285439914,0.2206841578,0.2583986306,0.4071511928,0.2626901024,1,1,0.06218286124,0.1524015956,0.2792571418,0.3169894622,0.1583994675,0.1148014985,0.07370310964,0.05197276358,0.4838079421,0.593087385,0.2449987176,0.2421153712,0.2558095984,Acanthis,2445.191778,2631.094044,2594.20893,2643.628403,2573.765035,2725.72175,2606.572425,2707.475432,2681.301497,2820.294594,2697.358499,2750.397663,2671.547441,flammea
0.009473504973,0.006993837387,0.372026644,0.0516494292,0.02905846526,0.01333534172,0.1595953279,0.3205178868,0.1868233514,0.5441596923,0.8612081008,0.3872089144,0.6735281837,0.005986212876,0.005408134218,0.8047514543,1,1,0.04907474471,0.9391695786,0.4740276663,1,1,0.8763028049,0.6569079786,0.5809047959,0.01483511093,0.01112672766,0.8059994733,0.6007733872,0.404146158,0.03475575277,0.3286473431,0.3602138029,0.9456211386,0.8674496903,1,0.4818310597,0.839970848,0.006824359852,0.008374127735,0.09740971314,0.01300823861,0.01989043273,0.01979908079,0.2152284787,0.2218893929,0.06700431429,0.08300854537,0.2789100022,0.404574383,0.2893069447,0.01266472062,0.02304115394,0.01669900847,0.01359191549,0.02701316755,0.06305279194,0.6296178915,0.2215892487,0.02708294231,0.2549088941,0.8797742833,0.487932655,0.09585317844,0.01788712867,0.02795375184,0.008438918355,0.05052804201,0.1212517997,0.04418180846,0.1761264165,0.04632858636,0.04982573378,0.603109436,0.8270694565,0.1342565582,0.01434563546,0.06170779338,0.09428973737,0.0181957977,0.08354424638,0.1980108769,0.1700096159,0.148657349,0.01298909519,0.04618402091,0.2637447269,0.1682488423,0.01924122861,0.009483688524,0.0854059787,0.2324395051,0.06184032892,0.1508228353,0.3388085338,0.4015802765,0.3013006397,0.01863081069,0.0190917349,0.07310173598,0.06000200747,0.01979332836,0.01680236902,0.1947096023,0.3155260508,0.1946875715,0.05928543936,0.1173032995,0.7195173375,1,0.05260557727,0.02032405958,0.02072905699,0.02830555231,0.02075598023,0.06430303735,1,1,0.3285922048,0.01346932972,0.01697714822,1,0.9508948636,0.08194935732,0.05443801975,0.01542374457,0.009800249796,0.03969276257,0.1929625353,0.6604665777,0.6660626567,1,0.06406610462,0.1087453582,0.3589414439,0.4639320092,0.4407589716,0.2060405146,0.09521525262,0.09207660249,0.3783597212,0.9546964919,0.03808290633,0.03409748105,0.8708660683,0.3407145072,0.5561622544,0.03214151688,0.8743976843,1,0.4403864273,0.3445611371,0.5184629445,1,1,Acanthis,1841.765899,1821.587548,2555.74245,2893.109871,2956.406163,1907.116892,2007.017251,2128.3542,2278.956252,2335.958591,2333.553532,2308.987776,2357.857194,flammea
0.009822701235,0.007123377981,0.3711296538,0.0516314415,0.02928119177,0.01340092912,0.161797137,0.3211611462,0.1856523658,0.547969191,0.8605232448,0.3873155716,0.6744714571,0.004998027587,0.005182305641,0.8143143135,1,1,0.04990059867,0.9463121352,0.4739529085,1,1,0.8781260157,0.6553242944,0.5813221006,0.01072337145,0.01003008128,0.8127303472,0.5988564058,0.4011466631,0.03511483934,0.3311806644,0.3622380094,0.9435587502,0.869356401,1,0.4816078541,0.8413773889,0.006483222318,0.008308843919,0.09698531511,0.009934917378,0.01226261373,0.01988908175,0.2175833702,0.2218347967,0.06630734565,0.08358793248,0.2804742642,0.4042018071,0.2886976845,0.01137022845,0.02276198052,0.01670872109,0.009883964315,0.01791219363,0.06350743965,0.6343450164,0.2204680259,0.02698070477,0.2572500141,0.8824340186,0.4853730633,0.09507219274,0.01463258859,0.02713133923,0.008498083454,0.01140064549,0.02383370044,0.0442981258,0.177120859,0.04607073113,0.0505499531,0.6068379083,0.8259933138,0.1329521008,0.01423963609,0.07202145774,0.09734713633,0.01833272659,0.1031890999,0.2485446221,0.1700999461,0.1484263222,0.01293234142,0.04670987001,0.2647000956,0.1673926091,0.01916903846,0.00945833224,0.1023929281,0.237900926,0.06223937361,0.196230396,0.4543530663,0.4014544394,0.3007397759,0.01850415861,0.01921514922,0.07335368659,0.05987549814,0.01972015357,0.01687408977,0.2046186431,0.3192742506,0.1954823871,0.0484954508,0.09110373646,0.7210405792,1,0.0520466186,0.02024638287,0.0207932017,0.02834294987,0.02075219063,0.06474114474,1,1,0.3291124776,0.01122879299,0.01174613145,1,0.9496992643,0.08169848623,0.05407798986,0.01539319364,0.009810913386,0.03996107364,0.1939485602,0.6576271793,0.6645571986,1,0.07302002408,0.1326451065,0.3578638155,0.4666398146,0.4413260589,0.2042830438,0.09534290698,0.0925463474,0.3798561299,0.9574378062,0.03372026542,0.03286440296,0.8729078135,0.3330878789,0.5378601896,0.03234003232,0.8849056161,1,0.437629838,0.3450443378,0.5216500422,1,1,Acanthis,1859.836393,1830.198698,2557.420379,2880.531806,2917.246828,1907.508828,2007.348887,2129.065058,2279.553157,2336.02183,2333.488599,2308.970183,2358.173226,flammea
0.00778324968,0.006590745046,0.3706875431,0.05078410639,0.02697503678,0.01343388575,0.1629101817,0.3214830668,0.1850750323,0.5498790112,0.8601792557,0.3873761026,0.6749390687,0.004493384995,0.005073704188,0.8191822428,1,1,0.05031794581,0.9499024602,0.4739252585,1,1,0.879046943,0.6545375975,0.5815304578,0.008205116144,0.009351043665,0.816164483,0.59979735,0.4018030469,0.03529577622,0.33245676,0.3632606206,0.9425301825,0.8703160684,1,0.4815055677,0.8420752904,0.005494272153,0.008061136423,0.09677424396,0.009720435127,0.01168608526,0.01993444652,0.2187709034,0.2218074326,0.06596255723,0.08387878862,0.2812610363,0.40401579,0.2883926596,0.00944502261,0.0222523119,0.01671422803,0.006358737681,0.00917884775,0.06373710749,0.6367206806,0.219909058,0.02693237982,0.2584266683,0.883765572,0.4840979816,0.09468365546,0.01161077079,0.02631176907,0.008528011348,0.02592923668,0.06073141064,0.04435684697,0.1776204003,0.0459423547,0.05091558837,0.6087052292,0.825452622,0.1323051466,0.01418706629,0.06263465911,0.09490017933,0.01840180297,0.1408864821,0.3463755901,0.1701439993,0.1483113326,0.01290426356,0.04697413079,0.2651766149,0.1669649964,0.01913345177,0.0094457644,0.112285461,0.2407114976,0.06244074429,0.1566170416,0.3574848403,0.4013888027,0.3004604477,0.01844149237,0.01927722923,0.07347946916,0.05981251515,0.01968380601,0.01691034724,0.2017407447,0.3188223383,0.1958812319,0.05408379821,0.1056332731,0.7218001319,1,0.05177063131,0.02020786521,0.02082541234,0.02836178975,0.02075062542,0.06496123991,1,1,0.3293725567,0.01438247803,0.01996212578,1,0.949104086,0.08157609684,0.05389892044,0.01537809499,0.00981651488,0.04009590354,0.1944424432,0.6526381443,0.6630177273,1,0.07005538517,0.126100254,0.3573287839,0.4680110253,0.4416099334,0.2034118267,0.09540686637,0.09278537752,0.3806063769,0.9588073323,0.03116305249,0.03212169733,0.8739451041,0.3332127321,0.539995848,0.03244133067,0.890204379,1,0.4362664551,0.345285967,0.5232576209,1,1,Acanthis,1850.748218,1829.775807,2558.260381,2859.091741,2877.619442,1907.704828,2007.514746,2129.420639,2279.850861,2336.053494,2333.455876,2308.962076,2358.330875,flammea
0.005534484641,0.005980583933,0.3702496885,0.0513576641,0.02836299536,0.01346695009,0.1640314078,0.3218051203,0.1845031138,0.5517921277,0.8598342522,0.3874413556,0.6754039761,0.004831710346,0.005194698337,0.8241086947,1,1,0.05073825497,0.9535056684,0.4739041305,1,1,0.8799740104,0.6537543511,0.5817385762,0.007316861141,0.009113437237,0.8196450411,0.601347592,0.404397264,0.03547764338,0.3337392281,0.3642902359,0.9415033529,0.8712799297,1,0.4814094814,0.8427696034,0.00469638162,0.007868143781,0.09656393982,0.01209513295,0.01777875673,0.0199800577,0.2199652345,0.2217800182,0.0656202016,0.08417041125,0.2820509328,0.4038299226,0.2880873457,0.008084113213,0.02189365792,0.01672017211,0.01049886512,0.01980571941,0.06396834871,0.6391045118,0.2193511931,0.02688590506,0.2596074007,0.8850982666,0.4828259751,0.09429642183,0.01012069121,0.02590773285,0.008558172297,0.04816308116,0.1179783736,0.04441594517,0.1781215182,0.04581434409,0.05128356871,0.6105745983,0.8249102883,0.131661669,0.0141347821,0.04941683062,0.09138159714,0.01847129511,0.1007862671,0.2461916049,0.1701872925,0.1481967193,0.01287638293,0.04723927203,0.2656523509,0.166537729,0.0190981966,0.009433271644,0.1149609545,0.2415966308,0.06264336738,0.153494807,0.3513681641,0.4013213085,0.3001819008,0.01837925983,0.01933955502,0.07360512383,0.05974971394,0.01964761665,0.01694686999,0.1949009605,0.3173016067,0.1962810304,0.0601871669,0.1217825536,0.7225581958,1,0.05149695345,0.02016955815,0.02085771659,0.02838072589,0.02074927893,0.06518202654,1,1,0.3296325941,0.01778869463,0.02890380659,1,0.9485106846,0.08145573374,0.05372047392,0.01536311496,0.009822298843,0.04023118325,0.1949369133,0.6497718102,0.6619904357,1,0.06262576107,0.1076678959,0.3567962439,0.4693939315,0.4418940553,0.2025455674,0.09547091859,0.09302720366,0.3813580141,0.9601761984,0.03104941994,0.03203866327,0.8749934565,0.3381567637,0.5541494824,0.03254400117,0.8955333922,1,0.434912878,0.345527651,0.5248745694,1,1,Acanthis,1863.995306,1826.648024,2559.101078,2839.977637,2849.10612,1907.900855,2007.680651,2129.776259,2280.148072,2336.085171,2333.422978,2308.954475,2358.488135,flammea
0.004118013033,0.005569088441,0.3693871619,0.05003923325,0.02528424828,0.01353340892,0.1662985827,0.3224498046,0.1833755387,0.5556284015,0.8591411463,0.3875860703,0.6763255737,0.008095332343,0.006140734252,0.8341393776,1,1,0.05158781017,0.9607506439,0.4738815484,1,1,0.8818468231,0.652198127,0.5821541874,0.01137950311,0.01027396362,0.8267468894,0.6002885351,0.4016630346,0.03584417399,0.3363233275,0.3663706439,0.9394550458,0.8732201518,1,0.4812358179,0.8441473366,0.005138510826,0.008055839329,0.09614568313,0.009824224913,0.01220902192,0.02007203222,0.2223743842,0.2217250324,0.06494280097,0.08475600403,0.2836400819,0.4034587482,0.2874759429,0.008884469618,0.02220187329,0.01673338018,0.009747920154,0.01792733424,0.06443559237,0.6438966885,0.2182387566,0.02679848804,0.2619810958,0.8877668883,0.4802913329,0.0935258675,0.01366991081,0.02697834296,0.008619204448,0.01371553492,0.03032390194,0.04453528539,0.1791284611,0.04555942023,0.05202658909,0.6143193902,0.8238202851,0.1303851176,0.01403106436,0.03878909663,0.08883569158,0.01861156376,0.1021369141,0.2514582704,0.170271673,0.1479685614,0.01282120533,0.04777220527,0.2666014453,0.1656842148,0.01902866604,0.009408513613,0.09877902705,0.238020797,0.06305250007,0.2092984313,0.4973633925,0.4011809411,0.2996270443,0.01825609008,0.01946494452,0.07385603878,0.05962465728,0.01957570901,0.01702071521,0.1882214853,0.3166300615,0.1970835791,0.04908749834,0.09434329994,0.7240700878,1,0.05095647214,0.02009358072,0.02092260077,0.02841888077,0.02074724618,0.06562568745,1,1,0.3301525502,0.01040333182,0.01019411103,1,0.9473291189,0.08122100906,0.0533654688,0.01533350606,0.009834417209,0.04050309986,0.1959275484,0.6550464911,0.6624816201,1,0.06188121212,0.1066196685,0.3557387972,0.4721949506,0.4424629132,0.2008279222,0.0955992741,0.09351929542,0.3828654092,0.96291145,0.03676098545,0.03352737999,0.8771240506,0.3503402215,0.5883154342,0.03275351371,0.9062824146,1,0.4322351587,0.3460110977,0.5281367676,1,1,Acanthis,1850.970919,1819.475472,2560.784461,2883.957734,2944.85157,1908.293063,2008.012586,2130.487231,2280.740964,2336.148662,2333.356704,2308.940751,2358.801714,flammea
0.4618834655,0.5784479635,0.5299289102,0.389984353,0.06746968007,0.3822089976,0.3118951911,0.3358358048,0.4809510093,0.8427780811,0.5148167346,0.5333159156,0.3531201539,0.5768281622,1,1,0.8828340569,0.2083368199,0.6746684892,0.5209425943,0.7770279832,1,1,0.616965316,1,1,1,0.7932644025,0.5758835636,0.5208565535,0.149554681,0.35035818,0.5470770822,1,0.704726274,0.5065228409,0.4016421582,0.8868560779,0.6772967723,0.06146621455,0.131818662,0.1842648424,0.1270916268,0.03135126813,0.1162658154,0.1217111666,0.2162588661,0.3866563644,0.7842913751,0.3905972049,0.2798886951,0.1299405924,0.0276278684,0.04168048548,0.02382079334,0.03045885476,0.09337033453,0.05656744521,0.07661773833,0.09240970738,0.1340412382,0.1926151517,0.1092442572,0.2687275954,0.07685504824,0.01257176319,0.02123175839,0.01075054486,0.06310824116,0.3792470047,0.02419797363,0.0849371358,0.05432031323,0.03927764818,0.03963130727,0.07646084409,0.2593919585,0.05930387443,0.005250268456,0.008548911476,0.0137476181,0.1045322493,0.3636299681,0.01542419629,0.1395541428,0.04969064838,0.01676357646,0.02975919373,0.1483434822,0.2212890497,0.03408616545,0.004018547325,0.008255858897,0.03056482227,0.1286942627,0.3897239458,0.01820763582,0.202729858,0.0522752429,0.0187091379,0.03815190504,0.2446068074,0.1772448096,0.01906851534,0.01639975601,0.05459126019,0.06987706831,0.2340238744,0.7079879241,0.07267036946,0.5400940762,0.07493670582,0.0649394234,0.1079336295,0.3165389109,0.1261619945,0.03145554799,0.05391519523,0.1733182052,0.2020338144,0.5988482778,1,0.1829635125,0.6651733572,0.05637127368,0.0911042764,0.2900885151,0.653693207,0.1126826327,0.07288849327,0.07827607527,0.2498483773,0.4126745453,0.9717291596,0.8449954382,0.4743950297,1,0.07841810823,0.1897939694,0.706771082,1,0.1310148347,0.1203250027,0.1945772438,0.8129676035,0.7445442349,1,0.5397786967,1,0.905604072,0.2744963213,0.6147810274,0.8098459745,0.6085371837,0.3986029256,0.4212549149,Acanthis,2448.032893,2372.885495,2215.429079,2352.257917,2816.913842,2305.470932,2401.187987,2370.288591,2255.965134,2258.160501,2338.093755,2462.77053,2329.400012,flammea
0.2552824901,0.5158578867,0.5296987434,0.3829655997,0.0700245375,0.376245101,0.3050080282,0.3340646943,0.4833280876,0.8616861242,0.5167905286,0.5227963778,0.3470114954,0.5560905592,1,1,0.8710070675,0.2074693006,0.6576428172,0.5163066887,0.7999552367,1,1,0.6142689172,1,1,1,0.8170648624,0.5735205058,0.5128304612,0.1357564301,0.3496644299,0.5464406728,1,0.6933177278,0.5058884775,0.4005547808,0.8730184822,0.6636768965,0.08114091159,0.137278333,0.1786602829,0.1214341926,0.03285872237,0.112863546,0.1197987055,0.215465418,0.3821957397,0.77807102,0.3817644018,0.2751388882,0.1268337613,0.02861846247,0.042690323,0.0229914245,0.0312318159,0.1107765691,0.05584726635,0.07616231648,0.09230644505,0.1310085968,0.1872777311,0.1068916882,0.2663496857,0.07581688342,0.009410384627,0.02023545432,0.01076652616,0.06338551378,0.3770176273,0.02370657017,0.0864374111,0.05435394233,0.03818066808,0.03919953792,0.07800496809,0.2563639423,0.05823259227,0.005866191049,0.008891750237,0.01405254882,0.1062587907,0.3717765705,0.01541582479,0.1400265483,0.04971025049,0.01660102449,0.03023337905,0.1512777935,0.2165782271,0.03312650255,0.006943995002,0.009544210457,0.03146393107,0.1286167894,0.3874935342,0.01849139722,0.2058531891,0.05268592945,0.01914171636,0.03921650775,0.2472257412,0.1732773386,0.01912582237,0.01688544434,0.05726840148,0.07110999622,0.2383559895,0.7149700122,0.07479668618,0.5455212401,0.07491359533,0.06599571275,0.1112350614,0.3209000632,0.1224439056,0.03162813024,0.05253135407,0.1763019344,0.2085820223,0.6061235383,1,0.1852097896,0.66166382,0.0560118972,0.09238146994,0.3019275161,0.666178287,0.1103747269,0.07468295324,0.0734038835,0.2555990217,0.4179982213,0.9731474134,0.8452127999,0.4844819223,1,0.08046391711,0.1944084559,0.7203790152,1,0.1296030431,0.1212240006,0.1932536948,0.8345247712,0.7604699661,1,0.5342378483,1,0.8848975533,0.2857854661,0.6266912934,0.8214710199,0.6035487779,0.4054716992,0.4319109537,Acanthis,2371.526546,2346.963421,2215.336088,2383.801694,2962.500392,2305.37937,2401.877457,2369.678434,2255.800438,2258.211866,2338.868707,2462.654123,2328.67677,flammea
0.2752548396,0.5255286114,0.5267574033,0.3659694183,0.1068313634,0.3606066308,0.2840554596,0.3323553506,0.4894389888,0.920242488,0.5254030134,0.4949372823,0.3297743379,0.5512412364,1,1,0.8358335492,0.2056487305,0.6117463018,0.5047103318,0.8720147946,1,1,0.6078599786,1,1,1,0.8489849503,0.5698802488,0.497500474,0.1802011758,0.3508967188,0.5360205536,1,0.6643080207,0.5092342078,0.3993848332,0.8351131198,0.6285377917,0.03492706747,0.1140982221,0.1624711077,0.1070439787,0.04177682354,0.1039320108,0.1129001696,0.2130589205,0.3654256143,0.7566805961,0.3589158804,0.2638025424,0.1185063217,0.02831197334,0.04314867885,0.02085662598,0.03411901273,0.1664677307,0.05382736183,0.07472234863,0.09219220971,0.1220575423,0.1728638827,0.1009699438,0.2617719398,0.07389931796,0.006801783737,0.01888727323,0.01088971325,0.06815898281,0.4225339761,0.02239041648,0.09039090971,0.05505768277,0.03517926438,0.03814343267,0.0819135585,0.2502052724,0.05604371787,0.002312084941,0.007735747058,0.0148788122,0.1083294933,0.3725516526,0.01529635808,0.1392896675,0.05059759654,0.01618804956,0.03147177454,0.1584352339,0.206303591,0.0308826793,0.003346674798,0.009015374782,0.03411131901,0.1333709507,0.4531527193,0.01921895094,0.2131740804,0.05510482872,0.02060380733,0.04233652603,0.2527757356,0.1662702325,0.01952378041,0.0172289894,0.06523890014,0.07494449334,0.2513735397,0.7443754986,0.08052922914,0.5559913296,0.07656318039,0.06879427124,0.1215218684,0.3340518273,0.1159008457,0.03200083515,0.05158577516,0.1854152454,0.2281270982,0.6243838647,1,0.1913585803,0.6501512758,0.05626105757,0.09592907135,0.3382547816,0.7063664805,0.1078348861,0.07953910394,0.0698353138,0.2755362729,0.4329530779,0.9746652555,0.8491207912,0.5136608482,1,0.08794804264,0.2071692537,0.7548196876,1,0.1296960603,0.1237278209,0.1885184983,0.8915323763,0.809570824,1,0.52401692,1,0.8326849772,0.3209838182,0.6615940617,0.8588783456,0.5927784099,0.4298147629,0.4645183045,Acanthis,2468.363758,2383.438434,2215.243857,2327.8572,2697.283792,2305.290196,2402.566349,2369.069953,2255.637363,2258.262059,2339.64774,2462.535171,2327.953737,flammea
0.3028164861,0.5077347705,0.5172660116,0.3304091366,0.1113005969,0.3346294431,0.249793826,0.3321321399,0.5015623346,1,0.5466353602,0.4500665674,0.3014422605,0.6971472249,1,1,0.7731904793,0.2310294889,0.5410221204,0.490262377,1,1,0.9687220987,0.6034864897,1,1,1,0.8413309075,0.5769538937,0.4699776383,0.2021218789,0.3636315181,0.5098632912,0.9685327251,0.6202514076,0.5206750263,0.4093286661,0.7777852112,0.5791138834,0.03789014642,0.09872571439,0.1367825007,0.08660933746,0.06471855618,0.09084995917,0.1011301142,0.2027379055,0.3315814561,0.6886481282,0.3234727421,0.2492225975,0.106513192,0.02499382494,0.04042789408,0.01814033628,0.03812157666,0.2398571348,0.05073310563,0.07258936797,0.09076056234,0.107690936,0.1468796426,0.09419533058,0.2570236051,0.07187181433,0.00739205424,0.01742213198,0.01139182135,0.06903079636,0.4108408072,0.02057900639,0.09822859738,0.05644651598,0.03067538527,0.03603418879,0.09086889577,0.2426506067,0.05325894308,0.004183209519,0.008287760951,0.01654761309,0.1123842733,0.4006286529,0.01518910342,0.1363822863,0.05186720486,0.01560836037,0.03282489859,0.1739801981,0.1922325322,0.02759993261,0.004063858847,0.01069362524,0.03978333516,0.1336340631,0.461606564,0.02107073463,0.2283260201,0.05997235499,0.02417767397,0.04814972671,0.267456575,0.1588786818,0.02080150207,0.0228597303,0.08124529927,0.08440475344,0.2810865263,0.8095734323,0.09173826276,0.5695755824,0.07952208809,0.07359424826,0.1394513141,0.3715202434,0.1096052363,0.03301414886,0.0625292343,0.1994161422,0.2697933337,0.6625563057,1,0.205025374,0.6357591006,0.05744290333,0.1030844651,0.4034932069,0.8017324412,0.1073760558,0.08852045563,0.08474428566,0.316207572,0.4702270645,0.9859580171,0.8678872756,0.5728490776,1,0.103576404,0.2330788633,0.7851906714,1,0.1352791697,0.1322276663,0.2404389527,0.9834115329,0.9128478464,1,0.4923996743,1,0.7521400029,0.3890772313,0.7301413123,0.9128511232,0.5917104416,0.4811639378,0.5333418095,Acanthis,2447.191939,2373.777728,2215.198071,2309.142362,2626.181417,2305.24648,2402.910706,2368.766288,2255.556401,2258.286664,2340.038786,2462.474754,2327.592338,flammea
0.1839178819,0.2027897816,0.1682357643,0.5276594286,0.8046059869,0.1222121255,0.2024010635,0.2206958835,0.4890121039,0.9156818706,0.6974406587,0.5851192069,0.2814672536,0.1847818942,0.03293397757,0.1204872588,0.2927733137,0.3966173861,0.003881993725,0.002882292828,0.003745367414,0.006186742099,0.006683484505,0.005066903212,0.007326993959,0.03184489703,0.3035809636,0.0903563161,0.7407610843,1,0.6091490515,0.01021615047,0.006024564133,0.00694810303,0.01688660383,0.0448439134,0.07238114236,0.175258531,0.3358194953,0.1588668061,0.1489439821,0.2774045037,0.4692129687,0.5146479541,0.1973030767,0.2980992327,0.3601799398,0.4541532948,0.5649591591,0.3081209351,0.1521684617,0.1675507813,0.2926107572,0.131479697,0.2274663205,0.4446391247,0.8187427832,0.06918222419,0.2038151979,0.3129646948,0.4956090484,0.7168343086,0.7186970408,0.502091282,0.228109103,0.3862143762,0.2546685882,1,0.9611574811,0.7464207496,0.1985223767,0.3488010993,0.3881517887,0.504345592,1,1,0.628821885,0.7056928662,0.8243398268,0.3219513348,0.6309557169,0.7917219417,1,0.3285368734,1,1,1,0.8123151631,0.5307622901,1,1,1,1,0.09772386986,0.5569244257,0.7405639008,1,0.9882799996,0.4059154027,0.4198557768,0.6081460054,0.636744386,0.4264024479,0.1150141226,0.2340883116,0.24017974,0.05369390538,0.343817213,0.4274244359,0.1526082248,0.07074620259,0.009995915679,0.008439689412,0.02572879054,0.03525199586,0.03564288595,0.02956676584,0.2469084444,0.1888582493,0.02916771002,0.1956764484,0.2828177457,0.04871764574,0.01748947272,0.006351534154,0.005162961018,0.006009961872,0.009929103458,0.02196358751,0.01912868283,0.170828641,0.06871110741,0.02478710385,0.2417214963,0.3632214151,0.02723601594,0.01578948771,0.004787019159,0.003465657251,0.004263349798,0.004111385219,0.007198189476,0.007810804042,0.1897403385,0.04166935631,0.01505811033,0.1808803496,0.4480830923,0.008819486314,0.006249648932,0.004108521524,0.002684731765,0.003632581465,0.003346865944,0.003671240285,0.004669092498,Acrocephalus,2910.401449,2933.878316,2697.274813,2865.119396,2895.833755,2854.889751,2717.982873,2623.121627,2551.869111,2564.014748,2568.031197,2556.162298,2549.470426,palustris
