,index,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,confirmations_mean,confirmations_median,confirmations_std,confirmations_min,confirmations_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max,target
1537,1537,2,5.0,2269760.0,2269760.0,2651876.7036195328,394600.0,4144920.0,3750320.0,17617.0,17617.0,19339.370465452077,3942.0,31292.0,70468.0,70468.0,77357.4818618083,15768.0,125168.0,153732.0,153732.0,2.8284271247461903,153730,153734,102.5,102.5,139.30003589374985,4.0,201.0,74.0,74.0,38.18376618407357,47.0,101.0,8024885560.0,8024885560.0,9170457662.870686,1540392760,14509378360,8022615800.0,8022615800.0,9173109539.574306,1536247840,14508983760,2
1538,1538,2,2.0,201244.0,201244.0,281086.2592301516,2486.0,400002.0,397516.0,8251.0,8251.0,11350.47805160646,225.0,16277.0,18326.5,18326.5,24644.792644694742,900.0,35753.0,153726.5,153726.5,10.606601717798211,153719,153734,48.0,48.0,66.46803743153546,1.0,95.0,2.0,2.0,0.0,2.0,2.0,1017393643.5,1017393643.5,1407837209.2960758,21902406,2012884881,1017192399.5,1017192399.5,1407556123.0368457,21899920,2012484879,3
1539,1539,196,17017.0,1760160.9642857143,90000.0,2870242.365429301,30835.0,10000001.0,9969166.0,7862.357142857143,382.0,11973.12461777712,191.0,60251.0,31266.413265306124,904.0,47984.39221682483,764.0,241004.0,179716.5357142857,181014.5,4175.22766629373,168584,185595,52.42857142857143,1.0,81.3686766419458,1.0,408.0,2.423469387755102,2.0,5.565393086684399,1.0,79.0,1745591824.5204082,1120685359.5,2732198177.4431143,581284,33513000000,1743831663.5561223,1113742579.5,2732496293.570123,541284,33512461800,1
1540,1540,4,30910.0,193241.75,121438.5,157818.2840323537,101762.0,428328.0,326566.0,13562.5,12782.0,15187.268889873958,423.0,28263.0,54250.0,51128.0,60749.07555949583,1692.0,113052.0,145990.0,153715.0,15461.337156490268,122798,153732,74.5,73.5,84.88619832850725,1.0,150.0,6.5,7.5,3.1091263510296048,2.0,9.0,1502269025.75,1476218673.0,1246820661.1683052,8274395,3048364362,1502075784.0,1476116911.0,1246701399.7038472,8133280,3047936034,4
1541,1541,102,35414.0,12788.588235294115,10000.0,13845.142521214128,10000.0,140140.0,130140.0,601.9509803921569,373.0,1348.351038241066,224.0,12945.0,2407.803921568628,1492.0,5393.4041529642645,896.0,51780.0,384165.137254902,384859.5,5514.072712792616,368069,403483,3.5392156862745097,2.0,9.117138217650943,1.0,87.0,2.0,2.0,0.0,2.0,2.0,14963514.656862743,7516844.0,29513518.820841394,485734,223867852,14950726.06862745,7500507.0,29504620.246408444,475734,223857852,1
1542,1542,6,11188.0,99203.83333333331,100000.0,50269.189269041,10726.0,158229.0,147503.0,3392.833333333333,2535.0,3090.2561975775834,520.0,8275.0,13571.333333333334,10140.0,12361.024790310334,2080.0,33100.0,150300.33333333334,153720.0,5663.711068430904,142992,154195,18.666666666666668,10.5,22.15099696778153,1.0,54.0,18.666666666666668,17.5,10.576703960434305,9.0,38.0,12732501816.5,3487784752.0,16989135385.837896,667836227,41954708299,12732402612.666666,3487655637.5,16989135527.604658,667825501,41954608299,3
1543,1543,20,23500.0,13228061.45,3291501.5,17208796.85439242,8808.0,50063336.0,50054528.0,15990.7,12183.0,15208.020297821387,225.0,35574.0,63913.45,48732.0,60885.94477119968,669.0,142296.0,171527.95,172771.0,6316.776480344365,153709,177228,96.3,60.0,96.01430814426074,1.0,205.0,52.35,49.5,50.44984481745472,2.0,163.0,4841121392.25,3454957971.5,5562862662.831901,6444781,19610201754,4827893330.8,3443556235.0,5555510826.44857,6280617,19587401126,2
1544,1544,232,23907.0,4438490.564655173,463585.0,8614230.628677677,3740.0,39158899.0,39155159.0,54735.30172413793,74055.0,36284.591296970975,372.0,97762.0,218918.55172413797,296220.0,145135.65523087708,1488.0,391048.0,161352.5301724138,159757.0,6444.784907291311,150615,174521,31.52155172413793,2.0,97.06453184884924,1.0,655.0,1474.4655172413793,2152.0,1159.8409797782151,1.0,2898.0,2862384777.5689654,2380084667.0,5560700019.529965,1212731,48778621037,2857946287.00431,2378703985.0,5559996506.372253,1201511,48778140412,3
1545,1545,2,8.0,206864.0,206864.0,283600.730944051,6328.0,407400.0,401072.0,2143.0,2143.0,2711.047399069223,226.0,4060.0,8572.0,8572.0,10844.189596276892,904.0,16240.0,153724.0,153724.0,5.656854249492381,153720,153728,14.0,14.0,18.384776310850235,1.0,27.0,2.0,2.0,0.0,2.0,2.0,217097637.5,217097637.5,305982198.5258543,735550,433459725,216890773.5,216890773.5,305698597.79491025,729222,433052325,3
1546,1546,250,34797.0,87026.388,5547.5,392424.4827507967,226.0,3786766.0,3786540.0,4393.244,242.0,7903.859195684398,220.0,46999.0,16803.74,892.0,31487.490445231644,828.0,187996.0,143734.2,145136.0,7043.152074218059,115833,150630,9.868,1.0,27.19826388269906,1.0,243.0,85.98,2.0,162.1727337820058,2.0,632.0,61583347.008,11846901.5,128865870.68530488,171493,928523146,61496320.62,11838257.5,128806918.01636653,162605,928504930,3
1547,1547,250,1599.0,67066.352,10000.0,115575.72096699316,10000.0,880000.0,870000.0,4056.112,226.0,9232.448961938277,191.0,87544.0,16224.448,904.0,36929.79584775311,764.0,350176.0,332102.644,332021.0,486.9757641231446,331514,333109,26.952,1.0,62.60635686317098,1.0,593.0,1.984,2.0,0.1257268026940264,1.0,2.0,5875609.828,413146.0,27173555.273159884,15721,201280349,5808543.476,403146.0,27146766.439429056,5550,201000850,1
1548,1548,4,48648.0,46234.25,23254.5,61887.88642577802,3097.0,135331.0,132234.0,5060.75,403.5,9433.875286257851,225.0,19211.0,20243.0,1614.0,37735.501145031405,900.0,76844.0,141562.5,153718.0,24319.66831599477,105083,153731,33.25,2.0,63.16842565712716,1.0,128.0,4.5,3.0,3.696845502136472,2.0,10.0,703873264.25,87797568.0,1292633332.073426,779058,2639118863,703827030.0,87775482.0,1292574620.6879082,773624,2638983532,2
1549,1549,100,53145.0,542487.71,49698.0,2371574.140017585,573.0,22075097.0,22074524.0,2744.0,814.0,5219.0110541977565,191.0,33824.0,10938.86,3256.0,20810.89769833356,764.0,135296.0,147896.64,150284.0,15357.795738643606,118674,171819,17.3,3.5,33.81843977310113,1.0,201.0,5.21,2.0,16.67229904828832,1.0,123.0,1283529091.91,376831415.0,2290164849.9922733,14298870,10439843271,1282986604.2,376161176.0,2289174350.9398017,14297740,10439554671,3
1550,1550,70,42058.0,143006.94285714286,37294.0,316656.7605319305,1484.0,2138940.0,2137456.0,10803.871428571429,1880.5,14501.316345967994,595.0,36938.0,43159.25714285715,7522.0,58043.22262891947,2380.0,147752.0,153147.37142857144,153363.0,9383.643024474382,133954,176012,69.5,3.5,100.5301526617905,1.0,250.0,15.985714285714286,10.5,15.792580221803902,1.0,54.0,550320811.1857142,151810692.5,889492128.7960986,4546113,4787853941,550177804.2428571,151760699.5,889482346.8647753,4544629,4787810272,3
1551,1551,8,14625.0,89053.5,10925.0,150160.65092902526,7019.0,441931.0,434912.0,5408.125,445.5,8078.9326458653295,225.0,20664.0,21632.5,1782.0,32315.73058346132,900.0,82656.0,150543.75,154020.0,6668.251639565759,139748,154384,35.5,2.5,53.82245946495889,1.0,136.0,4.875,2.5,5.718079098038832,1.0,18.0,4914976324.125,3300562763.0,5411759991.053893,1945913,13544734135,4914887270.625,3300291797.5,5411752589.203854,1937971,13544727116,2
1552,1552,2,5.0,33450.0,33450.0,31324.83040656405,11300.0,55600.0,44300.0,667.5,667.5,624.3752877877215,226.0,1109.0,2670.0,2670.0,2497.501151150886,904.0,4436.0,153712.5,153712.5,2.1213203435596424,153711,153714,4.0,4.0,4.242640687119285,1.0,7.0,2.0,2.0,0.0,2.0,2.0,100044990.0,100044990.0,17034188.216648307,88000000,112089980,100011540.0,100011540.0,17002863.38624174,87988700,112034380,3
1553,1553,2,2.0,100480.0,100480.0,46103.3621333629,67880.0,133080.0,65200.0,2216.0,2216.0,1565.534413547016,1109.0,3323.0,8864.0,8864.0,6262.1376541880645,4436.0,13292.0,275873.5,275873.5,2.1213203435596424,275872,275875,14.5,14.5,10.606601717798211,7.0,22.0,2.0,2.0,0.0,2.0,2.0,1163601631.0,1163601631.0,10562121.872834451,1156133083,1171070179,1163501151.0,1163501151.0,10608225.234967817,1156000003,1171002299,0
1554,1554,49,53729.0,1337881.591836735,688600.0,1494051.4240658816,1141.0,7520000.0,7518859.0,3811.428571428572,3268.0,4091.142744800447,225.0,19362.0,15232.244897959185,13072.0,16376.669159878296,670.0,77448.0,168004.5306122449,170416.0,10732.763709202996,138732,192461,17.693877551020407,7.0,20.898767987643684,1.0,90.0,24.26530612244898,2.0,37.10501735513905,1.0,101.0,7967519800.489796,2003975789.0,19590054814.74928,139971994,130334790060,7966181918.897959,2002812494.0,19589539476.24539,139821994,130329690060,3
1555,1555,4,2147.0,99975.5,16241.0,173231.97124183897,7863.0,359557.0,351694.0,8525.5,609.0,16070.075222806729,256.0,32628.0,34102.0,2436.0,64280.300891226914,1024.0,130512.0,154776.25,154767.0,1227.2672555994704,153712,155859,57.0,3.5,108.67995828731873,1.0,220.0,3.25,3.0,1.2583057392117916,2.0,5.0,2842387031.0,229999098.5,5378878994.850098,1945876,10907604051,2842287055.5,229982897.0,5378706060.047926,1937934,10907244494,2
1556,1556,67,1160.0,206054.8059701493,114448.0,391832.7917432513,63280.0,2801818.0,2738538.0,564.2388059701492,192.0,1373.9894037078973,191.0,9347.0,2256.955223880597,768.0,5495.957614831589,764.0,37388.0,206353.776119403,206457.0,374.3808149099092,205610,206770,3.328358208955224,1.0,8.863250754116587,1.0,61.0,1.8656716417910448,1.0,2.3798110593965336,1.0,10.0,92698947.47761194,4739922.0,587908498.9462775,199200,4822143869,92492892.6716418,4662782.0,587574493.6120946,97080,4819342051,0
1557,1557,39,34420.0,27271.102564102563,20000.0,21780.430687582197,4705.0,102487.0,97782.0,556.2307692307693,374.0,380.2118150340649,225.0,1552.0,2224.923076923077,1496.0,1520.8472601362596,900.0,6208.0,269621.0512820513,271310.0,8467.07509912034,249021,283431,2.58974358974359,1.0,2.65288272915123,1.0,10.0,4.487179487179487,2.0,4.811563893217622,2.0,17.0,1024681541.051282,11072119.0,2616367465.546049,1700000,12788733738,1024654269.948718,11067413.0,2616363011.895953,1686013,12788689725,1
1558,1558,16,30056.0,656593.0625,141238.0,1377470.8658366352,19008.0,5337982.0,5318974.0,7021.5625,1406.0,9711.792165326644,699.0,30290.0,28086.25,5624.0,38847.168661306576,2796.0,121160.0,166316.0625,163305.5,11940.737433781054,153700,183756,44.375,5.5,67.67458902719692,1.0,205.0,13.8125,9.0,13.362728014892769,1.0,37.0,544828320.75,122240763.5,779812923.1433998,4303165,2184036666,544171727.6875,120539905.0,780092025.5691661,3925978,2183711837,3
1559,1559,12,48916.0,53841.333333333336,18616.0,126845.6181644252,6554.0,454964.0,448410.0,3931.25,226.0,12715.402879435776,224.0,44307.0,15725.0,904.0,50861.61151774311,896.0,177228.0,116036.0,120188.0,14086.06365429062,71311,120227,26.08333333333333,1.0,86.26329497883826,1.0,300.0,2.1666666666666665,2.0,0.5773502691896258,1.0,3.0,74883249.0,33669614.5,100549613.95711908,1300751,367419811,74829407.66666667,33651111.5,100434931.08712038,1293745,366964847,1
1560,1560,250,92168.0,41799.908,10000.0,240274.42788022244,10000.0,3562651.0,3552651.0,1315.264,372.0,3181.125601208897,191.0,31492.0,5261.056,1488.0,12724.502404835586,764.0,125968.0,269784.124,275127.5,17824.686161828886,188068,280251,8.148,1.0,21.61654914150612,1.0,213.0,2.636,2.0,4.2463667437102455,1.0,28.0,147773754.476,2285892.0,1076175670.7774782,20000,12004246520,147731954.568,2265892.0,1076122995.1411695,10000,12003246520,1
1561,1561,2,28.0,83721.5,83721.5,25521.60505336606,65675.0,101768.0,36093.0,6931.0,6931.0,9019.8541008156,553.0,13309.0,27724.0,27724.0,36079.4164032624,2212.0,53236.0,153715.0,153715.0,22.62741699796952,153699,153731,42.5,42.5,58.68986283848344,1.0,84.0,8.0,8.0,4.242640687119285,5.0,11.0,22660969841.5,22660969841.5,31988504587.021664,41681328,45280258355,22660886120.0,22660886120.0,31988479065.41661,41615653,45280156587,3
1562,1562,69,15615.0,225939.0579710145,86984.0,363828.0574760023,1130.0,1576600.0,1575470.0,2489.5652173913045,1256.0,3524.2196778288253,192.0,15724.0,9817.95652173913,4928.0,14151.83566292496,768.0,62896.0,159905.6811594203,161096.0,3951.382098086783,149031,164646,15.840579710144928,7.0,24.117740107528487,1.0,106.0,4.159420289855072,2.0,3.2657905466040145,1.0,22.0,1267687044.9130435,600678200.0,2245916343.968136,70975178,10002132643,1267461105.8550725,600196800.0,2245671724.629186,70974048,10000881643,3
1563,1563,4,103433.0,142834.75,87665.5,176400.65891293227,2258.0,393750.0,391492.0,7559.25,4397.5,7834.902185094591,2231.0,19211.0,30237.0,17590.0,31339.608740378364,8924.0,76844.0,205427.5,205424.0,59706.10306325476,153710,257152,41.25,18.0,59.2023366655968,1.0,128.0,43.25,35.5,46.69314724882014,1.0,101.0,13721440568.0,9668478627.0,13692068865.250015,2639118863,32909686155,13721297733.25,9668457498.0,13691921577.447577,2638983532,32909292405,2
1564,1564,139,81895.0,52128.06474820144,27647.0,103508.24599982142,409.0,454964.0,454555.0,3724.539568345324,256.0,10156.10918828847,223.0,44304.0,14605.539568345324,1024.0,40717.66028899075,669.0,177216.0,152997.6330935252,149581.0,18330.855294112152,105814,187709,24.568345323741006,1.0,68.98372527661364,1.0,300.0,2.050359712230216,2.0,0.6406941548853591,1.0,5.0,211566133.9856115,16976413.0,662261316.8312638,2852879,4984204780,211514005.9208633,16975702.0,662188119.8454531,2851646,4983749816,1
1565,1565,2,165.0,50000.0,50000.0,0.0,50000.0,50000.0,0.0,438.0,438.0,254.55844122715712,258.0,618.0,1752.0,1752.0,1018.2337649086284,1032.0,2472.0,315230.5,315230.5,122.32947314527271,315144,315317,2.0,2.0,1.4142135623730951,1.0,3.0,2.0,2.0,0.0,2.0,2.0,126511703.0,126511703.0,33988551.14876846,102478168,150545238,126461703.0,126461703.0,33988551.14876846,102428168,150495238,0
1566,1566,2,92.0,114476.5,114476.5,67141.91019400625,67000.0,161953.0,94953.0,1074.5,1074.5,573.46359954229,669.0,1480.0,4298.0,4298.0,2293.85439816916,2676.0,5920.0,153677.0,153677.0,73.53910524340094,153625,153729,2.5,2.5,2.1213203435596424,1.0,4.0,20.5,20.5,26.16295090390226,2.0,39.0,450163181.0,450163181.0,616035066.5412161,14560608,885765754,450048704.5,450048704.5,615967924.6310222,14493608,885603801,3
1567,1567,111,6603.0,32252.25225225225,10000.0,99851.56879256222,0.0,780000.0,780000.0,1942.117117117117,436.0,5447.676611912371,225.0,40228.0,7768.468468468468,1744.0,21790.706447649485,900.0,160912.0,347719.7387387388,347410.0,1772.6432739207517,344755,351358,10.036036036036036,1.0,30.287089337005977,1.0,223.0,3.711711711711712,2.0,11.103142378613844,1.0,70.0,180742708.45045045,17643000.0,411114759.54740745,30070,2404107040,180710456.1981982,17633000.0,411099240.7542635,70,2404107040,1
1568,1568,2,2.0,219654.0,219654.0,248542.37673282195,43908.0,395400.0,351492.0,2310.5,2310.5,2322.8457761978084,668.0,3953.0,9242.0,9242.0,9291.383104791234,2672.0,15812.0,153734.0,153734.0,2.8284271247461903,153732,153736,4.0,4.0,0.0,4.0,4.0,51.5,51.5,70.0035713374682,2.0,101.0,5646329313.5,5646329313.5,7964884240.042623,14305656,11278352971,5646109659.5,5646109659.5,7964635697.66589,14261748,11277957571,4
1569,1569,177,29504.0,20187.649717514123,16567.0,15225.614139405328,6198.0,80475.0,74277.0,546.4463276836158,373.0,307.05248052425264,223.0,1848.0,2185.785310734463,1492.0,1228.2099220970106,892.0,7392.0,270226.1468926553,270987.0,6276.526643420926,245302,274806,2.4915254237288136,1.0,2.371992459524934,1.0,12.0,2.3446327683615817,2.0,2.0916193720008485,2.0,21.0,432045858.40113,48402075.0,1119812885.531154,1116009,6737554949,432025670.75141245,48392050.0,1119813851.1629438,1099617,6737530822,1
1570,1570,10,18.0,53436.0,10000.0,65210.13813476824,10000.0,174240.0,164240.0,1164.3,265.5,1496.3626305886626,191.0,4355.0,4657.2,1062.0,5985.45052235465,764.0,17420.0,276033.5,276038.0,8.449194570425101,276011,276038,7.5,1.5,10.047111248734357,1.0,29.0,1.4,1.0,0.5163977794943222,1.0,2.0,543125740.7,115940785.0,613710646.6774086,13450000,1306116430,543072304.7,115930785.0,613656168.9295435,13440000,1306003399,0
1571,1571,99,137363.0,1322969.4141414142,450600.0,2716625.10702124,1300.0,10000000.0,9998700.0,35483.78787878788,27844.0,20898.548243335837,420.0,98859.0,141928.51515151514,111376.0,83586.82418206923,1680.0,395436.0,154872.71717171717,155536.0,14661.903596820472,34365,171712,70.07070707070707,2.0,98.95476729245088,1.0,670.0,752.5555555555555,275.0,815.3524494229753,1.0,2044.0,1604269821.3232324,737030790.0,1939796428.122805,108291895,9467373261,1602946851.909091,736946210.0,1938546650.2260687,107679115,9457373261,4
1572,1572,29,4225.0,57715.96551724138,10000.0,141838.17126482129,10000.0,570000.0,560000.0,5641.689655172414,521.0,15613.57934185919,225.0,60936.0,22566.758620689656,2084.0,62454.31736743676,900.0,243744.0,280270.5862068966,280635.0,1149.895042329665,277168,281393,10.344827586206897,3.0,34.891951448178844,1.0,191.0,121.6206896551724,2.0,447.5248926670452,1.0,1804.0,291236473.7241379,1602113.0,1389730073.1537063,49151,7501282520,291178757.7586207,1591013.0,1389685416.4929702,39151,7501000000,1
1573,1573,2,623.0,115061.5,115061.5,66724.71719310619,67880.0,162243.0,94363.0,7599.5,7599.5,8635.895118631304,1493.0,13706.0,30398.0,30398.0,34543.58047452522,5972.0,54824.0,154034.5,154034.5,433.4564568673536,153728,154341,42.0,42.0,57.982756057296896,1.0,83.0,21.5,21.5,24.748737341529164,4.0,39.0,2353078202.5,2353078202.5,3262828291.122452,45910192,4660246213,2352963141.0,2352963141.0,3262761566.405258,45842312,4660083970,4
1574,1574,44,41563.0,737374.1590909091,249007.0,1369683.299311754,304.0,5000000.0,4999696.0,8373.636363636364,6566.0,8516.48113841465,226.0,45959.0,32666.545454545456,26264.0,31574.984564583712,904.0,158330.0,149534.25,148216.0,12761.426440508576,127615,169178,48.95454545454545,35.0,60.70131010633784,1.0,297.0,32.45454545454545,2.0,41.6884650520169,2.0,101.0,2440719654.2727275,502067348.5,3204064903.953984,1971985,11166151568,2439982280.1136365,500981973.0,3204233946.078048,1968263,11165381168,3
1575,1575,115,104582.0,28787.2,22383.0,17498.1543468838,10000.0,120000.0,110000.0,805.8695652173913,651.0,645.4691958858521,193.0,4820.0,3223.478260869565,2604.0,2581.876783543408,772.0,19280.0,356112.62608695653,366845.0,25332.726578188885,275817,380397,4.3826086956521735,3.0,4.120089014316151,1.0,28.0,2.643478260869565,2.0,2.428598990927444,1.0,20.0,72085532.14782609,2001351.0,509803463.9459328,100002,5389060000,72056744.94782609,1976351.0,509794091.8953655,78030,5388940000,1
1576,1576,20,33126.0,2287472.9,333400.0,3521268.4605769087,171.0,10000000.0,9999829.0,18443.75,1551.0,33340.638436527624,191.0,90036.0,73676.9,6204.0,133418.06797427952,677.0,360144.0,155937.35,154748.0,11176.263278531527,139807,172933,122.3,6.0,227.19944866500936,1.0,610.0,11.5,2.0,33.421549934136806,1.0,151.0,1125814755.05,497287911.5,1714066036.0682724,5792863,6765094415,1123527282.15,492312291.0,1712946966.4868426,5788117,6765059024,3
1577,1577,2,7.0,68794.5,68794.5,94096.82069283744,2258.0,135331.0,133073.0,10721.0,10721.0,12006.673144547576,2231.0,19211.0,42884.0,42884.0,48026.69257819031,8924.0,76844.0,153720.5,153720.5,14.849242404917495,153710,153731,64.5,64.5,89.80256121069154,1.0,128.0,35.5,35.5,36.06244584051392,10.0,61.0,3958388038.5,3958388038.5,1865728360.412871,2639118863,5277657214,3958319244.0,3958319244.0,1865822457.233564,2638983532,5277654956,2
1578,1578,8,10339.0,2481404.875,255024.5,4158001.519949404,1130.0,9228400.0,9227270.0,24792.0,2480.5,41389.88055758833,225.0,91961.0,99168.0,9922.0,165559.52223035332,900.0,367844.0,159025.25,159263.5,4233.383508326579,153708,164055,166.75,13.0,281.1820711618313,1.0,623.0,5.625,2.0,10.253048327204938,2.0,31.0,1591476002.5,190146353.5,2942503743.9302187,6096543,8366197160,1588994597.625,185343253.5,2942171238.2396398,6095413,8365256960,3
1579,1579,2,8.0,42271.5,42271.5,28013.44935026745,22463.0,62080.0,39617.0,1017.5,1017.5,751.6545084013001,486.0,1549.0,4070.0,4070.0,3006.6180336052003,1944.0,6196.0,275853.0,275853.0,5.656854249492381,275849,275857,6.5,6.5,4.949747468305833,3.0,10.0,1.5,1.5,0.7071067811865476,1.0,2.0,817133378.5,817133378.5,691453000.4641706,328202273,1306064484,817091107.0,817091107.0,691424987.0148203,328179810,1306002404,0
1580,1580,99,97826.0,90957321.010101,30000.0,383707659.2267143,0.0,1980000000.0,1980000000.0,6559.121212121212,1480.0,16240.385720558012,191.0,91503.0,26236.484848484848,5920.0,64961.54288223205,764.0,366012.0,349430.68686868687,342879.0,26606.619223858503,316286,414118,36.505050505050505,7.0,91.64476378568584,1.0,508.0,8.88888888888889,10.0,6.20712048144724,1.0,30.0,3984089709.3333335,1092757809.0,11401061730.550793,30021548,62041455143,3893132388.323232,1092607809.0,11114700598.873713,30001548,60301455209,0
1581,1581,30,13304.0,250279.3333333333,36750.0,620139.7532254925,7480.0,2577200.0,2569720.0,6978.0,2733.0,12185.980087364956,225.0,51365.0,27912.0,10932.0,48743.92034945983,900.0,205460.0,159815.53333333333,159352.0,4058.415757948884,153720,167022,37.96666666666667,5.5,82.65820080862842,1.0,340.0,17.066666666666666,2.0,28.421620392706785,1.0,130.0,93541252.16666669,17778171.0,130556031.20071526,1470000,500999040,93290972.83333331,17738621.0,130264473.97703543,1450000,500689640,3
1582,1582,10,12649.0,1279290.1,195381.0,2657569.7080703243,1130.0,8618200.0,8617070.0,12829.3,2060.0,26445.038883818397,192.0,85892.0,51317.2,8240.0,105780.15553527356,768.0,343568.0,151974.5,153695.0,4317.282227667464,147471,160118,85.6,10.0,179.79445053850924,1.0,582.0,5.7,2.0,9.944847912361457,1.0,33.0,1261503102.8,1139776624.5,983511799.2439072,2056255,2834853488,1260223812.7,1135241624.5,983366222.7710348,2053995,2834799556,3
1583,1583,250,222398.0,62702.22,10000.0,285824.3017833357,1130.0,2504000.0,2502870.0,2833.464,372.0,11460.172348868366,191.0,94630.0,11333.856,1488.0,45840.68939547346,764.0,378520.0,352095.208,354315.0,22324.011524430443,153063,375453,18.436,1.0,77.74341165799774,1.0,641.0,2.184,2.0,4.409526015198785,1.0,70.0,162103332.5,21238750.5,777327366.1015596,40000,10000720000,162040630.28,21228750.5,777192613.6087605,30000,10000000000,1
1584,1584,7,37.0,39937.142857142855,10000.0,45848.66617990311,10000.0,132960.0,122960.0,941.4285714285714,815.0,633.2379376776835,373.0,2141.0,3765.714285714286,3260.0,2532.951750710734,1492.0,8564.0,276218.71428571426,276219.0,13.2377526506047,276197,276234,5.857142857142857,5.0,4.298393941484479,2.0,14.0,2.0,2.0,0.0,2.0,2.0,638486835.4285715,389944683.0,570115182.9833097,83129571,1306054946,638446898.2857143,389934683.0,570080823.4599582,83119571,1306004586,0
1585,1585,48,16869.0,105625.0,20000.0,244478.6572071011,10000.0,1000000.0,990000.0,676.7708333333334,338.5,940.1039607423988,190.0,5827.0,2707.083333333333,1354.0,3760.4158429695954,760.0,23308.0,326853.625,332263.0,7423.3549151854595,315646,332515,3.7708333333333335,2.0,5.501410199612201,1.0,32.0,1.875,2.0,0.3342186823915959,1.0,2.0,173905742.25,137155000.0,203368753.68141565,2839000,1229990000,173800117.25,137135000.0,203186571.14591745,2829000,1228990000,1
1586,1586,6,17324.0,165103.5,123588.5,139602.21623133353,6688.0,410200.0,403512.0,1556.3333333333333,404.5,1900.7311926378927,257.0,4101.0,6225.333333333333,1618.0,7602.924770551573,1028.0,16404.0,162932.5,164023.0,8927.602068864853,153722,171045,5.833333333333333,2.0,9.020347369512256,1.0,24.0,20.666666666666668,3.0,39.485018255873534,3.0,101.0,2425554165.1666665,620196621.5,3295733930.919562,4784387,7038982362,2425389061.6666665,620073033.0,3295655938.4420643,4777699,7038572162,2
1587,1587,27,68190.0,96066.07407407407,22600.0,142451.28402637702,2508.0,501158.0,498650.0,4196.740740740741,404.0,9419.18149143868,225.0,35944.0,16786.962962962964,1616.0,37676.72596575472,900.0,143776.0,132569.11111111112,145756.0,20699.38248304733,85527,153717,25.074074074074076,2.0,63.735587164668615,1.0,240.0,14.77777777777778,3.0,26.294681142966084,2.0,100.0,2519112602.7777777,11444757.0,4268373142.553707,31361,13101315224,2519016536.703704,11437941.0,4268257822.953472,28853,13100814066,2
1588,1588,2,168.0,139446.0,139446.0,178864.07451469958,12970.0,265922.0,252952.0,2466.5,2466.5,119.50104602052652,2382.0,2551.0,9866.0,9866.0,478.0041840821061,9528.0,10204.0,153646.0,153646.0,121.62236636408618,153560,153732,9.0,9.0,11.31370849898476,1.0,17.0,34.0,34.0,46.66904755831214,1.0,67.0,3304933546.5,3304933546.5,4584472083.636797,63222248,6546644845,3304794100.5,3304794100.5,4584293219.562282,63209278,6546378923,3
1589,1589,2,1.0,33725.0,33725.0,6257.895013500945,29300.0,38150.0,8850.0,673.0,673.0,121.62236636408618,587.0,759.0,2692.0,2692.0,486.4894654563447,2348.0,3036.0,153714.0,153714.0,16.97056274847714,153702,153726,3.5,3.5,0.7071067811865476,3.0,4.0,4.5,4.5,0.7071067811865476,4.0,5.0,74009323129.5,74009323129.5,181298991.765968,73881125383,74137520876,74009289404.5,74009289404.5,181292733.87095448,73881096083,74137482726,3
1590,1590,5,767.0,911020.0,33500.0,1422850.389886442,11300.0,3280500.0,3269200.0,1996.0,670.0,2636.0368927615564,226.0,6421.0,7984.0,2680.0,10544.147571046224,904.0,25684.0,297211.6,297300.0,348.46563675634746,296844,297595,13.0,4.0,17.874562931719478,1.0,43.0,2.0,2.0,0.0,2.0,2.0,417541248.4,49848700.0,548410083.3828564,19630000,1214280729,416630228.4,49815200.0,547031328.9133717,19618700,1211000229,4
1591,1591,120,64522.0,199777.88333333333,33900.0,375428.2711495042,1813.0,1798600.0,1796787.0,3674.2,1591.0,5641.205387908815,225.0,29943.0,13443.7,4504.0,22673.434666435285,900.0,118845.0,137034.21666666667,137520.5,18530.944102522462,95589,160111,21.23333333333333,5.0,38.90534372432818,1.0,201.0,6.958333333333333,2.0,9.554264157193591,1.0,73.0,4682879315.5,3575261820.5,3026672158.7354245,302184566,12411160851,4682679537.616667,3575250761.0,3026552394.067921,302169489,12411154450,3
1592,1592,250,19496.0,620286.2,400559.0,602846.8868487094,4200.0,4025670.0,4021470.0,15176.388,15501.5,2598.192632055807,249.0,20548.0,60546.48,61988.0,10381.179642636513,669.0,81312.0,61919.464,62200.5,5122.523630603219,50419,69915,51.348,52.5,49.58886081032578,1.0,101.0,223.188,18.0,229.4488609148025,2.0,600.0,1476190373.452,1253070371.0,2325966934.9939046,1971740,34583943748,1475570087.252,1252751046.0,2325989013.938269,1967540,34583399690,2
