,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,target
7462,1296,0,0,2,20,25,20,1,0
7463,1296,0,0,2,5,8,16,1,0
7464,1297,0,0,2,5,28,10,1,0
7465,1296,0,0,2,5,33,10,1,0
7466,1296,0,0,2,10,39,1,0,0
7467,1296,0,0,2,15,24,18,0,0
7468,1296,0,0,2,15,25,0,1,0
7469,1296,0,0,2,15,37,3,2,0
7470,1297,0,0,2,25,30,9,1,0
7471,1297,0,0,2,40,36,8,0,0
7472,1297,0,0,2,40,22,6,0,0
7473,1296,0,0,2,40,22,5,2,0
7474,1296,0,0,2,15,22,17,0,1
7475,1385,0,0,2,5,15,26,2,0
7476,1385,0,0,2,5,38,8,1,0
7477,1385,0,0,2,10,5,10,1,0
7478,1385,0,0,2,10,5,31,1,0
7479,1385,0,0,2,10,15,11,2,0
7480,1385,0,0,2,10,26,10,1,0
7481,1385,0,0,2,10,37,6,0,0
7482,1385,0,0,2,10,38,1,1,0
7483,1385,0,0,2,15,14,2,1,0
7484,1385,0,0,2,15,15,25,1,0
7485,1385,0,0,2,15,34,6,1,0
7486,1385,0,0,2,20,8,30,1,0
7487,1385,0,0,2,20,10,23,1,0
7488,1385,0,0,2,20,15,16,1,0
7489,1385,0,0,2,20,18,12,2,0
7490,1385,0,0,2,20,24,22,0,0
7491,1385,0,0,2,20,26,12,2,0
7492,1385,0,0,2,20,44,3,2,0
7493,1385,0,0,2,40,29,10,1,0
7494,1385,0,0,2,20,29,6,1,1
7495,1478,0,0,2,10,10,7,0,0
7496,1478,0,0,2,10,28,6,1,0
7497,1478,0,0,2,10,28,12,1,0
7498,1478,0,0,2,15,38,7,0,0
7499,1478,0,0,2,15,46,0,1,0
7500,1478,0,0,2,20,10,7,1,0
7501,1478,0,0,2,20,26,16,1,0
7502,1478,0,0,2,20,28,17,1,0
7503,1478,0,0,2,30,30,7,0,0
7504,1478,0,0,2,30,35,4,2,0
7505,1478,0,0,2,40,35,10,2,0
7506,1478,0,0,2,40,40,6,0,0
7507,1478,0,0,2,40,44,3,0,0
7508,1575,0,0,2,5,17,23,1,0
7509,1576,0,0,2,5,17,21,0,0
7510,1575,0,0,2,10,17,23,1,0
7511,1576,0,0,2,10,35,3,2,0
7512,1576,0,0,2,20,14,30,1,0
7513,1575,0,0,2,20,28,1,0,0
7514,1576,0,0,2,25,28,8,2,0
7515,1576,0,0,2,30,34,14,2,0
7516,1575,0,0,2,30,45,2,2,0
7517,1576,0,0,2,30,45,3,1,0
7518,1576,0,0,2,30,22,25,1,1
7519,1575,0,0,2,30,34,13,1,1
7520,1678,0,0,2,5,30,0,1,0
7521,1678,0,0,2,10,17,17,0,0
7522,1678,0,0,2,10,39,5,1,0
7523,1678,0,0,2,15,36,10,2,0
7524,1678,0,0,2,20,15,10,1,0
7525,1678,0,0,2,20,29,16,2,0
7526,1678,0,0,2,20,35,11,1,0
7527,1678,0,0,2,40,24,23,1,0
7528,1678,0,0,2,40,37,8,0,0
7529,1678,0,0,2,10,33,4,2,1
7530,1678,0,0,2,15,36,11,0,1
7531,1785,0,0,2,5,26,23,0,0
7532,1785,0,0,2,5,48,0,1,0
7533,1785,0,0,2,10,14,21,0,0
7534,1785,0,0,2,10,23,4,1,0
7535,1785,0,0,2,10,23,22,1,0
7536,1785,0,0,2,10,34,12,0,0
7537,1785,0,0,2,15,47,5,2,0
7538,1785,0,0,2,20,13,7,1,0
7539,1786,0,0,2,20,16,35,0,0
7540,1785,0,0,2,20,22,25,0,0
7541,1786,0,0,2,20,33,15,0,0
7542,1785,0,0,2,20,45,4,1,0
7543,1785,0,0,2,30,37,10,1,0
7544,1898,0,0,2,5,30,6,0,0
7545,1898,0,0,2,10,34,12,0,0
7546,1898,0,0,2,10,38,0,0,0
7547,1898,0,0,2,15,30,6,1,0
7548,1898,0,0,2,20,20,11,0,0
7549,1898,0,0,2,20,28,16,0,0
7550,1898,0,0,2,20,30,5,1,0
7551,1898,0,0,2,30,50,17,1,0
7552,1898,0,0,2,30,50,1,0,0
7553,1898,0,0,2,15,42,3,1,1
7554,1898,0,0,2,20,27,6,1,1
7555,1898,0,0,2,20,27,21,1,2
7556,2016,0,0,2,5,7,7,1,0
7557,2016,0,0,2,10,7,11,2,0
7558,2016,0,0,2,10,31,17,1,0
7559,2015,0,0,2,10,34,13,1,0
7560,2015,0,0,2,10,35,2,0,0
7561,2015,0,0,2,20,19,32,1,0
7562,2015,0,0,2,20,33,13,0,0
7563,2015,0,0,2,20,36,12,2,0
7564,2016,0,0,2,20,38,11,1,0
7565,2015,0,0,2,40,34,14,0,0
7566,2139,0,0,2,5,39,11,1,0
7567,2139,0,0,2,10,54,0,2,0
7568,2138,0,0,2,15,25,26,0,0
7569,2139,0,0,2,20,24,19,1,0
7570,2139,0,0,2,20,45,5,2,0
7571,2139,0,0,2,40,37,3,1,0
7572,2267,0,0,2,5,41,12,1,0
7573,2267,0,0,2,40,39,14,1,0
7574,2267,0,0,2,20,39,2,1,1
7575,2401,0,0,2,10,22,32,2,0
7576,2401,0,0,2,20,10,10,1,0
7577,2402,0,0,2,20,34,2,1,0
7578,2401,0,0,2,40,34,12,2,0
7579,2542,0,0,2,5,34,7,0,0
7580,2542,0,0,2,5,35,5,2,0
7581,2541,0,0,2,10,29,24,1,0
7582,2542,0,0,2,10,30,18,0,0
7583,2541,0,0,2,15,40,16,0,0
7584,2688,0,0,2,10,40,3,2,0
7585,2688,0,0,2,15,20,32,1,0
7586,2688,0,0,2,20,14,40,2,0
7587,2687,0,0,2,20,25,9,0,0
7588,2688,0,0,2,20,29,9,2,0
7589,2688,0,0,2,20,35,9,1,0
7590,2687,0,0,2,30,31,15,0,0
7591,2688,0,0,2,20,39,17,1,1
7592,2688,0,0,2,40,45,7,1,1
7593,2840,0,0,2,10,33,23,0,0
7594,2840,0,0,2,10,39,13,0,0
7595,2840,0,0,2,40,31,21,2,0
7596,2999,0,0,2,5,9,44,0,0
7597,2999,0,0,2,5,17,41,0,0
7598,2999,0,0,2,10,35,15,1,0
7599,2999,0,0,2,40,37,10,2,1
7600,3165,0,0,2,10,25,25,1,0
7601,3337,0,0,2,5,38,24,0,0
7602,3336,0,0,2,10,5,41,1,1
7603,3516,0,0,2,10,35,22,1,0
7604,3702,0,0,2,10,30,28,2,0
7605,3895,0,0,2,10,27,34,1,0
7606,312,0,0,0,0,0,0,1,1
7607,312,0,1,0,0,0,0,1,1
7608,448,0,0,0,0,0,0,0,1
7609,488,1,1,0,0,0,0,2,0
7610,488,1,1,0,0,0,0,1,1
7611,531,1,0,0,0,0,0,0,1
7612,531,1,1,0,0,0,0,2,1
7613,577,0,1,0,0,0,0,1,1
7614,625,0,1,0,0,0,0,1,1
7615,677,0,1,0,0,0,0,1,2
7616,1056,1,0,0,0,0,0,0,1
7617,1132,1,0,0,0,0,0,2,1
7618,1132,0,0,0,0,0,0,1,1
7619,1576,1,0,0,0,0,0,1,0
7620,1678,1,0,0,0,0,0,1,2
7621,1786,1,1,0,0,0,0,0,1
7622,2016,1,1,0,0,0,0,2,0
7623,2138,0,1,0,0,0,0,0,1
7624,3164,0,1,0,0,0,0,1,1
7625,4096,1,1,0,0,0,0,2,1
7626,151,1,0,1,15,19,0,1,0
7627,150,1,1,1,10,25,0,0,0
7628,151,1,1,1,35,21,0,1,0
7629,150,1,1,1,40,21,0,1,0
7630,168,1,0,1,10,24,0,1,0
7631,168,1,0,1,25,18,0,1,0
7632,168,1,1,1,15,18,0,0,0
7633,168,1,1,1,15,18,0,2,0
7634,168,1,1,1,40,21,0,0,0
7635,209,1,0,1,30,18,0,0,0
7636,209,1,1,1,25,20,0,1,0
7637,232,1,0,1,10,13,0,1,0
7638,232,1,0,1,25,20,0,1,0
7639,232,1,0,1,25,22,0,2,0
7640,232,1,0,1,60,21,0,1,0
7641,232,1,1,1,10,11,0,0,0
7642,232,1,1,1,25,20,0,1,0
7643,232,1,1,1,30,17,0,1,0
7644,257,1,0,1,40,28,0,1,0
7645,256,1,1,1,20,28,0,2,0
7646,257,1,1,1,25,19,0,2,0
7647,257,1,1,1,25,21,0,1,0
7648,257,1,1,1,30,22,0,2,0
7649,256,1,1,1,40,19,0,0,0
7650,283,1,0,1,15,16,0,0,0
7651,283,1,0,1,40,31,0,1,0
7652,283,1,1,1,5,13,0,0,0
7653,283,1,1,1,5,18,0,1,0
7654,342,1,0,1,10,20,0,0,0
7655,342,1,0,1,35,28,0,1,0
7656,342,1,1,1,10,11,0,1,0
7657,342,1,1,1,30,21,0,0,0
7658,342,1,1,1,10,20,0,1,1
7659,375,1,0,1,30,24,0,1,0
7660,375,1,0,1,30,33,0,2,0
7661,375,1,0,1,60,32,0,0,0
7662,375,1,0,1,30,30,0,2,1
7663,410,1,1,1,30,27,0,1,0
7664,448,1,0,1,10,30,0,0,0
7665,448,1,0,1,45,32,0,1,0
7666,448,1,0,1,80,34,0,0,0
7667,448,1,1,1,5,29,0,0,0
7668,448,1,1,1,10,38,0,2,0
7669,448,1,1,1,20,15,0,1,0
7670,448,1,1,1,20,16,0,1,0
7671,448,1,1,1,20,34,0,0,0
7672,448,1,1,1,50,12,0,0,0
7673,448,1,1,1,50,34,0,2,0
7674,448,1,1,1,60,23,0,0,0
7675,448,1,1,1,35,30,0,2,1
7676,448,1,1,1,10,26,0,0,1
7677,488,1,0,1,15,35,0,2,0
7678,489,1,0,1,20,34,0,1,0
7679,488,1,0,1,20,36,0,2,0
7680,488,1,0,1,25,31,0,1,0
7681,488,1,0,1,45,37,0,1,0
7682,489,1,0,1,30,33,0,1,1
7683,488,1,1,1,5,10,0,1,0
7684,488,1,1,1,15,10,0,0,0
7685,488,1,1,1,25,29,0,1,0
7686,488,1,1,1,10,24,0,0,1
7687,531,1,0,1,15,24,0,2,0
7688,531,1,0,1,20,25,0,2,0
7689,531,1,0,1,30,24,0,1,0
7690,531,1,0,1,30,25,0,0,0
7691,531,1,0,1,30,31,0,1,2
7692,531,1,1,1,20,27,0,0,0
7693,531,1,1,1,70,35,0,0,0
7694,531,1,1,1,15,32,0,1,2
7695,577,1,0,1,10,24,0,1,0
7696,577,1,1,1,10,35,0,2,0
7697,577,1,1,1,15,38,0,0,0
7698,577,1,1,1,20,38,0,0,0
7699,577,1,1,1,25,38,0,0,0
7700,577,1,1,1,30,17,0,0,0
7701,577,1,1,1,30,26,0,2,0
7702,577,1,1,1,45,32,0,2,0
7703,577,1,1,1,10,33,0,1,1
7704,577,1,1,1,25,26,0,0,1
7705,625,1,0,1,15,37,0,0,0
7706,625,1,0,1,20,20,0,1,0
7707,625,1,0,1,60,35,0,0,0
7708,626,1,0,1,20,25,0,0,1
7709,625,1,1,1,5,36,0,1,0
7710,625,1,1,1,10,31,0,0,0
7711,626,1,1,1,10,37,0,2,0
7712,625,1,1,1,15,8,0,2,0
7713,625,1,1,1,40,28,0,1,0
7714,625,1,1,1,45,37,0,1,0
7715,625,1,1,1,50,36,0,1,0
7716,625,1,1,1,60,37,0,2,0
7717,677,1,0,1,10,36,0,1,0
7718,677,1,0,1,40,41,0,0,0
7719,677,1,0,1,50,31,0,0,0
7720,677,1,0,1,50,38,0,1,0
7721,677,1,0,1,20,34,0,1,1
7722,677,1,0,1,30,34,0,0,1
7723,677,1,1,1,25,20,0,2,0
7724,677,1,1,1,40,33,0,0,1
7725,732,1,0,1,15,34,0,1,0
7726,732,1,0,1,20,25,0,1,0
7727,732,1,0,1,20,37,0,0,0
7728,732,1,0,1,40,43,0,0,0
7729,731,1,0,1,60,33,0,1,0
7730,732,1,1,1,20,35,0,0,0
7731,731,1,1,1,55,38,0,1,0
7732,732,1,1,1,25,45,0,2,2
7733,789,1,0,1,5,45,0,1,0
7734,789,1,0,1,30,36,0,1,0
7735,790,1,0,1,50,36,0,1,0
7736,789,1,0,1,40,38,0,0,1
7737,789,1,0,1,20,34,0,1,1
7738,789,1,1,1,10,28,0,1,0
7739,790,1,1,1,30,33,0,1,0
7740,790,1,1,1,30,39,0,1,0
7741,789,1,1,1,20,38,0,1,1
7742,789,1,1,1,40,38,0,1,1
7743,851,1,0,1,20,41,0,1,0
7744,851,1,0,1,35,41,0,1,0
7745,851,1,0,1,40,41,0,1,0
7746,851,1,0,1,20,41,0,0,1
7747,851,1,1,1,30,41,0,0,0
7748,851,1,1,1,50,23,0,1,0
7749,850,1,1,1,40,35,0,1,1
7750,915,1,0,1,25,41,0,1,0
7751,915,1,0,1,25,43,0,0,0
7752,915,1,0,1,35,41,0,0,0
7753,915,1,0,1,40,43,0,0,0
7754,916,1,0,1,40,43,0,2,1
7755,916,1,1,1,5,15,0,1,0
7756,915,1,1,1,20,20,0,0,0
7757,916,1,1,1,40,35,0,0,1
7758,984,1,0,1,5,36,0,0,0
7759,984,1,0,1,10,36,0,0,0
7760,984,1,0,1,40,10,0,1,0
7761,984,1,0,1,60,10,0,0,0
7762,984,1,0,1,65,42,0,2,0
7763,984,1,0,1,30,37,0,2,1
7764,984,1,0,1,30,37,0,1,1
7765,984,1,0,1,50,45,0,1,1
7766,984,1,0,1,20,35,0,0,2
7767,984,1,0,1,30,40,0,1,2
7768,984,1,1,1,5,32,0,0,0
7769,984,1,1,1,10,26,0,2,0
7770,984,1,1,1,20,42,0,1,0
7771,984,1,1,1,35,30,0,0,0
7772,984,1,1,1,35,41,0,2,0
7773,984,1,1,1,60,39,0,2,0
7774,984,1,1,1,40,43,0,0,1
7775,984,1,1,1,10,27,0,2,1
7776,984,1,1,1,30,45,0,2,1
7777,984,1,1,1,40,41,0,1,2
7778,1056,1,0,1,30,40,0,0,1
7779,1056,1,0,1,20,41,0,0,2
7780,1056,1,1,1,5,20,0,1,0
7781,1056,1,1,1,20,10,0,0,0
7782,1056,1,1,1,30,38,0,1,0
7783,1056,1,1,1,35,40,0,2,0
7784,1056,1,1,1,40,23,0,2,0
7785,1056,1,1,1,40,48,0,0,0
7786,1056,1,1,1,60,12,0,1,0
7787,1056,1,1,1,25,40,0,0,1
7788,1056,1,1,1,30,41,0,1,1
7789,1056,1,1,1,40,41,0,1,2
7790,1132,1,0,1,10,30,0,1,0
7791,1132,1,0,1,10,50,0,1,0
7792,1132,1,0,1,15,33,0,1,0
7793,1132,1,0,1,40,49,0,2,0
7794,1132,1,0,1,20,39,0,2,1
7795,1132,1,0,1,20,41,0,1,1
7796,1132,1,0,1,15,48,0,1,2
7797,1132,1,0,1,20,44,0,0,2
7798,1132,1,1,1,30,49,0,2,2
7799,1212,1,0,1,15,49,0,1,0
7800,1212,1,0,1,20,34,0,0,0
7801,1212,1,0,1,60,43,0,1,0
7802,1212,1,0,1,10,40,0,1,2
7803,1212,1,0,1,40,47,0,2,2
7804,1212,1,1,1,5,9,0,1,0
7805,1212,1,1,1,25,37,0,0,0
7806,1212,1,1,1,40,44,0,1,1
7807,1212,1,1,1,40,44,0,1,2
7808,1296,1,0,1,15,48,0,1,0
7809,1296,1,0,1,20,41,0,1,0
7810,1297,1,0,1,30,40,0,2,0
7811,1297,1,0,1,70,40,0,0,0
7812,1297,1,0,1,20,40,0,0,1
7813,1296,1,0,1,20,35,0,1,1
7814,1296,1,0,1,20,47,0,0,1
7815,1296,1,0,1,40,48,0,2,2
7816,1296,1,1,1,10,37,0,0,0
7817,1296,1,1,1,15,43,0,1,0
7818,1296,1,1,1,20,17,0,2,0
7819,1296,1,1,1,35,35,0,2,0
7820,1296,1,1,1,50,42,0,0,0
7821,1297,1,1,1,40,46,0,1,1
7822,1297,1,1,1,20,45,0,0,1
7823,1296,1,1,1,40,40,0,0,2
7824,1297,1,1,1,40,42,0,1,2
7825,1385,1,0,1,5,42,0,0,0
7826,1385,1,0,1,25,50,0,2,0
7827,1385,1,0,1,10,21,0,1,1
7828,1385,1,0,1,5,40,0,2,1
7829,1385,1,0,1,10,43,0,0,1
7830,1385,1,0,1,15,43,0,1,1
7831,1385,1,0,1,20,45,0,0,1
7832,1385,1,1,1,20,31,0,2,1
7833,1385,1,1,1,50,47,0,0,1
7834,1478,1,0,1,15,50,0,0,0
7835,1478,1,0,1,45,42,0,0,0
7836,1478,1,0,1,15,42,0,1,1
7837,1478,1,0,1,20,47,0,1,1
7838,1478,1,0,1,40,48,0,1,1
7839,1478,1,0,1,30,42,0,0,1
7840,1478,1,1,1,30,35,0,1,0
7841,1478,1,1,1,40,38,0,2,0
7842,1478,1,1,1,50,44,0,0,0
7843,1478,1,1,1,10,35,0,0,1
7844,1478,1,1,1,10,44,0,1,2
7845,1576,1,0,1,15,14,0,1,0
7846,1576,1,0,1,20,14,0,1,0
7847,1576,1,0,1,20,17,0,1,0
7848,1575,1,0,1,60,45,0,1,0
7849,1576,1,0,1,20,45,0,1,1
7850,1576,1,0,1,25,45,0,1,1
7851,1576,1,1,1,35,50,0,1,0
7852,1576,1,1,1,40,20,0,1,0
7853,1576,1,1,1,40,43,0,1,0
7854,1576,1,1,1,40,48,0,2,0
7855,1575,1,1,1,60,47,0,0,1
7856,1678,1,0,1,20,22,0,1,0
7857,1678,1,0,1,20,45,0,1,0
7858,1678,1,0,1,40,42,0,2,1
7859,1678,1,0,1,20,42,0,2,2
7860,1678,1,1,1,10,14,0,1,0
7861,1678,1,1,1,25,48,0,0,0
7862,1678,1,1,1,35,41,0,1,0
7863,1678,1,1,1,40,51,0,1,0
7864,1678,1,1,1,60,51,0,0,0
7865,1678,1,1,1,40,43,0,0,1
7866,1678,1,1,1,60,48,0,2,1
7867,1678,1,1,1,20,49,0,0,2
7868,1785,1,0,1,25,38,0,2,0
7869,1785,1,0,1,25,43,0,0,0
7870,1786,1,0,1,45,39,0,1,0
7871,1785,1,0,1,60,53,0,1,0
7872,1785,1,0,1,20,45,0,1,1
7873,1785,1,0,1,25,51,0,0,1
7874,1785,1,0,1,25,52,0,1,2
7875,1785,1,1,1,5,15,0,1,0
7876,1785,1,1,1,5,44,0,0,0
7877,1786,1,1,1,10,30,0,0,0
7878,1786,1,1,1,15,30,0,1,0
7879,1785,1,1,1,30,35,0,0,0
7880,1785,1,1,1,15,44,0,0,1
7881,1786,1,1,1,20,48,0,2,1
7882,1786,1,1,1,40,40,0,1,2
7883,1898,1,0,1,45,38,0,2,0
7884,1898,1,0,1,50,50,0,2,0
7885,1898,1,0,1,60,57,0,1,0
7886,1898,1,0,1,20,46,0,0,1
7887,1898,1,0,1,10,49,0,2,1
7888,1898,1,1,1,5,48,0,1,0
7889,1898,1,1,1,10,49,0,0,0
7890,1898,1,1,1,30,50,0,0,0
7891,1898,1,1,1,20,50,0,1,1
7892,1898,1,1,1,30,55,0,2,1
7893,2016,1,0,1,15,43,0,0,0
7894,2016,1,0,1,30,45,0,1,0
7895,2016,1,0,1,5,30,0,1,1
7896,2016,1,0,1,10,55,0,1,1
7897,2016,1,0,1,30,52,0,1,1
7898,2016,1,0,1,60,52,0,0,1
7899,2016,1,0,1,10,45,0,1,1
7900,2015,1,0,1,20,52,0,1,1
7901,2016,1,1,1,30,55,0,1,0
7902,2016,1,1,1,40,40,0,1,0
7903,2015,1,1,1,20,48,0,1,1
7904,2015,1,1,1,40,53,0,1,1
7905,2139,1,0,1,20,21,0,2,0
7906,2139,1,0,1,20,45,0,1,0
7907,2138,1,0,1,5,45,0,0,1
7908,2138,1,0,1,20,51,0,0,2
7909,2138,1,1,1,5,50,0,2,0
7910,2267,1,0,1,20,51,0,0,0
7911,2267,1,0,1,35,51,0,0,0
7912,2267,1,0,1,10,51,0,1,2
7913,2267,1,0,1,20,50,0,1,2
7914,2267,1,1,1,30,45,0,1,0
7915,2267,1,1,1,50,53,0,2,0
7916,2267,1,1,1,40,53,0,1,1
7917,2267,1,1,1,10,46,0,1,1
7918,2402,1,0,1,10,50,0,1,1
7919,2402,1,0,1,20,51,0,2,1
7920,2402,1,0,1,30,55,0,1,1
7921,2401,1,1,1,25,54,0,2,2
7922,2542,1,0,1,30,54,0,1,0
7923,2542,1,0,1,20,54,0,1,1
7924,2542,1,0,1,20,54,0,1,1
7925,2542,1,1,1,40,35,0,2,0
7926,2541,1,1,1,10,35,0,1,1
7927,2542,1,1,1,30,55,0,1,1
7928,2542,1,1,1,25,53,0,2,2
7929,2688,1,0,1,15,35,0,0,0
7930,2687,1,1,1,15,53,0,1,0
7931,2688,1,1,1,15,53,0,0,0
7932,2688,1,1,1,25,46,0,2,0
7933,2688,1,1,1,15,55,0,1,1
7934,2840,1,0,1,10,56,0,2,0
7935,2840,1,0,1,35,59,0,1,0
7936,2840,1,1,1,10,51,0,1,0
7937,2840,1,1,1,20,60,0,1,0
7938,2999,1,0,1,20,61,0,0,1
7939,2999,1,0,1,20,45,0,1,1
7940,2999,1,0,1,40,49,0,1,2
7941,2999,1,1,1,10,36,0,1,0
7942,2999,1,1,1,30,61,0,1,0
7943,2999,1,1,1,10,57,0,1,2
7944,3164,1,0,1,40,50,0,1,2
7945,3164,1,0,1,10,50,0,0,2
7946,3164,1,1,1,10,51,0,2,0
7947,3165,1,1,1,20,40,0,0,1
7948,3336,1,0,1,15,65,0,2,1
7949,3337,1,0,1,10,58,0,1,1
7950,3337,1,0,1,20,58,0,1,1
7951,3336,1,0,1,10,58,0,0,1
7952,3337,1,1,1,15,58,0,2,0
7953,3516,1,0,1,40,57,0,1,0
7954,3516,1,0,1,20,67,0,2,1
7955,3516,1,1,1,10,25,0,1,1
7956,3702,1,0,1,5,35,0,2,0
7957,3702,1,1,1,20,60,0,1,0
7958,3895,1,0,1,15,60,0,1,0
7959,3895,1,1,1,10,62,0,2,1
7960,4096,1,0,1,10,66,0,0,0
7961,150,0,0,1,10,12,0,0,0
7962,150,0,0,1,20,8,0,1,0
7963,150,0,0,1,60,26,0,1,0
7964,150,0,1,1,5,8,0,0,0
7965,150,0,1,1,30,23,0,1,0
7966,150,0,1,1,40,17,0,1,0
7967,150,0,1,1,40,23,0,1,0
7968,169,0,0,1,35,16,0,0,0
7969,168,0,0,1,70,21,0,1,0
7970,168,0,1,1,20,14,0,2,0
7971,188,0,0,1,30,19,0,1,0
7972,188,0,1,1,30,19,0,1,0
7973,209,0,1,1,20,17,0,1,0
7974,209,0,1,1,50,13,0,1,0
7975,232,0,0,1,5,10,0,1,0
7976,232,0,0,1,20,26,0,1,0
7977,232,0,0,1,25,22,0,2,0
7978,232,0,1,1,5,19,0,1,0
7979,232,0,1,1,25,17,0,1,0
7980,232,0,1,1,40,25,0,2,0
7981,232,0,1,1,40,25,0,0,0
7982,256,0,0,1,5,14,0,2,0
7983,256,0,0,1,15,23,0,1,0
7984,256,0,0,1,25,21,0,1,0
7985,256,0,0,1,45,23,0,1,0
7986,257,0,1,1,20,14,0,0,0
7987,256,0,1,1,20,24,0,2,0
7988,256,0,1,1,40,24,0,1,0
7989,283,0,0,1,20,5,0,1,0
7990,283,0,0,1,25,18,0,1,0
7991,283,0,0,1,25,18,0,2,0
7992,283,0,0,1,30,18,0,0,0
7993,283,0,0,1,40,19,0,1,0
7994,283,0,0,1,20,21,0,0,1
7995,283,0,1,1,10,14,0,0,0
7996,312,0,0,1,20,14,0,1,0
7997,312,0,0,1,25,22,0,1,0
7998,311,0,1,1,10,22,0,1,0
7999,311,0,1,1,25,30,0,0,0
8000,342,0,0,1,25,26,0,1,0
8001,342,0,1,1,15,29,0,1,0
8002,342,0,1,1,25,27,0,0,0
8003,342,0,1,1,30,22,0,1,0
8004,375,0,0,1,10,6,0,1,0
8005,375,0,0,1,20,11,0,1,0
8006,375,0,0,1,20,26,0,2,0
8007,375,0,0,1,40,31,0,1,0
8008,375,0,0,1,60,34,0,0,0
8009,375,0,1,1,20,30,0,1,0
8010,375,0,1,1,20,36,0,0,0
8011,375,0,1,1,35,26,0,1,0
8012,375,0,1,1,35,28,0,1,0
8013,375,0,1,1,35,30,0,0,0
8014,375,0,1,1,40,21,0,1,0
8015,410,0,0,1,5,24,0,0,0
8016,410,0,0,1,20,35,0,1,0
8017,410,0,0,1,50,29,0,0,0
8018,410,0,1,1,5,25,0,1,0
8019,411,0,1,1,15,27,0,1,0
8020,410,0,1,1,25,17,0,2,0
8021,410,0,1,1,40,18,0,0,0
8022,410,0,1,1,40,25,0,1,0
8023,410,0,1,1,40,31,0,2,2
8024,448,0,0,1,5,16,0,1,0
8025,448,0,0,1,10,36,0,0,0
8026,448,0,0,1,20,36,0,1,0
8027,448,0,1,1,10,15,0,0,0
8028,448,0,1,1,20,16,0,1,0
8029,448,0,1,1,20,19,0,0,0
8030,448,0,1,1,25,6,0,1,0
8031,488,0,0,1,30,10,0,1,0
8032,488,0,0,1,40,26,0,0,0
8033,488,0,0,1,30,29,0,1,1
8034,488,0,1,1,5,9,0,1,0
8035,488,0,1,1,5,12,0,0,0
8036,488,0,1,1,10,5,0,2,0
8037,489,0,1,1,10,7,0,1,0
8038,488,0,1,1,10,15,0,0,0
8039,488,0,1,1,10,34,0,1,0
8040,488,0,1,1,30,34,0,1,0
8041,488,0,1,1,35,35,0,2,0
8042,488,0,1,1,30,32,0,1,1
8043,531,0,0,1,15,30,0,0,0
8044,531,0,0,1,40,27,0,2,0
8045,531,0,1,1,5,12,0,0,0
8046,531,0,1,1,20,11,0,1,0
8047,531,0,1,1,40,15,0,1,0
8048,577,0,0,1,5,9,0,1,0
8049,577,0,0,1,10,35,0,1,0
8050,577,0,0,1,20,31,0,1,0
8051,577,0,0,1,20,36,0,0,0
8052,577,0,0,1,40,20,0,0,0
8053,577,0,0,1,50,23,0,1,0
8054,577,0,0,1,20,23,0,1,1
8055,577,0,1,1,30,22,0,0,0
8056,577,0,1,1,40,17,0,1,0
8057,577,0,1,1,40,23,0,2,0
8058,625,0,0,1,5,29,0,1,0
8059,625,0,0,1,5,32,0,1,0
8060,625,0,0,1,10,21,0,1,0
8061,625,0,0,1,20,6,0,2,0
8062,626,0,0,1,30,36,0,1,0
8063,625,0,1,1,15,19,0,0,0
8064,625,0,1,1,25,13,0,0,0
8065,625,0,1,1,15,12,0,1,1
8066,677,0,0,1,10,12,0,1,0
8067,677,0,0,1,20,8,0,2,0
8068,677,0,0,1,20,22,0,1,0
8069,677,0,0,1,30,35,0,0,0
8070,677,0,0,1,40,22,0,1,0
8071,677,0,1,1,15,8,0,1,0
8072,677,0,1,1,60,28,0,1,0
8073,731,0,0,1,10,14,0,1,0
8074,731,0,0,1,15,14,0,1,0
8075,732,0,0,1,15,35,0,1,0
8076,732,0,0,1,20,31,0,1,0
8077,731,0,0,1,20,36,0,1,1
8078,732,0,1,1,5,8,0,0,0
8079,731,0,1,1,15,21,0,0,0
8080,732,0,1,1,20,40,0,1,0
8081,790,0,0,1,25,34,0,1,0
8082,789,0,1,1,20,22,0,2,0
8083,790,0,1,1,40,17,0,1,0
8084,790,0,1,1,45,18,0,0,0
8085,851,0,0,1,35,18,0,2,0
8086,851,0,0,1,35,34,0,1,0
8087,851,0,0,1,60,40,0,1,0
8088,851,0,0,1,40,26,0,2,1
8089,851,0,1,1,5,26,0,1,0
8090,851,0,1,1,20,35,0,1,0
8091,851,0,1,1,30,35,0,1,0
8092,851,0,1,1,40,33,0,0,0
8093,851,0,1,1,45,29,0,0,1
8094,916,0,0,1,10,28,0,1,0
8095,915,0,0,1,10,28,0,0,0
8096,916,0,0,1,15,5,0,0,0
8097,915,0,0,1,15,37,0,1,0
8098,916,0,0,1,40,37,0,1,1
8099,915,0,0,1,30,40,0,0,2
8100,915,0,1,1,10,5,0,1,0
8101,916,0,1,1,10,9,0,0,0
8102,915,0,1,1,10,10,0,1,0
8103,915,0,1,1,15,11,0,2,0
8104,915,0,1,1,20,14,0,0,0
8105,915,0,1,1,30,37,0,1,0
8106,915,0,1,1,50,30,0,2,0
8107,915,0,1,1,30,40,0,1,1
