,attr196,attr197,attr198,attr199,attr200,attr201,attr202,attr203,attr204,attr205,attr206,attr207,attr208,attr209,attr210,attr211,attr212,attr213,attr214,attr215,attr216,attr217,attr218,attr219,attr220,attr221,attr222,attr223,attr224,attr225,attr226,attr227,attr228,attr229,attr230,attr231,attr232,attr233,attr234,attr235,attr236,attr237,attr238,attr239,attr240,attr241,attr242,attr243,attr244,attr245,attr246,attr247,attr248,attr249,attr250,attr251,attr252,attr253,attr254,attr255,attr256,attr257,attr258,attr259,attr260,attr261,attr262,attr263,attr264,attr265,attr266,attr267,attr268,attr269,attr270,attr271,attr272,attr273,attr274,attr275,attr276,attr277,attr278,attr279,attr280,attr281,attr282,attr283,attr284,attr285,attr286,attr287,attr288,attr289,attr290,attr291,attr292,attr293,attr294,target
736,0.032896,0.0,0.029545,0.021907,0.025564,0.0,0.039922,0.17615,0.145196,0.281356,0.188551,0.032206,0.080773,0.186907,0.345276,0.236793,0.219885,0.227042,0.225666,0.315788,0.355542,0.397287,0.380547,0.404164,0.368078,0.382705,0.415336,0.36441,0.355363,0.887021,0.880826,0.87632,0.887569,0.892624,0.90847,0.941626,0.469438,0.526626,0.531759,0.662551,0.875593,0.900161,0.960961,0.435297,0.465546,0.641293,0.797381,0.810532,0.806014,0.795323,0.260876,0.57919,0.224118,0.236144,0.391338,0.883428,0.338416,0.252076,0.122598,0.193507,0.115415,0.234046,0.342512,0.14806,0.116765,0.241748,0.250329,0.256589,0.155873,0.059028,0.022587,0.115741,0.152928,0.099926,0.093657,0.314608,0.183892,0.2066,0.0801,0.085475,0.118874,0.087081,0.092351,0.102554,0.138979,0.076715,0.068722,0.050923,0.216119,0.07582,0.081584,0.068745,0.058467,0.065138,0.129175,0.06197,0.021169,0.051525,0.06589,1
737,0.016142,0.388408,0.388117,0.388106,0.39051,0.386339,0.687601,0.659174,0.421833,0.41377,0.413368,0.411757,0.419787,0.752762,0.621366,0.41906,0.425456,0.431685,0.473173,0.453145,0.642803,0.860552,0.854088,0.759785,0.81014,0.942644,0.975309,0.99376,0.873468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002079,0.000802,0.002235,0.003206,0.001506,0.509033,0.363711,0.001663,0.001335,0.002567,0.001663,0.027461,0.291992,0.464581,0.007594,0.006754,0.034839,0.178427,0.126877,0.322415,0.203558,0.312304,0.19213,0.226067,0.151857,0.219994,0.188561,0.205149,0.179775,0.147433,0.095205,0.042255,0.033908,0.052372,0.408846,0.01486,0.302426,0.05221,0.285715,0.125588,0.039919,0.032143,0.025542,0.125192,0.019189,0.119319,0.097206,0.031686,0.040303,1
738,0.023553,0.0,0.0,0.0,0.0,0.0,0.0,0.366154,0.0,0.0,0.0,0.0,0.0,0.30749,0.733629,0.17086,0.0,0.0,0.0,0.056942,0.815709,0.748267,0.416409,0.242183,0.29416,0.297191,0.504372,0.755513,0.789083,0.485306,0.543926,0.621668,0.63663,0.683374,0.771717,0.740707,0.844471,0.843029,0.884897,0.869912,0.869498,0.883331,0.864656,0.682826,0.653069,0.713634,0.762804,0.816459,0.814558,0.81051,0.021881,0.016441,0.015048,0.017417,0.016078,0.460315,1.0,0.190651,0.04373,0.016963,0.019395,0.023653,1.0,0.18823,0.693873,0.054018,0.045934,0.045155,0.504413,0.440339,0.127089,0.198937,0.268936,0.239092,0.247511,0.797478,0.27391,0.17476,0.221285,0.719436,0.53335,0.517068,0.536153,0.265168,0.326635,0.140702,0.153313,0.120588,0.074188,0.079132,0.080423,0.074093,0.155799,0.242115,0.199133,0.324482,0.211893,0.250396,0.21689,1
739,0.001112,0.479122,0.4792,0.474593,0.465144,0.454453,0.436963,0.424975,0.514515,0.505435,0.477433,0.477836,0.444847,0.435017,0.458714,0.718912,0.546732,0.501241,0.504574,0.589898,0.77534,0.530439,0.987419,0.786825,0.808899,0.794418,0.869755,0.840636,0.765801,1.0,1.0,1.0,1.0,1.0,0.972066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.547582,0.672101,0.791119,0.928543,1.0,1.0,1.0,0.000666,0.000615,0.000899,0.002424,0.005135,0.002471,0.002649,0.034911,0.014781,0.003413,0.010404,0.024927,0.060062,0.049344,0.390157,0.043129,0.041313,0.041927,0.311397,0.492972,0.043515,0.303788,0.526359,0.543829,0.66682,0.667039,0.182568,0.277365,0.14525,0.025218,0.014142,0.048364,0.059456,0.304257,0.268362,0.034223,0.034005,0.018776,0.011473,0.023051,0.027225,0.043645,0.266269,0.779844,0.925409,0.80568,0.289572,0.043493,0.059648,1
740,0.121734,0.45792,0.448772,0.436672,0.430108,0.426485,0.426485,0.434,0.616524,0.610351,0.681618,0.472725,0.513922,0.479625,0.487587,0.735496,0.734311,0.774445,1.0,1.0,1.0,1.0,0.83141,0.830314,0.813752,1.0,1.0,1.0,1.0,0.826087,0.812187,0.842279,1.0,1.0,1.0,1.0,0.805679,0.801027,0.820708,1.0,1.0,1.0,1.0,0.792695,0.79633,0.833177,0.874955,1.0,1.0,1.0,0.031982,0.014997,0.012742,0.001082,0.001513,0.001513,0.000223,0.070143,0.077776,0.172532,0.222291,0.437901,0.176989,0.261298,0.187014,0.198828,0.091451,1.0,0.0505,0.081582,0.059513,0.057532,0.063563,0.057076,0.423864,0.087076,0.0976,0.103796,0.076811,0.070922,0.083661,0.428808,0.021751,0.033727,0.038309,0.058245,0.043591,0.043012,0.260658,0.069644,0.014044,0.011218,0.051274,0.03386,0.044757,0.092192,0.169686,0.120637,0.105987,1
741,0.018337,0.076937,0.156602,0.213846,0.262077,0.281893,0.225376,0.11848,0.277275,0.397734,0.416812,0.414016,0.382067,0.349045,0.268642,0.29378,0.382694,0.417908,0.439569,0.434548,0.40157,0.339495,0.598531,0.637122,0.662138,0.611793,0.644737,0.631833,0.607443,0.755088,0.786858,0.770442,0.76399,0.801015,0.781479,0.749508,0.75728,0.768317,0.759941,0.740226,0.7969,0.7725,0.726606,0.748636,0.760467,0.752348,0.787283,0.779041,0.793087,0.707651,0.048773,0.060803,0.050792,0.02754,0.056874,0.051156,0.0727,0.054375,0.053422,0.022998,0.028276,0.029206,0.028849,0.019839,0.015088,0.011544,0.002736,0.003363,0.003241,0.005396,0.01305,0.468872,0.594433,0.487109,0.524109,0.527664,0.398402,0.510715,0.034787,0.028779,0.05453,0.064923,0.025636,0.045352,0.022096,0.066932,0.055179,0.098111,0.047025,0.044607,0.028331,0.025709,0.063128,0.040721,0.028976,0.047741,0.060511,0.047007,0.03698,1
742,0.065066,0.420972,0.394603,0.380681,0.403113,0.426977,0.39325,0.233863,0.413278,0.436259,0.424461,0.436158,0.448537,0.429851,0.406479,0.521035,0.573515,0.526503,0.505558,0.516617,0.491825,0.494185,0.687321,0.691906,0.684749,0.741803,0.696961,0.679001,0.658101,0.720578,0.719975,0.778952,0.82763,0.707103,0.743861,0.664967,0.835391,0.758901,0.854167,0.917517,0.71237,0.589417,0.728742,0.810353,0.702395,0.870762,0.887301,0.830661,0.613773,0.512189,0.066841,0.09657,0.117461,0.095984,0.061621,0.081686,0.068425,0.025835,0.02792,0.0382,0.026041,0.040835,0.041855,0.043328,0.11027,0.143244,0.145407,0.081447,0.150773,0.236039,0.242933,0.030388,0.023482,0.091709,0.135353,0.080702,0.093504,0.120633,0.109222,0.08994,0.125976,0.223687,0.219125,0.37896,0.280405,0.086136,0.169094,0.123917,0.08051,0.35946,0.201557,0.396958,0.135561,0.091616,0.098901,0.1152,0.152689,0.256278,0.062068,1
743,0.00107,0.493648,0.486704,0.492854,0.641282,0.814949,0.655954,0.641539,0.490305,0.638397,0.879462,0.836912,0.601494,0.552357,0.593252,0.689166,0.856772,0.815475,0.639951,0.535516,0.488571,0.422269,0.724962,0.747126,0.707428,0.631587,0.693494,0.797012,0.767333,1.0,1.0,1.0,0.957752,1.0,1.0,1.0,0.997763,1.0,1.0,0.988683,1.0,1.0,0.978719,0.949398,0.970377,0.993503,0.998815,0.98837,0.998121,0.974682,0.001326,0.001615,0.017341,0.643624,0.273299,0.490468,0.23036,0.001584,0.46856,0.301329,0.305305,0.218188,0.182955,0.286846,0.458673,0.237241,0.169455,0.120253,0.039626,0.074564,0.026026,0.106347,0.094749,0.123281,0.60557,0.259094,0.338598,0.300016,0.154343,0.057483,0.036459,0.52994,0.032465,0.061273,0.063463,0.004964,0.00778,0.005551,0.090328,0.011585,0.011426,0.016409,0.008614,0.010635,0.013867,0.00647,0.018544,0.016037,0.007246,1
744,0.00084,0.34474,0.348654,0.352858,0.360183,0.371947,0.374351,0.367284,0.4218,0.443527,0.429862,0.473452,0.483942,0.477489,0.471171,0.633119,0.549282,0.52874,0.507996,0.49329,0.434201,0.410908,0.6597,0.609076,0.663804,0.652901,0.664933,0.597904,0.612319,0.669731,0.820339,0.846439,0.886306,0.837818,0.811561,0.810308,0.929158,0.96208,0.988929,0.96568,0.974011,0.968454,0.944512,1.0,0.985709,0.997719,0.97315,0.939669,0.957036,0.960369,0.000781,0.000611,0.005394,0.011089,0.025647,0.050846,0.051884,0.104146,0.146827,0.049318,0.012817,0.00927,0.005832,0.009019,0.173474,0.046074,0.078052,0.016349,0.036578,0.018646,0.033879,0.128878,0.157194,0.25879,0.095504,0.197555,0.222697,0.11247,0.518222,0.234832,0.187718,0.10271,0.226268,0.209609,0.252878,0.807801,0.036384,0.008302,0.004887,0.006937,0.00596,0.005093,0.024939,0.008461,0.004777,0.007589,0.006776,0.012784,0.009124,0
745,0.002161,0.348631,0.344019,0.337106,0.338739,0.335956,0.337118,0.336761,0.376697,0.44617,0.412802,0.393467,0.391569,0.374258,0.346641,0.569117,0.611065,0.554083,0.62917,0.626996,0.621371,0.582229,0.785783,0.650057,0.607005,0.690453,0.774649,0.812066,0.881746,0.965183,0.815505,0.9294,0.938417,0.930274,0.913147,0.920439,0.998884,0.916069,0.970991,0.964746,0.962146,0.989245,0.975834,0.97917,0.979181,0.975684,0.971061,0.972613,0.972107,0.935542,0.048343,0.018237,0.005747,0.006864,0.006955,0.005876,0.003311,0.082677,0.184037,0.062626,0.011034,0.009282,0.011877,0.001287,0.448603,0.262202,0.318763,0.499727,0.206253,0.249354,0.355595,0.281806,0.397687,0.855805,1.0,0.431463,0.315842,0.072859,0.058279,0.41118,0.058527,0.014893,0.023676,0.031397,0.074122,0.050095,0.184244,0.053313,0.027576,0.025493,0.030418,0.032348,0.065526,0.059987,0.053831,0.038566,0.037381,0.035876,0.028801,1
746,0.005322,0.194489,0.212337,0.242116,0.262536,0.269156,0.257056,0.256799,0.316917,0.338645,0.374989,0.38559,0.391125,0.375179,0.359423,0.430913,0.455482,0.47485,0.488035,0.48062,0.46587,0.436952,0.646639,0.617116,0.54028,0.567577,0.538189,0.461196,0.563752,0.99376,0.979424,0.907441,0.877058,0.8108,0.839104,0.868883,1.0,0.913726,0.775989,0.755591,0.83831,0.878411,1.0,1.0,1.0,0.974738,0.966765,1.0,1.0,1.0,0.012954,0.016187,0.021613,0.019928,0.020624,0.018806,0.015702,0.022601,0.025167,0.022568,0.016668,0.012814,0.009287,0.008705,0.00318,0.007085,0.008274,0.002391,0.001933,0.003167,0.004994,0.563116,0.675884,0.737153,0.577972,0.306274,0.311162,0.412803,0.010222,0.073475,0.553161,0.289573,0.733855,0.339609,0.214088,0.01529,0.640937,1.0,0.70969,1.0,0.956992,0.015189,0.014884,0.114603,0.254517,0.221584,0.051503,0.010239,0.006796,1
747,0.00379,0.0,0.293009,0.243134,0.190061,0.027878,0.0,0.13814,0.116859,0.321111,0.317767,0.449834,0.19421,0.155484,0.023763,0.252125,0.252852,0.232242,0.235932,0.293255,0.25388,0.106873,0.241792,0.284912,0.286333,0.288804,0.228071,0.270755,0.192622,0.460067,0.365584,0.408548,0.383622,0.4445,0.394637,0.362889,0.894156,0.905786,0.882246,0.84351,0.875816,0.678073,0.678028,0.935521,0.94989,0.944936,0.925993,0.928028,0.934716,0.938898,0.525292,0.933243,0.547853,0.552395,0.227755,0.020125,0.145308,0.300325,0.144967,0.128961,0.272937,0.34233,0.467187,0.013355,0.099858,0.081047,0.07413,0.108189,0.259008,0.278437,0.051425,0.23126,0.037532,0.041047,0.109344,0.027639,0.083742,0.035669,0.662694,0.509104,0.835493,0.935694,0.682496,0.731041,0.908369,0.127722,0.049813,0.06847,0.154391,0.125931,1.0,1.0,0.029538,0.01166,0.008679,0.013171,0.010184,0.009009,0.007882,1
748,0.001955,0.24202,0.184569,0.103083,0.019336,0.0,0.0,0.0,0.346441,0.282111,0.195984,0.088567,0.046415,0.0,0.009591,0.484382,0.4237,0.371839,0.288434,0.211518,0.346524,0.38793,0.596985,0.606043,0.587892,0.540068,0.563122,0.588519,0.564673,0.890997,0.981872,0.871341,0.895591,0.869542,0.915483,0.878706,0.939661,1.0,0.991475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.987496,0.97993,0.011772,0.014995,0.010508,0.004506,0.00555,0.011002,0.013615,0.022113,0.030896,0.05568,0.068753,0.169734,0.338008,0.863606,0.209316,0.035615,0.088445,0.117808,0.233779,0.653404,0.649624,0.380769,0.250435,0.302621,0.231694,0.344359,0.424971,0.594327,0.614922,0.395999,0.825491,0.603285,0.803244,0.411607,0.305037,0.44003,0.147526,0.225496,0.04567,0.016564,0.014083,0.015968,0.027084,0.033234,0.0325,0.025535,0.026664,0.031027,0.032094,1
749,0.051275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287071,0.158235,0.130826,0.047225,0.131777,0.0,0.0,0.370751,0.468867,0.411355,0.431596,0.413916,0.118156,0.0,0.676027,0.655439,0.583971,0.528605,0.525262,0.365204,0.221484,0.991367,1.0,1.0,1.0,1.0,0.920279,0.85098,0.946916,1.0,1.0,1.0,1.0,1.0,0.991702,0.874486,0.953491,1.0,1.0,0.979055,0.966083,0.926082,0.805409,0.40187,0.069731,0.067284,0.203325,0.324898,0.070489,0.33494,0.287469,0.261213,0.088,0.236318,0.422782,0.086886,0.108626,0.023264,0.112823,0.108668,0.10967,0.200511,0.151643,1.0,0.912776,0.580861,0.236362,0.335411,0.096997,0.101783,0.137555,0.103395,0.079074,0.056774,0.135899,1.0,1.0,0.163763,0.174254,0.145678,0.13221,0.130041,0.147976,0.124521,0.168923,0.195108,0.185193,0.177014,0.190575,0.193656,0.174081,1
750,0.076385,0.332606,0.307893,0.301507,0.321983,0.296565,0.285483,0.281468,0.349202,0.367843,0.387603,0.423164,0.416532,0.360093,0.321044,0.420424,0.406759,0.387156,0.396314,0.435331,0.401827,0.406412,0.528113,0.422526,0.386216,0.4827,0.452138,0.436102,0.434436,0.733863,0.656882,0.751185,0.707103,0.766137,0.839495,0.812914,0.971115,0.971149,0.997808,1.0,1.0,0.960738,0.901346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015855,0.009198,0.007382,0.023853,0.008675,0.001322,0.000701,0.01076,0.018155,0.019233,0.00546,0.021809,0.022792,0.005475,0.02357,0.048286,0.041944,0.022676,0.026267,0.040379,0.012953,0.176753,0.155172,0.096921,0.079205,0.202447,0.180598,0.131115,0.506895,0.617086,0.46334,0.734425,0.560406,0.280942,0.389707,0.035095,0.037789,0.04269,0.027532,0.029139,0.044568,0.204954,0.061662,0.058228,0.05035,0.059307,0.052257,0.037839,0.092836,1
751,0.017484,0.332428,0.304762,0.261071,0.170312,0.188462,0.218867,0.179124,0.239466,0.264683,0.260892,0.222334,0.19658,0.205951,0.169708,0.350599,0.323873,0.296721,0.258756,0.261954,0.254093,0.288972,0.801563,0.762335,0.713108,0.663994,0.612073,0.620415,0.659342,0.996399,1.0,1.0,0.983192,0.975577,0.991781,0.997942,0.835201,0.839719,0.837504,0.977802,1.0,1.0,0.994934,0.780618,0.899926,0.985127,1.0,1.0,1.0,0.999027,0.066179,0.08776,0.01466,0.024713,0.01972,0.017454,0.038054,0.049757,0.055487,0.010855,0.031087,0.016261,0.014762,0.017428,0.252929,0.205952,0.061573,0.005344,0.057027,0.019168,0.115083,0.560697,0.329667,0.512621,0.459647,0.258722,0.202659,0.179005,0.254071,0.219419,0.238699,0.146938,0.066485,0.051385,0.038015,0.28102,0.303427,0.369661,0.12812,0.039651,0.039583,0.0372,0.375724,0.343711,0.059229,0.061199,0.060289,0.051271,0.039738,1
752,0.001603,0.19128,0.178476,0.16481,0.124665,0.098743,0.081578,0.056998,0.240349,0.232577,0.236402,0.244342,0.275877,0.250951,0.226539,0.390712,0.408995,0.455471,0.447989,0.450908,0.550881,0.602568,0.742966,0.833311,0.870896,0.913334,0.936795,0.834194,0.752035,0.983383,0.978183,0.943047,0.939066,0.938216,0.931551,0.921151,0.865137,0.84597,0.835,0.840267,0.826646,0.820294,0.825259,0.869397,0.852243,0.849571,0.865036,0.865036,0.846294,0.852758,0.003404,0.001327,0.003077,0.00671,0.004176,0.005315,0.0034,0.022887,0.024162,0.02649,0.046212,0.168703,0.237734,0.429434,0.145575,0.170685,0.184636,0.174295,0.207497,0.186209,0.067036,0.580994,0.539627,0.38813,0.167338,0.023746,0.219487,0.383577,0.023742,0.068749,0.027218,0.048221,0.051554,0.048077,0.021798,0.039805,0.00517,0.010592,0.002318,0.003788,0.00552,0.005319,0.007092,0.004949,0.008763,0.014808,0.011596,0.012159,0.010067,0
753,0.00298,0.21587,0.241087,0.246489,0.202407,0.174014,0.30664,0.543501,0.276279,0.284622,0.316582,0.415627,0.580739,0.57905,0.550736,0.458803,0.575237,0.669921,0.655093,0.581634,0.58094,0.714372,0.742172,0.892546,0.907351,0.877986,0.83321,0.87982,0.900832,0.962605,0.899356,0.833915,0.811236,0.81051,0.812981,0.840815,1.0,0.855833,0.819523,0.825606,0.816324,0.813618,0.878332,1.0,1.0,0.92946,0.859042,0.900687,0.885747,0.835917,0.015137,0.013847,0.019156,0.011344,0.029014,0.597919,0.292089,0.012765,0.026463,0.133073,0.260893,0.12807,0.050569,0.057186,0.164525,0.208574,0.324897,0.148616,0.084618,0.119662,0.312647,0.50335,0.042948,0.029168,0.062485,0.192051,0.057074,0.018171,0.026847,0.05649,0.03889,0.029337,0.027655,0.035406,0.049471,0.018734,0.030878,0.009694,0.016745,0.005569,0.017521,0.036727,0.028032,0.052574,0.098896,0.06635,0.030828,0.021499,0.021247,1
754,0.078522,0.430511,0.453715,0.524647,0.561538,0.5295,0.599817,0.644145,0.554829,0.484836,0.475633,0.478652,0.458725,0.416007,0.456298,0.583031,0.688954,0.494431,0.543769,0.628914,0.76494,0.635064,0.846529,0.976483,0.660695,0.594784,0.80399,0.908336,0.79198,0.788983,0.911981,0.891461,1.0,1.0,1.0,0.973967,1.0,1.0,1.0,1.0,1.0,1.0,0.881542,1.0,1.0,1.0,1.0,1.0,0.964584,0.763442,0.040252,0.037039,0.052289,0.276404,0.29875,0.386487,0.288609,0.327085,0.093187,0.023374,0.071226,0.028487,0.136379,0.475869,0.331136,0.400827,0.379532,0.227893,0.487854,0.205932,0.510934,0.501309,0.755751,0.291631,0.463451,0.694304,0.646446,0.871342,0.561936,0.581521,0.792286,0.321014,0.172235,0.063336,0.681427,0.025189,0.039504,0.03355,0.033074,0.039075,0.05795,0.65503,0.037187,0.145673,0.047548,0.211011,0.05909,0.199561,0.25696,1
755,0.202604,0.22343,0.393552,0.467201,0.48459,0.470142,0.242988,0.118234,0.357466,0.40365,0.436605,0.472804,0.413569,0.135445,0.049551,0.160583,0.479223,0.588142,0.625436,0.577451,0.263676,0.184894,0.46057,0.845813,0.839551,0.814938,0.778885,0.407363,0.056092,0.538938,0.933687,0.973229,0.875224,0.691078,0.442756,0.228663,0.805802,1.0,1.0,1.0,0.711599,0.492351,0.32876,0.948459,0.980318,1.0,1.0,0.928051,0.67039,0.476885,0.199523,0.063714,0.003765,0.001323,0.00857,0.217447,0.130654,0.070031,0.033301,0.015595,0.002194,0.1041,0.060649,0.007991,0.178086,0.717725,0.387063,0.279243,0.308927,0.168331,0.072412,0.844204,0.047831,0.048454,0.06728,0.446482,0.754759,0.034516,0.621093,0.09747,0.031127,0.101807,0.160022,0.291889,0.128454,0.394459,0.031912,0.031529,0.041709,0.278945,0.105312,0.049217,0.092321,0.085202,0.068488,0.056263,0.075372,0.392549,0.109631,1
756,0.23658,0.478138,0.481526,0.48005,0.479737,0.482152,0.478261,0.478261,0.477892,0.472815,0.458546,0.475599,0.454856,0.457103,0.469248,0.572665,0.457774,0.403303,0.438361,0.574812,0.670021,0.672761,0.79671,0.810073,0.75615,0.765678,0.824331,0.837952,0.835033,0.725611,0.764806,0.682155,0.750246,0.822922,0.694042,0.821849,0.598788,0.609288,0.727199,0.766293,0.737252,0.6407,0.799852,0.606638,0.780596,0.785371,0.755703,0.63899,0.685353,0.647578,0.000491,0.000818,0.000484,0.000406,0.000942,0.0,0.0,0.000107,0.002984,0.008125,0.003525,0.029887,0.01647,0.004233,0.299382,0.108966,0.017492,0.164508,0.719246,0.793156,0.62147,0.127714,0.06683,0.262921,0.187345,0.083097,0.10935,0.138331,0.070754,0.115346,0.094702,0.091675,0.040914,0.07609,0.128717,0.066174,0.034549,0.049473,0.023735,0.163394,0.025405,0.131611,0.039908,0.089431,0.031424,0.032613,0.059057,0.072217,0.093569,1
757,0.025986,0.361771,0.421766,0.389862,0.362352,0.398685,0.384282,0.259751,0.377661,0.380524,0.362699,0.515723,0.599034,0.542953,0.33756,0.378914,0.38181,0.458624,0.610071,0.546576,0.534812,0.375089,0.811605,0.891617,0.979726,0.91027,0.945798,0.839819,0.856593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.943729,0.0267,0.001758,0.004539,0.01897,0.111718,0.192278,0.031296,0.004169,0.011838,0.029156,0.242512,0.199206,0.171692,0.006841,0.015935,0.004492,0.158647,0.069119,0.084255,0.067499,0.009373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.091493,0.085643,0.103938,0.11714,0.120941,0.113239,0.153278,0.175252,0.194927,0.194201,0.179795,0.153478,0.165657,0.175751,0.206758,0.201762,0.213653,0.214053,0.263675,0.267427,0.295066,1
758,0.020356,0.424293,0.455728,0.455113,0.454062,0.450159,0.429538,0.35004,0.403102,0.42738,0.438339,0.398014,0.477277,0.412149,0.298007,0.750235,0.71464,0.664128,0.688775,0.620404,0.547515,0.507023,0.737677,0.633857,0.599492,0.512122,0.499016,0.54879,0.426071,1.0,0.983506,0.938462,0.906647,0.82129,0.738582,0.67322,1.0,1.0,1.0,1.0,1.0,1.0,0.964372,0.732052,0.798633,0.849213,0.895062,0.877304,0.920849,0.901928,0.019268,0.00783,0.009463,0.004956,0.002613,0.009503,0.020661,0.075546,0.10252,0.068574,0.08455,0.204205,0.072223,0.062479,0.122526,0.206496,0.148858,0.42168,0.370341,0.277725,0.162878,0.071843,0.059835,0.060906,0.409925,0.328044,0.165806,0.274015,0.210485,0.457199,0.6842,0.563567,0.453612,0.582739,0.515168,0.363781,0.20456,0.186166,0.13507,0.12618,0.153464,0.200494,0.146159,0.17641,0.156623,0.14524,0.15525,0.226223,0.313,1
759,0.056316,0.304124,0.344695,0.330963,0.327317,0.389068,0.365562,0.317074,0.31042,0.33964,0.361525,0.36167,0.356985,0.36999,0.374776,0.380737,0.391875,0.412551,0.393116,0.401212,0.389392,0.368939,0.411277,0.347133,0.376588,0.58028,0.377013,0.463388,0.340993,0.712024,0.689401,0.666812,0.686382,0.663379,0.702183,0.576065,0.713712,0.744375,0.681271,0.726483,0.737073,0.5781,0.607801,0.827407,0.900262,0.907407,0.889515,0.897086,0.845321,0.785963,0.039767,0.061384,0.027937,0.023121,0.035578,0.034446,0.021835,0.015746,0.019496,0.02546,0.027414,0.018472,0.019136,0.006721,0.01549,0.010247,0.010898,0.004869,0.023268,0.024902,0.020498,0.463547,0.462132,0.28189,0.667773,0.35009,0.383877,0.313717,0.399096,0.563609,0.59023,0.239506,0.280836,0.204088,0.185376,0.73051,0.924237,1.0,0.383155,0.614424,0.537589,0.507283,0.312964,0.125537,0.119102,0.101459,0.101969,0.109852,0.142647,1
760,0.007343,0.092604,0.175344,0.334463,0.418735,0.402946,0.346909,0.377986,0.136071,0.188574,0.250268,0.324018,0.429829,0.444914,0.36942,0.233584,0.247037,0.282844,0.348139,0.452351,0.35344,0.354815,0.280238,0.312086,0.313842,0.374307,0.470332,0.479267,0.469359,0.307065,0.309045,0.382973,0.389683,0.398953,0.399591,0.375235,0.364499,0.379529,0.445305,0.480318,0.488761,0.458848,0.466597,0.914822,0.954755,0.98005,1.0,1.0,1.0,1.0,0.002868,0.08287,0.069736,0.006719,0.017218,0.007447,0.008149,0.011954,0.013938,0.03856,0.043215,0.022786,0.012154,0.084596,0.020614,0.018881,0.019491,0.053886,0.013412,0.031076,0.029005,0.007772,0.030784,0.010256,0.009212,0.008377,0.007623,0.011317,0.028927,0.03778,0.016835,0.008884,0.026753,0.033445,0.038299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023544,0.016062,0.02017,0.03152,0.035338,0.039291,0.052917,1
761,0.013357,0.409689,0.440922,0.460033,0.46511,0.465144,0.454833,0.541566,0.460055,0.514504,0.676452,0.509203,0.59115,0.637681,0.727601,0.779768,0.705023,0.808318,0.701478,0.573146,0.700069,0.816817,0.952541,0.984736,1.0,1.0,1.0,1.0,0.994487,0.848575,0.937422,0.968867,0.995918,0.995247,1.0,1.0,0.923768,0.867072,0.916633,0.919943,0.918635,0.913357,0.894503,0.756844,0.673645,0.7344,0.798846,0.805265,0.801295,0.758611,0.002795,0.002104,0.001666,0.003616,0.028415,0.010807,0.157988,0.201338,0.429268,0.856516,0.175651,0.166313,0.109819,0.122396,0.250431,0.37834,0.392213,0.470571,1.0,0.602712,0.359968,0.084985,0.030582,0.029925,0.017597,0.026548,0.018385,0.020517,0.088724,0.057275,0.03342,0.019628,0.033305,0.037425,0.03471,0.116374,0.156891,0.093562,0.060723,0.087829,0.042384,0.05973,0.084123,0.035321,0.081417,0.074171,0.045019,0.056197,0.089266,1
762,0.000515,0.234478,0.266897,0.402129,0.405204,0.328771,0.347949,0.353138,0.22211,0.195965,0.220824,0.300646,0.2986,0.301921,0.345075,0.328368,0.343252,0.307557,0.364913,0.419228,0.431551,0.463712,0.614198,0.582864,0.628187,0.612397,0.597703,0.572721,0.576948,0.910729,0.928162,0.904791,0.923645,0.883868,0.910941,0.932076,0.977131,0.951993,0.951411,0.951836,0.946222,0.95055,0.95433,1.0,0.996019,0.914229,0.969259,0.969829,0.941727,1.0,0.006763,0.117916,0.062131,0.083829,0.065317,0.036288,0.018601,0.013257,0.02101,0.04428,0.0302,0.038337,0.015125,0.011109,0.123459,0.164441,0.077624,0.284336,0.269329,0.219294,0.172524,0.229712,0.169486,0.181875,0.19045,0.125151,0.223124,0.188947,0.143297,0.03236,0.041172,0.026913,0.036587,0.03366,0.018301,0.018115,0.069275,0.021637,0.014247,0.014551,0.021431,0.018724,0.043132,0.027022,0.006939,0.015016,0.008044,0.012308,0.02216,1
