,id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,target
1545,1546,4976,131.9050408,49.09022844,0.9281672284,5129,79.59673344,0.6835164835,300.786,0.6911542759,2.686991791,0
1546,1547,6326,147.9591967,55.06451199,0.9281685446,6456,89.74694067,0.5257646277,338.816,0.69248637,2.68701549,0
1547,1548,6478,150.7155013,56.08883886,0.928172428,6690,90.81875231,0.7127296732,345.751,0.6809636314,2.687085422,0
1548,1549,6754,153.3676438,57.07521105,0.9281740588,6920,92.73327281,0.503766689,348.322,0.6995344541,2.68711479,0
1549,1550,6843,153.8867259,57.26829766,0.9281742879,6995,93.34226376,0.823961469,355.518,0.6803512951,2.687118916,0
1550,1551,5216,134.2221262,49.94955989,0.9281761988,5312,81.49366519,0.5117739403,300.403,0.7263382508,2.687153329,0
1551,1552,6341,148.3384706,55.19910543,0.9281862676,6495,89.85328015,0.5445255474,338.004,0.697467439,2.687334685,0
1552,1553,5483,138.7713762,51.63841068,0.928188078,5691,83.55341061,0.6609209257,324.1,0.65594896,2.687367298,0
1553,1554,6399,149.739523,55.71819679,0.928192325,6594,90.26328072,0.7378069872,341.88,0.6879780522,2.687443809,0
1554,1555,6115,146.4550729,54.49518497,0.9281946936,6263,88.23751932,0.5020525452,334.552,0.6865608967,2.687486482,0
1555,1556,6095,145.9398942,54.2967405,0.9282132313,6278,88.0931043,0.5187234043,335.442,0.6806889435,2.687820537,0
1556,1557,6582,151.5046861,56.36353009,0.928222712,6731,91.54486705,0.5735947712,340.591,0.7130194988,2.687991435,0
1557,1558,6148,147.0398637,54.70210453,0.9282238023,6331,88.47528876,0.6708128751,333.924,0.6928647306,2.688011091,0
1558,1559,6229,147.3104072,54.80272758,0.9282238708,6456,89.05621328,0.6593627607,347.951,0.6465349653,2.688012325,0
1559,1560,6346,148.9434718,55.40397479,0.9282407924,6544,89.88869868,0.6631138976,341.922,0.6821122381,2.688317441,0
1560,1561,7336,159.4679289,59.31347312,0.9282543315,7576,96.64618616,0.5095859961,375.544,0.6536534101,2.688561646,0
1561,1562,5320,135.8699859,50.53628831,0.9282543967,5437,82.30209218,0.6394230769,308.188,0.7038660974,2.688562823,0
1562,1563,4678,127.6255302,47.469159,0.9282563983,4789,77.1765158,0.578101829,288.977,0.7039527749,2.688598932,0
1563,1564,5262,135.3209805,50.32731924,0.9282685165,5444,81.85222345,0.5177095632,312.005,0.6792624389,2.688817576,0
1564,1565,6086,145.2222707,54.0096969,0.9282685661,6262,88.02804024,0.5779677113,331.907,0.6942389697,2.688818471,0
1565,1566,4218,121.437297,45.16267523,0.9282723227,4303,73.2838618,0.6166666667,273.784,0.7071317069,2.688886263,0
1566,1567,6915,155.5062234,57.83213089,0.9282744317,7108,93.83203851,0.7741827138,354.434,0.6917215348,2.688924323,0
1567,1568,7132,158.8808378,59.08174829,0.9282880172,7541,95.2929401,0.6615955473,393.214,0.5796465488,2.689169539,0
1568,1569,6986,156.5378473,58.20933152,0.9282909538,7196,94.31252016,0.7907187323,356.17,0.692028169,2.689222556,0
1569,1570,5963,144.4888967,53.72814867,0.9282929615,6094,87.13396241,0.5333631485,326.906,0.7011789828,2.689258802,0
1570,1571,6219,147.4814334,54.83829522,0.9283000972,6412,88.98469941,0.5862556561,337.572,0.6858001682,2.689387642,0
1571,1572,6770,153.9324518,57.23584236,0.9283030817,6976,92.84304884,0.6140589569,352.806,0.6834812547,2.689441536,0
1572,1573,6978,156.0042926,58.0056541,0.9283044919,7180,94.25850382,0.6508721201,357.395,0.6865052841,2.689467001,0
1573,1574,7014,156.3059526,58.11742551,0.9283054966,7205,94.50133421,0.566375969,356.561,0.6932788438,2.689485146,0
1574,1575,5921,144.4876982,53.7221502,0.928308355,6114,86.82655898,0.5762530414,329.129,0.6868669574,2.689536767,0
1575,1576,5009,132.4000341,49.22688715,0.9283111795,5215,79.86023341,0.5082183442,311.152,0.6501531963,2.68958778,0
1576,1577,6200,147.041841,54.66681636,0.9283219543,6362,88.84866447,0.7107646452,333.767,0.6993825032,2.68978241,0
1577,1578,6093,145.1930392,53.97919225,0.928322731,6206,88.07864977,0.5894930341,328.269,0.7105281649,2.689796442,0
1578,1579,5687,140.8305816,52.35396919,0.9283323107,5879,85.09355611,0.5584249804,324.837,0.6772704236,2.689969525,0
1579,1580,5382,136.7983625,50.85335708,0.9283370789,5533,82.78028286,0.5074964639,314.478,0.6838691612,2.690055688,0
1580,1581,5626,139.5265938,51.8656986,0.9283423879,5841,84.63595973,0.5041218638,335.599,0.6277233383,2.690151634,0
1581,1582,6242,147.1562422,54.70040078,0.928346302,6392,89.14909555,0.5119750656,336.749,0.6917051336,2.690222377,0
1582,1583,5368,137.3364542,51.04880803,0.9283504293,5582,82.67254608,0.6874119606,315.573,0.6773649091,2.690296982,0
1583,1584,5094,133.4243885,49.59458786,0.9283506731,5278,80.53497526,0.6692944423,305.12,0.6875866774,2.690301388,0
1584,1585,5522,139.2762628,51.76806868,0.9283555413,5690,83.85003736,0.6919799499,316.408,0.6931246675,2.690389392,0
1585,1586,6308,149.3120835,55.49744947,0.9283578677,6537,89.61916675,0.6858012611,346.983,0.6583929222,2.690431451,0
1586,1587,6374,149.944772,55.73077113,0.9283627827,6574,90.08678515,0.637655062,344.568,0.6746399249,2.690520316,0
1587,1588,6246,147.707544,54.89868987,0.9283642974,6377,89.17765525,0.484862599,334.527,0.701373725,2.690547704,0
1588,1589,5719,141.0607121,52.42394938,0.9283765074,5842,85.33262539,0.530126066,318.363,0.7090629343,2.69076851,0
1589,1590,6064,145.6697477,54.12521821,0.9284084853,6218,87.86879195,0.5504720407,331.528,0.6933118598,2.691347074,0
1590,1591,7082,158.1862228,58.77261237,0.9284166865,7465,94.95831957,0.5765223054,384.631,0.6015576006,2.691495518,0
1591,1592,6756,153.8947574,57.1705673,0.9284364252,6936,92.74700192,0.5772878749,352.276,0.6841217408,2.6918529,0
1592,1593,6009,145.3593054,53.99762457,0.9284421956,6212,87.46940279,0.7172356171,338.762,0.6579951487,2.691957406,0
1593,1594,5007,132.3864355,49.1776211,0.9284448611,5144,79.84428847,0.5536267138,300.315,0.6976432652,2.692005683,0
1594,1595,5843,143.0088324,53.12281429,0.9284468507,5954,86.2527603,0.8592647059,320.426,0.7151386554,2.692041722,0
1595,1596,6351,148.7043813,55.23503297,0.9284562131,6582,89.92410327,0.5030096626,350.22,0.6506839425,2.692211324,0
1596,1597,4365,125.2031225,46.50508534,0.9284581181,4512,74.54992027,0.5435865504,294.261,0.6334738606,2.692245839,0
1597,1598,6321,148.7418294,55.24539541,0.9284657539,6452,89.71146617,0.5725543478,337.192,0.6986201856,2.692384193,0
1598,1599,5691,140.877611,52.32228056,0.9284720078,5839,85.12347649,0.5049689441,322.954,0.6856731031,2.692497528,0
1599,1600,6297,147.7156799,54.86181214,0.9284723964,6431,89.54099292,0.5065969429,338.577,0.6902853433,2.69250457,0
1600,1601,6233,147.125145,54.63931011,0.9284810327,6388,89.08480276,0.559766502,340.476,0.6756689828,2.692661102,0
1601,1602,6151,147.1021444,54.63048178,0.9284818114,6337,88.49687249,0.5418428471,335.886,0.6851281094,2.692675218,0
1602,1603,6729,153.5708857,57.02939262,0.9284907618,6940,92.56148711,0.6401255708,353.285,0.6775010861,2.692837477,0
1603,1604,6625,151.9781924,56.43781714,0.9284910777,6765,91.84341013,0.8084197682,342.161,0.7111066395,2.692843205,0
1604,1605,6399,150.0153091,55.70828806,0.9284926858,6551,90.26328072,0.5089477452,339.684,0.6969021306,2.69287236,0
1605,1606,4401,123.8282278,45.98347665,0.9284933989,4526,74.85671136,0.6119299221,281.814,0.6963636678,2.69288529,0
1606,1607,5704,141.1152062,52.4022234,0.928495535,5874,85.22064517,0.6353308086,322.189,0.6905068052,2.692924022,0
1607,1608,5621,140.299248,52.09766183,0.9284999841,5776,84.59834207,0.6825743777,320.419,0.6879976074,2.693004697,0
1608,1609,6064,145.6746442,54.09010858,0.9285099004,6204,87.86879195,0.825708061,335.107,0.6785815649,2.693184539,0
1609,1610,5838,142.6561834,52.96755778,0.9285148712,5955,86.21584809,0.5020639835,326.19,0.6894974577,2.693274702,0
1610,1611,6190,146.9013015,54.53907904,0.9285275849,6337,88.7769834,0.5911000764,335.605,0.6906271828,2.693505357,0
1611,1612,6395,150.0125359,55.69285141,0.9285310902,6584,90.23506463,0.6344246032,342.898,0.6834716559,2.693568961,0
1612,1613,5389,137.4202554,51.01654763,0.9285350503,5562,82.83409869,0.6477163462,311.81,0.6965270211,2.693640824,0
1613,1614,6328,149.0525187,55.33419713,0.9285371079,6506,89.76112655,0.5390578414,342.015,0.6798076183,2.693678167,0
1614,1615,6271,148.5556443,55.14665403,0.9285454068,6382,89.35594656,0.8260010537,336.941,0.6941270097,2.693828791,0
1615,1616,6189,147.1039436,54.60527485,0.928552148,6396,88.76981211,0.511656746,355.414,0.6156888445,2.693951162,0
1616,1617,6433,151.0075184,56.0527971,0.9285560988,6637,90.50276234,0.5808053449,346.86,0.6719159893,2.694022889,0
1617,1618,5221,134.9148985,50.07891925,0.9285573568,5331,81.53271529,0.4983772432,306.009,0.7006403712,2.694045729,0
1618,1619,6857,155.7001575,57.79254189,0.9285615565,7095,93.43769881,0.4906970087,359.277,0.6675521241,2.694121983,0
1619,1620,6424,150.3796468,55.81751512,0.9285620028,6631,90.43943186,0.6113437381,344.444,0.6804216884,2.694130086,0
1620,1621,6358,148.7374701,55.20571599,0.9285680774,6497,89.97364628,0.5578661051,341.452,0.6852847477,2.694240396,0
1621,1622,5581,139.5107826,51.77937225,0.928573082,5766,84.29679649,0.7489264627,326.126,0.6594031827,2.694331285,0
1622,1623,3498,110.0987922,40.86226604,0.9285761951,3582,66.73673597,0.6228632479,246.757,0.7219227135,2.694387828,0
1623,1624,6006,144.7791379,53.72496503,0.9286000109,6166,87.44756546,0.5897486253,329.675,0.6944215057,2.694820514,0
1624,1625,4392,124.2176003,46.09395077,0.9286032056,4500,74.78013159,0.6019736842,281.161,0.6981713719,2.694878574,0
1625,1626,5328,136.8634794,50.78647068,0.9286033224,5451,82.36395021,0.6667500939,314.439,0.6771755471,2.694880696,0
1626,1627,5188,134.3004332,49.83527666,0.9286036626,5312,81.27463785,0.5126482213,306.299,0.6948941788,2.694886879,0
1627,1628,5673,140.8602196,52.2643123,0.9286181996,5798,84.98875183,0.6739130435,320.295,0.6949000283,2.695151115,0
1628,1629,6153,146.0605198,54.19146441,0.9286246285,6297,88.51125871,0.660689359,330.476,0.7079733798,2.695267998,0
1629,1630,5367,137.4298112,50.98815166,0.9286279482,5530,82.66484523,0.5013076779,311.485,0.6951318447,2.69532836,0
1630,1631,7017,157.1579648,58.30637645,0.9286309048,7275,94.52154191,0.6075324675,363.069,0.6689335872,2.695382124,0
1631,1632,6027,145.1699756,53.85756146,0.9286342407,6149,87.60031242,0.4859700048,325.769,0.7136603129,2.695442787,0
1632,1633,6625,152.591142,56.61007381,0.9286361123,6853,91.84341013,0.8071393762,354.823,0.6612599495,2.695476826,0
1633,1634,7114,157.3170485,58.36298186,0.9286370389,7274,95.17261224,0.5073455998,359.345,0.6923098523,2.695493677,0
1634,1635,5741,141.3441129,52.43651218,0.9286389535,5871,85.49659775,0.5080530973,321.774,0.6967797367,2.695528498,0
1635,1636,5635,140.2051908,52.01152716,0.9286459691,5753,84.70362941,0.5117609663,319.406,0.6940929677,2.695656106,0
1636,1637,5960,144.4600484,53.58431524,0.9286615216,6114,87.112041,0.5290253861,328.485,0.6941047852,2.69593906,0
1637,1638,5772,141.3631778,52.43403648,0.9286659347,5884,85.72711737,0.6199785177,317.17,0.7210277541,2.696019366,0
1638,1639,6109,146.2362672,54.24148034,0.9286661228,6249,88.19421964,0.5261843239,334.283,0.6869915686,2.69602279,0
1639,1640,6282,147.8608461,54.84403291,0.9286662064,6469,89.43428213,0.5408057851,340.501,0.6808806822,2.696024311,0
1640,1641,6478,150.1763189,55.70201513,0.9286685068,6661,90.81875231,0.5260678902,343.388,0.690367883,2.696066176,0
1641,1642,4224,123.0432859,45.63661018,0.9286732803,4426,73.33596551,0.5789473684,280.731,0.6735239262,2.696153054,0
1642,1643,5969,144.6945021,53.6665852,0.9286744827,6143,87.1777887,0.7124612079,331.311,0.6833445456,2.696174939,0
1643,1644,5918,143.6770385,53.28858342,0.9286762305,6042,86.80455994,0.5065913371,330.141,0.6823165414,2.696206753,0
1644,1645,5644,139.8436478,51.86097925,0.928692886,5736,84.77124507,0.532905297,314.493,0.7170920412,2.696509973,0
1645,1646,5687,140.8453288,52.22785131,0.9287059304,5810,85.09355611,0.8124285714,320.039,0.6977298172,2.696747526,0
1646,1647,6383,149.2547095,55.3433131,0.9287136349,6554,90.15036336,0.6518586601,340.375,0.6923399618,2.696887866,0
1647,1648,6115,146.3611941,54.26718594,0.9287224132,6225,88.23751932,0.8012316562,331.095,0.7009726619,2.697047794,0
1648,1649,5824,143.3920549,53.16379776,0.9287293827,5960,86.11240972,0.7618051014,324.876,0.6934193742,2.697174787,0
1649,1650,6346,149.2465896,55.32887992,0.9287441878,6472,89.88869868,0.5026136544,340.531,0.6876961996,2.697444622,0
1650,1651,6754,153.3955397,56.8637691,0.9287525528,6887,92.73327281,0.8353741497,346.378,0.7074085748,2.697597118,0
1651,1652,5564,139.0833529,51.55533769,0.9287608744,5650,84.16831249,0.8537670707,309.708,0.7289405968,2.697748849,0
1652,1653,5754,141.9287798,52.60882863,0.9287643901,5899,85.59334285,0.5249042146,320.621,0.7033893574,2.697812962,0
1653,1654,5630,140.7266167,52.16238925,0.9287667521,5901,84.66604182,0.5683424187,322.355,0.6808468572,2.697856037,0
1654,1655,5722,141.0063756,52.26515713,0.928769381,5845,85.35500381,0.7916436082,322.751,0.6902756036,2.697903983,0
1655,1656,7014,156.1424062,57.87263475,0.9287765755,7148,94.50133421,0.7466467958,357.536,0.6895028591,2.698035208,0
1656,1657,5240,135.4550751,50.20330393,0.9287818096,5392,81.68093544,0.4866722392,314.915,0.6639791716,2.698130691,0
1657,1658,6395,149.0537285,55.24329782,0.9287819001,6514,90.23506463,0.5089129397,335.518,0.7138693965,2.698132342,0
1658,1659,5839,142.7949799,52.92192921,0.9287866759,5947,86.2232318,0.8442741469,319.565,0.718505214,2.698219473,0
1659,1660,6021,146.0752067,54.1349424,0.9287940166,6177,87.55669762,0.6057344064,333.04,0.682159129,2.698353415,0
1660,1661,6397,149.4276429,55.37721322,0.9287943635,6539,90.24917378,0.5601085719,338.492,0.7015997036,2.698359745,0
1661,1662,7376,161.8451032,59.97804668,0.9287968819,7648,96.90931267,0.5354627949,371.439,0.6718243942,2.698405703,0
1662,1663,6264,148.3105411,54.96218033,0.9287971613,6492,89.30606087,0.4916797488,344.201,0.6644118316,2.698410803,0
1663,1664,6750,154.1298847,57.1119503,0.928814794,6985,92.70580849,0.5208333333,354.106,0.6764677016,2.698732645,0
1664,1665,6063,145.6537811,53.96916319,0.9288203135,6181,87.86154654,0.8371996686,329.268,0.7027459975,2.698833417,0
1665,1666,6271,148.7968824,55.13093211,0.9288279431,6511,89.35594656,0.6499792703,351.226,0.6388124173,2.698972731,0
1666,1667,5103,133.5761375,49.49111895,0.928829002,5225,80.60608784,0.5026595745,303.611,0.6956654389,2.698992068,0
1667,1668,6055,145.914466,54.0609048,0.9288335728,6228,87.80356168,0.4917167452,336.394,0.6723997286,2.699075544,0
1668,1669,5573,140.1885786,51.93608717,0.9288432245,5713,84.23635784,0.607742639,322.164,0.6747531014,2.699251836,0
1669,1670,5171,134.0876186,49.67372477,0.9288495343,5288,81.14136852,0.7743336328,301.025,0.7170992556,2.699367105,0
1670,1671,5209,135.3162556,50.12351203,0.9288653615,5371,81.43896358,0.5531485611,310.331,0.6796947254,2.699656312,0
1671,1672,5437,137.854151,51.05913305,0.9288782624,5588,83.20218389,0.5251617889,318.338,0.6742054054,2.69989212,0
1672,1673,5069,133.064257,49.28204563,0.9288871972,5171,80.33711006,0.8000315657,303.142,0.6931702772,2.700055473,0
1673,1674,7262,159.6253331,59.11837206,0.9288894628,7575,96.15750399,0.5385242862,390.769,0.5976210711,2.700096899,0
1674,1675,7336,160.093192,59.29044493,0.9288924563,7526,96.64618616,0.5555050735,366.436,0.686551182,2.700151637,0
1675,1676,6741,152.7922822,56.58510005,0.9288962559,6895,92.643984,0.5225581395,347.938,0.6997299542,2.70022112,0
1676,1677,4797,129.1919303,47.84441856,0.9288978796,4909,78.15196796,0.5416666667,292.436,0.7048844219,2.700250816,0
1677,1678,6867,155.3939505,57.54635116,0.9289020305,7039,93.50580706,0.7902186421,361.736,0.6594675761,2.700326734,0
1678,1679,5238,134.7539679,49.89768595,0.9289172723,5323,81.66534599,0.5134790707,300.892,0.7270329198,2.700605555,0
1679,1680,5501,137.8076655,51.02787845,0.928918872,5660,83.6904459,0.6314279155,320.048,0.6748717884,2.700634824,0
1680,1681,6095,145.7873849,53.98245814,0.9289193565,6200,88.0931043,0.5091896408,333.922,0.686899987,2.700643689,0
1681,1682,6894,154.7698671,57.30819141,0.9289201783,7060,93.68945203,0.5303076923,350.997,0.7031926683,2.700658725,0
1682,1683,4934,132.0489389,48.89496117,0.9289205532,5094,79.26010291,0.5271367521,306.213,0.6612440246,2.700665584,0
1683,1684,5669,141.1061055,52.24852609,0.9289208767,5822,84.958784,0.6176054036,326.068,0.6700388147,2.700671504,0
1684,1685,6067,146.1457262,54.1019622,0.9289553093,6205,87.89052462,0.5856177606,332.668,0.6889089144,2.70130177,0
1685,1686,6473,150.6804171,55.77923632,0.9289590955,6645,90.78369663,0.5241295547,342.412,0.6937731985,2.701371102,0
1686,1687,6946,156.5476848,57.95107553,0.9289594008,7141,94.04212821,0.4874385965,361.503,0.6679144381,2.701376693,0
1687,1688,6196,147.5898888,54.63354439,0.928963504,6374,88.81999898,0.6367934224,338.373,0.680032814,2.701451837,0
1688,1689,5856,143.2544309,53.0252975,0.9289729186,6028,86.34865821,0.6285959639,326.076,0.6921070329,2.701624276,0
1689,1690,5912,143.888355,53.25609007,0.9289835876,6011,86.76054511,0.5121718791,325.453,0.7014031808,2.701819732,0
1690,1691,7103,158.0026756,58.47961173,0.9289848071,7349,95.0990036,0.653870938,371.281,0.647509625,2.701842077,0
1691,1692,5377,136.8350626,50.64282797,0.9289914227,5514,82.74182154,0.754349046,306.856,0.7175970777,2.701963301,0
1692,1693,6219,147.2746592,54.49918123,0.9290113157,6358,88.98469941,0.735106383,335.19,0.6955819662,2.702327923,0
1693,1694,6105,146.8432938,54.33342003,0.9290279534,6287,88.16534138,0.497311828,339.428,0.6658864874,2.702632997,0
1694,1695,6362,148.7356556,55.03203259,0.9290321824,6586,90.00194433,0.5172357724,353.354,0.6403000046,2.70271056,0
1695,1696,6034,145.2477541,53.73921953,0.9290384703,6178,87.65116892,0.7402772666,329.532,0.6982645298,2.702825895,0
1696,1697,5321,136.7883347,50.6085584,0.9290408536,5449,82.30982698,0.7414994426,312.678,0.6839249891,2.702869614,0
1697,1698,6290,148.7472527,55.03269078,0.9290419084,6465,89.49121039,0.5235122763,339.352,0.6863721972,2.702888966,0
1698,1699,5197,134.7885742,49.86798802,0.9290429356,5349,81.34510381,0.5019801024,307.142,0.6922837938,2.702907809,0
1699,1700,5724,141.270162,52.26560037,0.9290440438,5834,85.36991949,0.5021052632,320.045,0.7022429627,2.70292814,0
1700,1701,6564,151.2498737,55.9558103,0.9290492447,6710,91.41960606,0.6033088235,342.923,0.7014314067,2.703023562,0
1701,1702,6254,147.8924567,54.71110857,0.9290562585,6466,89.23474723,0.5043548387,347.632,0.6503217016,2.703152259,0
1702,1703,6936,155.7572359,57.62039225,0.9290567714,7075,93.97440866,0.6746425445,352.474,0.7015599272,2.703161672,0
1703,1704,6203,147.7018075,54.63891751,0.9290607405,6456,88.87015751,0.49548686,347.872,0.6441287696,2.703234511,0
1704,1705,7405,160.8305648,59.49397761,0.9290647622,7636,97.09963352,0.5636751161,368.198,0.6863917842,2.703308323,0
1705,1706,6492,150.4864117,55.66597162,0.9290688017,6658,90.91683631,0.5216972035,344.514,0.6873447584,2.703382468,0
1706,1707,5860,143.688298,53.15100482,0.9290696253,6034,86.37814383,0.5722097451,327.689,0.6857783241,2.703397585,0
1707,1708,4498,125.573113,46.44982412,0.9290705291,4639,75.67715291,0.671744325,286.669,0.6878089967,2.703414176,0
1708,1709,6101,146.3236828,54.12465877,0.9290728571,6290,88.13645365,0.7061342593,337.323,0.6737813424,2.703456911,0
1709,1710,6083,145.717012,53.89473703,0.9290879277,6243,88.00634154,0.4999178172,339.727,0.6623195163,2.703733611,0
1710,1711,6517,150.8033652,55.77594481,0.9290879947,6650,91.09172363,0.7703309693,345.452,0.6862496915,2.70373484,0
1711,1712,6521,150.8517065,55.79303464,0.9290900784,6676,91.11967445,0.637812989,345.172,0.6877853901,2.703773105,0
1712,1713,6129,145.8775517,53.95064505,0.9290973941,6221,88.33846936,0.5174335163,326.935,0.7205707892,2.703907461,0
1713,1714,6071,146.1696495,54.05860429,0.9290975815,6235,87.91949315,0.7560398506,334.015,0.6838142639,2.703910903,0
1714,1715,6065,145.531066,53.82148612,0.929100174,6219,87.87603677,0.5825009604,333.892,0.6836418522,2.70395852,0
1715,1716,6586,151.5608247,56.04834046,0.9291083685,6802,91.57267956,0.5045196875,348.039,0.6832439049,2.704109051,0
1716,1717,6154,147.1896685,54.43122043,0.9291100812,6326,88.51845095,0.5013033561,336.171,0.6843005103,2.704140517,0
1717,1718,5464,138.5222316,51.2244385,0.9291144929,5627,83.40851798,0.4958257713,318.182,0.678218044,2.704221572,0
1718,1719,5977,144.8416834,53.56087723,0.9291157161,6077,87.2361895,0.4883169935,329.242,0.6928873899,2.704244047,0
1719,1720,5496,139.4613836,51.57094841,0.9291167223,5671,83.65240306,0.6309988519,320.072,0.6741572679,2.704262534,0
1720,1721,4702,128.7924198,47.62218757,0.9291276031,4853,77.37423563,0.7097358491,291.143,0.6970754428,2.704462488,0
1721,1722,5975,144.857369,53.56218607,0.9291280561,6090,87.22159297,0.8091820152,326.316,0.7051329938,2.704470815,0
1722,1723,5925,144.2195042,53.32478303,0.9291323259,6061,86.85588237,0.5283574104,325.673,0.7019961158,2.704549292,0
1723,1724,6031,145.7882125,53.90472598,0.929132552,6197,87.62937689,0.5529983495,332.445,0.6857401553,2.704553447,0
1724,1725,6451,150.8095825,55.75974056,0.9291368291,6641,90.62929054,0.5115781126,343.851,0.6856402783,2.704632069,0
1725,1726,5130,134.6319159,49.77763919,0.9291387051,5269,80.81905013,0.4913793103,304.851,0.6936685126,2.704666554,0
1726,1727,6574,151.473719,56.00369817,0.9291410261,6715,91.48921667,0.5018320611,342.474,0.7043432408,2.704709223,0
1727,1728,5554,140.0973139,51.79696768,0.9291426829,5707,84.09264196,0.6111355634,319.029,0.6857335755,2.704739683,0
1728,1729,5547,139.5291403,51.58005444,0.929162209,5675,84.03963205,0.5100689655,316.817,0.6944661395,2.705098741,0
1729,1730,5976,144.7234058,53.4979452,0.9291684909,6183,87.22889154,0.5203761755,337.128,0.6607403127,2.705214289,0
1730,1731,6731,154.4678312,57.0992322,0.9291705591,6924,92.5752417,0.4946355085,354.309,0.6737908145,2.705252334,0
1731,1732,5154,134.0665276,49.55622094,0.929175435,5310,81.00787995,0.53470277,307.793,0.6836546955,2.705342034,0
1732,1733,4946,131.0256058,48.42838241,0.9291869572,5044,79.35642878,0.7430889423,294.376,0.7172312051,2.705554043,0
1733,1734,6123,146.6533715,54.20316124,0.9291907561,6305,88.29521919,0.6203647416,333.974,0.6898406895,2.705623955,0
1734,1735,6199,148.0916522,54.73414252,0.9291923892,6403,88.84149896,0.5727617112,343.675,0.6595316137,2.70565401,0
1735,1736,5854,143.8517433,53.16577591,0.9291960155,6028,86.33391162,0.6067578773,326.018,0.692116853,2.705720754,0
1736,1737,5671,141.3355387,52.2350733,0.9291981132,5841,84.97376924,0.5697207153,322.057,0.6870748079,2.705759364,0
1737,1738,5611,140.3896141,51.88260268,0.9292062551,5796,84.52305653,0.7235332044,324.595,0.6692162549,2.705909242,0
1738,1739,5190,136.5573646,50.46523089,0.9292095162,5487,81.29030223,0.5280830281,312.027,0.6698736129,2.705969281,0
1739,1740,5742,142.7117069,52.73783704,0.9292143976,5905,85.50404356,0.5990610329,326.978,0.6748946509,2.706059158,0
1740,1741,6502,151.4404864,55.96229449,0.9292175096,6702,90.98683157,0.6100581723,347.935,0.6749328911,2.706116462,0
1741,1742,6602,152.374721,56.30631546,0.929220667,6774,91.68384522,0.7721637427,349.158,0.6805207778,2.706174606,0
1742,1743,5964,144.2723131,53.30894429,0.9292298356,6095,87.14126832,0.7308823529,322.784,0.7193222607,2.706343467,0
1743,1744,5320,136.5835185,50.46758957,0.9292307899,5443,82.30209218,0.6403466538,311.215,0.6902405258,2.706361045,0
1744,1745,4529,126.5153563,46.74385485,0.9292419481,4649,75.93748678,0.8051555556,285.08,0.700291225,2.706566599,0
1745,1746,6320,150.3822708,55.55961436,0.9292482725,6609,89.70436959,0.5625778886,344.163,0.6704996954,2.706683128,0
1746,1747,6004,145.2661428,53.66901278,0.9292494165,6175,87.43300422,0.5414862915,328.319,0.699936296,2.706704209,0
1747,1748,5612,140.6763364,51.97240474,0.9292519327,5760,84.5305881,0.4995104584,319.855,0.6893205698,2.706750575,0
1748,1749,6362,149.6709536,55.2737515,0.929309521,6523,90.00194433,0.7012786596,338.572,0.6974313268,2.707812471,0
1749,1750,5502,139.2116421,51.40811969,0.929318054,5644,83.6980524,0.4944284687,320.045,0.6750071245,2.707969926,0
1750,1751,6261,147.8709702,54.60520086,0.9293197693,6376,89.28467276,0.6580828253,334.669,0.7024616116,2.70800158,0
1751,1752,6690,153.3809294,56.63754271,0.9293258672,6863,92.29286297,0.6457528958,348.596,0.6918169254,2.708114125,0
1752,1753,5416,138.7643265,51.23962084,0.9293275437,5627,83.04134738,0.6376265599,329.261,0.6277806625,2.708145069,0
1753,1754,5781,141.7323175,52.33474644,0.9293298543,5884,85.79392641,0.5446579989,320.224,0.7084432671,2.708187718,0
1754,1755,5872,144.4608651,53.3387712,0.9293394615,6089,86.46654039,0.5002982023,332.762,0.6663899814,2.708365075,0
1755,1756,5975,145.4060744,53.67896534,0.9293635097,6104,87.22159297,0.7774886142,330.211,0.6885963254,2.708809186,0
1756,1757,6714,154.072053,56.8729225,0.9293769843,6945,92.45826249,0.6524781341,351.639,0.6823341823,2.70905813,0
1757,1758,5075,134.6724638,49.7114124,0.9293784626,5217,80.38464212,0.5006412153,312.947,0.651184906,2.709085446,0
1758,1759,5573,139.6228244,51.53540461,0.929387923,5738,84.23635784,0.583804735,319.064,0.6879284905,2.709260274,0
1759,1760,6277,148.5273651,54.8183459,0.9293979878,6434,89.39868356,0.5931770932,339.268,0.6852928418,2.709446312,0
1760,1761,6975,156.1101407,57.61687678,0.9293982754,7148,94.23823971,0.5032467532,358.252,0.6829310029,2.70945163,0
1761,1762,6223,147.6891381,54.50735166,0.9294023495,6412,89.01331185,0.6587276384,338.482,0.6825563448,2.709526947,0
1762,1763,6161,147.4541411,54.42002179,0.9294039652,6342,88.56878025,0.5057046704,336.922,0.6820282013,2.709556818,0
1763,1764,6417,150.1205249,55.40324353,0.9294061995,6654,90.39014415,0.5106636957,369.854,0.589496544,2.709598127,0
1764,1765,6053,146.5356607,54.07760475,0.9294132841,6277,87.78905948,0.5443345324,338.549,0.663647507,2.709729127,0
1765,1766,6577,152.1436024,56.14712346,0.9294133867,6752,91.51008953,0.5338474026,345.985,0.6904355817,2.709731025,0
1766,1767,6785,154.2450647,56.91845638,0.929424176,6948,92.94584612,0.6410619803,353.501,0.6823047939,2.709930565,0
