,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,target
861,0,0,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,1,1
862,3,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,0,1,1
863,0,1,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1
864,0,1,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1
865,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
866,3,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1
867,3,1,1,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,4,4,1
868,0,2,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,1
869,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
870,3,1,0,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,4,4,1
871,0,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,1,1
872,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
873,0,2,0,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,3,3,1
874,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1
875,0,1,1,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,0,4,1
876,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1
877,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
878,3,1,1,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,4,1,1
879,1,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
880,3,2,2,0,1,0,1,0,4,1,2,0,0,0,0,0,0,0,0,1,3,3,1
881,3,0,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1
882,0,1,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1
883,0,1,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
884,3,1,1,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,1,1
885,0,0,2,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,2,3,3,1
886,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
887,3,1,1,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,4,1,1
888,0,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,0,4,4,1
889,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1
890,0,2,0,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,0,1,4,3,1
891,3,1,1,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,4,1,1
892,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
893,1,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2,1
894,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
895,0,1,0,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,0,1,1
896,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
897,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
898,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
899,0,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
900,3,1,1,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,4,4,1
901,0,2,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,2,1,1
902,0,0,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1
903,0,0,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,0,1,1
904,0,0,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,2,1
905,3,2,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,1
906,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
907,0,2,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,1,1
908,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0
909,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,1,0
910,1,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
911,0,2,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,2,1,1
912,0,0,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1
913,3,2,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1
914,0,0,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
915,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
916,0,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1
917,0,1,3,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,1,4,3,1
918,3,2,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,1,1
919,0,0,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,0,1,1
920,3,2,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,2,1,1
921,0,0,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,2,1,1
922,0,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
923,0,0,1,0,2,0,1,0,4,1,2,0,0,0,0,0,0,0,0,2,3,3,1
924,3,2,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
925,0,0,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,2,1,1
926,0,0,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,1
927,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1
929,1,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1
930,0,0,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,2,1,1
931,3,2,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1
932,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0
933,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
934,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
935,3,0,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,1,1
936,0,1,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2,1
937,0,2,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
938,3,0,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,1,1
939,0,1,4,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,0,1,4,3,1
940,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
941,0,2,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
942,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
943,0,2,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1
944,3,2,3,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,0,1,3,3,1
945,3,2,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,2,1,1
946,3,2,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
947,1,1,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1
948,3,2,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,1,1
949,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0
950,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
951,1,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
952,3,0,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,2,1,1
953,0,2,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1,1
954,3,2,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,1,0,1,1
955,1,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
956,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0
957,0,1,0,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,0,3,3,1
958,3,2,2,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,2,3,3,1
959,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1
960,0,2,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,1,1
961,3,2,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,2,1,1
962,0,2,0,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,3,3,1
963,0,2,0,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,1,4,3,1
964,3,0,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
965,3,0,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
966,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
967,0,2,0,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,4,3,1
968,0,0,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
969,0,2,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
970,3,2,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1
971,0,2,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,3,3,1
972,3,2,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,3,3,1
973,0,2,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
974,3,2,0,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,0,0,4,3,1
975,0,0,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,1,1
976,1,1,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
977,0,2,0,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,0,4,3,1
978,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
979,3,2,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,2,1,1
980,3,2,0,0,3,0,0,1,6,1,2,0,0,2,1,0,0,0,0,1,4,3,1
981,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1
982,3,2,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1
983,0,2,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
984,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,0,2,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
986,3,2,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,1,1
987,0,0,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1,1
988,0,0,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1
989,0,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
990,0,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1
991,0,0,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,2,1,1
992,0,0,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1,1
993,3,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
994,3,0,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
995,3,0,2,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,1,1
996,0,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1
997,3,0,2,0,1,0,1,0,4,1,2,0,0,0,0,0,0,0,0,2,3,3,1
998,1,0,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,1,2,1
999,3,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1000,0,2,3,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,0,4,3,1
1001,3,1,0,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,4,1,1
1002,3,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1003,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1004,0,1,0,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,4,1,1
1005,0,0,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1006,0,0,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1007,3,2,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1008,0,2,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1009,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1010,0,1,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2,1
1011,0,0,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1012,3,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,0,1,0,4,1
1013,3,0,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1014,3,2,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1015,3,2,1,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,2,3,3,1
1016,3,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,0,1,1
1017,0,2,0,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,0,1,4,3,1
1018,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1019,0,2,0,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,3,3,1
1020,3,2,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1021,1,0,1,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2,1
1022,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1023,0,1,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1
1024,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1025,3,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1026,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1
1027,3,0,1,0,2,0,1,0,4,1,2,0,0,0,0,0,0,0,0,2,3,3,1
1028,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
1029,0,0,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1030,0,2,3,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,1,4,3,1
1031,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1032,0,2,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1033,3,2,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1034,0,0,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1035,3,2,2,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1036,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
1037,3,2,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,3,3,1
1038,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1039,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,0,1,1,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,4,4,1
1041,3,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,4,1
1042,0,2,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1043,0,1,0,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,1,3,3,1
1044,0,0,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1045,0,0,2,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1046,0,2,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1047,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1048,0,2,0,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,0,3,3,1
1049,0,2,3,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,2,1,1
1050,0,2,4,0,3,0,0,1,4,1,2,0,0,0,0,0,0,0,0,0,3,3,1
1051,0,2,0,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,0,4,3,1
1052,0,2,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1053,0,1,1,0,2,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,0,4,1
1054,0,2,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1055,1,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1056,0,2,2,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,0,1,3,3,1
1057,3,0,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1058,0,1,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1059,0,2,0,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1060,3,0,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1061,0,0,1,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,3,3,1
1062,0,0,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1063,0,2,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1064,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,3,2,1,0,2,0,1,0,3,1,2,0,0,0,0,0,0,0,0,2,3,3,1
1066,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1067,3,2,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1068,0,2,0,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,0,3,3,1
1069,0,1,0,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,0,1,1
1070,0,0,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1071,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1072,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1073,0,2,3,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,0,0,4,3,1
1074,3,1,1,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,4,1
1075,3,0,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1076,3,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,1
1077,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0
1078,3,2,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1079,0,1,0,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,4,1
1080,3,2,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1081,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1082,1,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
1083,3,2,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1084,1,0,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1085,3,2,3,1,3,0,1,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1086,1,1,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1
1087,0,1,2,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,2,1
1088,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1089,0,1,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1090,2,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1091,0,1,0,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,4,1,1
1092,3,2,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1093,3,2,1,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,2,3,3,1
1094,0,0,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1095,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1096,0,2,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1097,0,0,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1098,0,2,3,1,3,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1099,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1100,0,2,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1101,3,0,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
1102,0,2,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1103,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1104,3,2,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1105,3,0,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1106,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1107,3,2,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1108,1,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
1109,0,0,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1110,3,2,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1111,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1112,0,1,0,0,1,0,0,1,4,0,3,0,2,0,0,0,0,0,0,1,0,1,1
1113,3,2,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1114,3,1,0,0,2,0,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,1,1
1115,3,2,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1116,3,2,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1117,3,0,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1118,3,2,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1119,0,0,3,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1120,0,2,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1121,3,2,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1122,0,0,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1123,0,2,0,0,3,0,0,1,3,1,2,0,0,2,1,0,0,0,0,0,3,3,1
1124,3,0,1,0,1,0,1,0,3,1,2,0,0,0,0,0,0,0,0,2,3,3,1
1125,0,2,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1126,3,0,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,2,1,1
1127,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
1128,0,2,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,2,1,1
1129,0,2,3,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1130,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1131,0,2,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2,1,1
1132,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1133,3,0,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1
1134,0,1,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1135,0,2,0,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1136,0,2,0,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,0,1,4,3,1
1137,1,1,1,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1138,3,2,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1139,0,0,0,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2,1,1
1140,3,2,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1
1141,0,2,0,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,1,3,3,1
1142,3,2,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1143,0,0,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1144,0,0,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,2,1,1
1145,0,2,2,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1
