,ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,target
4033,122,12,12,0,0,1,1,1,0,2,3,1,31.288,14,0,12.95,12.95,0
4034,655,11,11,0,0,1,1,1,0,1,3,1,8.8,18,5,12.95,12.95,0
4035,655,6,6,0,1,1,0,0,0,1,0,0,18.4,16,4,12.95,12.95,0
4036,106,16,16,0,0,1,1,0,0,1,3,0,-19.408,7,0,38.85,38.85,0
4037,398,12,12,0,0,0,1,1,0,1,3,1,18.848,25,0,10.36,10.36,0
4038,685,16,16,0,0,1,1,0,0,2,2,0,-11.472,9,9,31.08,31.08,0
4039,614,21,21,0,0,0,0,0,0,1,2,0,26.4,22,0,12.95,12.95,0
4040,602,8,8,0,0,1,1,1,0,1,3,0,-5.016,10,0,38.85,38.85,0
4041,430,8,8,0,0,1,0,0,0,1,3,0,-10.472,8,0,38.85,38.85,0
4042,104,22,22,0,0,1,1,0,0,1,1,0,35.392,9,0,25.9,25.9,0
4043,693,14,14,0,0,0,0,0,0,1,2,1,46.992,31,0,12.95,12.95,0
4044,693,15,15,0,0,0,1,1,0,1,3,1,16.232,16,0,38.85,38.85,0
4045,601,10,10,1,0,1,0,0,0,1,3,1,-2.808,8,1,12.95,12.95,0
4046,614,14,14,0,0,1,1,1,0,2,0,0,-24.264,9,0,38.85,38.85,0
4047,166,15,15,1,0,1,1,1,0,1,3,0,51.488,7,0,10.36,10.36,0
4048,664,19,19,1,0,1,1,1,0,1,3,1,3.392,10,0,10.36,10.36,0
4049,685,13,13,0,0,1,1,0,0,2,3,0,53.728,7,4,38.85,38.85,0
4050,655,12,12,0,0,1,1,1,0,1,0,1,41.72,19,0,10.36,10.36,0
4051,644,8,7,0,0,0,1,1,0,1,2,1,-36.048,22,0,12.95,12.95,0
4052,655,12,12,1,0,1,1,1,0,1,2,0,29.432,8,0,38.85,38.85,0
4053,602,11,11,0,0,0,0,0,0,1,1,1,45.064,16,1,38.85,38.85,0
4054,614,18,18,0,0,1,0,0,0,2,2,0,27.528,9,0,12.95,12.95,0
4055,166,9,9,0,0,0,0,0,0,1,3,1,-43.68,17,0,12.95,12.95,0
4056,113,7,7,0,1,0,1,1,0,1,3,0,-20.456,22,0,38.85,38.85,0
4057,430,19,19,0,0,0,1,1,0,1,4,0,0.256,6,3,38.85,38.85,0
4058,108,11,11,0,0,1,0,0,0,1,3,0,-45.632,13,2,12.95,12.95,0
4059,655,12,12,0,0,0,1,1,0,1,2,0,-54.976,18,0,38.85,38.85,0
4060,679,22,22,0,0,1,0,0,0,2,3,0,-9.008,19,0,11.01,11.01,1
4061,453,22,22,0,0,1,1,0,1,2,2,0,-68.232,7,0,38.85,38.85,0
4062,664,13,13,0,0,0,0,0,0,1,3,1,-39.12,8,0,38.85,38.85,0
4063,655,9,9,0,0,1,1,1,0,1,3,0,-36.848,9,9,11.01,11.01,0
4064,166,0,0,0,0,0,1,0,0,1,3,0,7.672,13,0,12.95,12.95,0
4065,685,8,8,0,0,1,1,0,0,1,3,0,-4.288,10,0,12.95,12.95,0
4066,685,14,14,0,0,0,1,1,0,1,3,1,19.416,24,0,38.85,38.85,0
4067,119,17,17,0,0,1,1,1,0,1,3,1,-23.616,25,0,10.36,10.36,0
4068,166,9,9,0,0,0,1,0,0,1,3,1,6.152,15,0,10.36,10.36,0
4069,114,19,19,1,0,1,0,0,0,3,3,0,-15.392,9,9,12.95,12.95,0
4070,644,19,19,0,0,1,0,0,0,1,3,0,11.28,10,0,38.85,38.85,0
4071,369,1,1,0,0,1,1,0,0,1,3,1,7.736,29,0,38.85,38.85,0
4072,369,0,0,0,0,1,1,0,0,1,1,1,-0.928,14,0,49.95,49.95,0
4073,123,19,19,0,0,1,1,1,0,1,3,0,30.64,26,0,12.95,12.95,0
4074,614,18,18,0,0,1,0,0,0,1,0,0,-7.624,8,0,10.36,10.36,0
4075,630,12,11,0,0,0,0,1,0,1,2,0,-12.92,24,0,12.95,12.95,0
4076,119,23,23,0,0,1,1,1,0,1,3,1,-5.984,6,1,12.95,12.95,0
4077,125,11,11,0,0,0,0,0,0,1,2,1,-15.56,14,1,38.85,38.85,0
4078,119,10,10,0,1,1,0,0,0,1,3,1,-10.464,6,0,12.95,12.95,0
4079,644,8,8,0,0,0,1,1,0,2,3,1,-48.048,27,0,12.95,12.95,0
4080,367,8,8,0,0,0,1,1,0,1,2,1,27.048,15,4,10.36,10.36,0
4081,672,13,13,0,0,1,1,0,1,1,2,0,13.328,8,0,38.85,38.85,0
4082,355,16,16,0,0,1,0,0,0,1,3,1,6.568,16,2,49.95,49.95,0
4083,655,8,8,0,1,1,1,0,0,1,3,0,36.288,16,0,20.72,20.72,0
4084,420,8,8,0,0,1,0,0,1,2,2,1,-27.376,6,6,12.95,12.95,0
4085,122,8,8,0,0,1,1,1,0,1,3,0,-11.768,12,1,38.85,38.85,0
4086,601,0,23,0,0,0,1,1,0,1,3,0,-21.88,31,0,12.95,12.95,0
4087,428,8,8,0,0,1,1,0,0,1,3,0,1.664,10,0,31.08,31.08,0
4088,655,12,12,0,0,1,1,0,0,1,3,0,27.4,10,0,38.85,38.85,0
4089,693,18,18,0,0,1,0,0,0,2,3,1,12.728,19,0,10.36,10.36,0
4090,432,22,22,0,0,0,0,1,0,1,3,1,38.656,9,0,38.85,38.85,0
4091,675,11,11,0,0,1,0,0,0,2,0,1,-8.576,7,2,12.95,12.95,0
4092,113,12,12,0,0,0,1,0,0,1,2,0,33.328,21,0,12.95,12.95,0
4093,428,10,10,0,0,1,1,1,0,1,2,1,38.848,7,0,12.95,12.95,1
4094,685,16,16,0,0,0,0,0,0,1,3,1,49.936,23,0,20.72,20.72,0
4095,675,21,21,0,0,1,1,1,0,1,0,0,13.88,12,0,12.95,12.95,0
4096,101,11,11,0,0,1,1,1,0,1,3,0,35.912,19,2,38.85,38.85,0
4097,602,23,23,0,0,0,0,0,0,1,3,1,-12.224,9,1,12.95,12.95,0
4098,685,21,21,0,0,1,1,1,0,2,2,1,-24.032,9,9,38.85,38.85,0
4099,601,19,19,0,0,1,1,1,0,2,2,0,-20.312,6,6,25.9,25.9,0
4100,102,18,18,0,0,0,0,0,0,2,3,1,22.088,20,0,10.36,10.36,0
4101,166,15,15,0,0,0,1,1,0,1,4,0,23.208,7,2,38.85,0.0,0
4102,125,16,16,0,0,1,0,0,1,1,3,0,7.552,9,9,23.4,23.4,0
4103,650,13,13,0,0,0,1,1,0,1,3,0,-72.368,11,0,12.95,12.95,0
4104,600,22,22,0,0,1,1,1,0,1,3,0,20.536,7,2,12.95,12.95,0
4105,649,18,18,0,0,0,1,0,0,1,3,0,46.832,18,0,38.85,38.85,1
4106,685,4,4,0,0,1,1,0,0,1,3,1,-5.688,20,3,25.9,25.9,0
4107,655,22,22,0,0,1,1,1,0,1,2,0,23.952,11,0,38.85,38.85,1
4108,150,13,13,0,0,0,0,0,0,1,3,0,0.704,22,0,12.95,12.95,0
4109,607,16,16,0,0,0,0,1,0,1,3,0,18.072,18,0,25.9,25.9,0
4110,362,18,18,0,0,0,1,0,0,2,3,1,42.816,20,0,49.95,49.95,0
4111,102,19,19,0,0,0,0,1,0,1,3,1,-14.72,22,0,10.36,10.36,0
4112,128,14,14,0,0,0,1,0,0,1,3,1,-4.12,18,1,10.36,10.36,0
4113,634,7,7,0,0,1,1,1,0,1,3,1,16.056,24,0,12.95,12.95,0
4114,672,13,13,0,0,1,1,1,0,1,3,1,48.04,13,4,10.36,10.36,0
4115,685,19,19,0,0,1,1,1,0,2,3,0,21.952,6,0,10.36,10.36,0
4116,644,18,18,0,0,1,1,1,0,1,3,1,7.512,8,1,12.95,12.95,0
4117,614,10,10,0,0,0,1,0,0,1,0,0,-17.936,19,0,38.85,38.85,0
4118,420,20,21,0,0,0,0,1,0,1,4,0,-36.88,6,0,38.85,38.85,0
4119,647,20,20,0,0,0,0,1,0,1,3,0,17.936,22,0,25.9,25.9,0
4120,675,15,15,0,0,1,1,1,0,1,2,0,-17.016,12,0,10.36,10.36,0
4121,369,15,15,0,0,0,1,1,0,1,2,0,1.752,21,3,38.85,38.85,0
4122,672,10,10,0,0,0,0,0,0,1,2,0,38.152,19,0,31.08,31.08,0
4123,426,15,15,0,0,1,1,1,0,2,3,1,-50.664,12,6,12.95,12.95,0
4124,107,18,18,0,0,1,0,0,0,1,2,0,9.56,9,9,38.85,38.85,0
4125,602,23,23,0,0,0,1,1,0,2,0,0,15.352,10,0,38.85,38.85,0
4126,648,12,12,0,0,1,1,1,0,1,3,1,31.496,19,0,49.95,49.95,0
4127,398,21,21,0,0,1,0,1,1,1,2,0,-33.848,8,1,38.85,38.85,0
4128,120,22,22,0,0,0,0,0,0,2,2,1,-29.36,19,0,38.85,38.85,0
4129,614,20,20,0,0,1,1,0,0,1,0,1,-42.552,11,2,38.85,38.85,0
4130,398,5,5,0,0,1,1,0,0,1,3,0,27.76,11,4,49.95,49.95,0
4131,644,4,4,0,0,0,1,1,0,1,1,1,19.864,23,4,38.85,38.85,0
4132,650,15,15,0,0,0,0,0,0,2,4,1,21.632,19,3,0.0,0.0,0
4133,606,11,11,0,0,1,0,0,0,1,2,1,-4.512,10,0,12.95,12.95,0
4134,685,23,23,0,0,0,0,0,0,3,3,1,1.512,21,0,25.9,25.9,0
4135,420,15,15,0,0,1,1,1,0,2,3,1,37.992,15,2,11.01,11.01,0
4136,430,17,17,1,0,1,1,1,0,1,3,0,48.704,19,4,38.85,38.85,0
4137,655,17,17,0,0,1,1,1,1,2,2,0,35.336,12,3,38.85,38.85,0
4138,672,21,21,0,0,1,0,0,1,2,0,1,14.312,9,9,31.08,31.08,0
4139,656,18,18,0,0,0,1,1,0,2,2,0,-50.776,10,1,12.95,12.95,1
4140,128,7,7,0,0,0,1,1,0,1,2,1,-5.736,14,0,12.95,12.95,0
4141,614,20,20,0,0,0,1,1,0,1,3,0,-5.456,25,0,38.85,38.85,0
4142,103,18,18,0,0,1,1,0,0,1,3,0,-11.464,15,2,31.08,31.08,0
4143,614,15,15,0,0,0,0,1,0,1,3,0,25.632,23,0,38.85,38.85,0
4144,614,23,23,0,0,1,1,1,0,1,3,0,60.992,26,0,10.36,10.36,0
4145,685,14,14,0,0,1,1,1,0,1,3,0,3.928,9,0,25.9,25.9,0
4146,683,15,15,1,0,0,1,1,0,1,3,1,33.112,20,2,38.85,38.85,1
4147,166,18,18,0,0,0,0,1,0,1,3,1,0.752,20,1,38.85,38.85,0
4148,121,22,22,1,0,1,0,0,0,1,3,1,9.08,7,0,12.95,12.95,0
4149,430,17,17,0,0,1,0,1,0,2,3,0,4.512,8,2,12.95,12.95,0
4150,166,23,23,0,0,1,1,1,0,1,3,1,-14.272,9,9,10.36,10.36,0
4151,689,10,10,0,0,1,0,0,0,1,3,0,4.032,10,0,12.95,12.95,0
4152,655,16,16,0,0,1,1,0,0,1,2,0,15.832,6,0,38.85,38.85,0
4153,685,1,1,0,0,1,1,1,0,1,0,0,23.904,23,0,38.85,38.85,0
4154,601,17,17,0,0,0,1,1,0,1,3,1,-52.096,23,0,12.95,12.95,0
4155,672,23,23,0,0,0,0,0,0,1,1,1,42.152,18,2,12.95,12.95,0
4156,428,9,9,0,0,1,1,0,0,1,3,1,-40.344,7,0,11.01,11.01,0
4157,103,18,18,0,0,0,1,1,0,1,3,1,2.76,16,0,12.95,12.95,0
4158,398,22,22,0,0,1,1,0,0,1,3,0,-35.432,8,0,38.85,38.85,0
4159,685,14,14,1,0,0,1,1,0,1,3,0,-3.952,25,0,38.85,38.85,0
4160,432,10,10,0,0,1,1,1,0,2,3,0,14.56,14,0,38.85,38.85,0
4161,672,11,11,0,0,0,0,1,0,1,2,1,-3.288,19,3,12.95,12.95,0
4162,650,11,11,0,0,1,0,0,0,1,3,1,4.496,9,9,38.85,38.85,0
4163,398,14,14,0,0,0,0,1,0,1,2,0,49.384,20,2,12.95,12.95,0
4164,669,11,11,1,0,1,0,0,0,3,3,0,28.568,9,9,25.9,25.9,0
4165,166,13,13,0,0,1,0,0,0,1,3,1,37.28,14,0,12.95,12.95,0
4166,432,21,21,0,0,1,0,0,0,1,3,0,42.688,6,0,12.95,12.95,0
4167,452,14,14,0,0,0,0,0,0,1,3,1,45.192,17,2,38.85,38.85,0
4168,166,22,22,0,0,0,1,1,0,1,3,1,-8.976,21,0,38.85,38.85,0
4169,386,15,15,0,1,0,0,0,0,1,3,0,-26.04,20,1,38.85,38.85,0
4170,600,2,2,0,0,1,1,0,0,1,2,0,18.424,12,2,10.36,10.36,0
4171,647,13,13,0,0,1,1,0,0,2,3,0,22.704,9,9,12.95,12.95,0
4172,308,15,15,0,0,0,0,0,0,1,2,1,21.12,19,0,38.85,38.85,0
4173,166,12,12,0,0,0,1,1,0,2,3,0,5.008,9,3,12.95,12.95,0
4174,685,9,9,0,0,1,1,0,0,3,3,0,2.192,26,0,12.95,12.95,0
4175,685,11,11,1,0,1,0,0,0,1,3,0,34.632,9,2,12.95,12.95,0
4176,685,8,8,0,0,1,1,1,0,1,3,0,-42.848,9,1,25.9,25.9,0
4177,101,16,16,0,0,0,0,0,0,1,3,0,6.176,15,0,12.95,12.95,0
4178,119,13,13,0,0,0,0,0,0,1,3,1,34.432,19,0,38.85,38.85,0
4179,693,5,5,0,0,0,0,0,0,1,3,1,11.432,28,0,12.95,12.95,0
4180,614,16,16,0,0,1,0,1,0,1,3,0,45.112,17,2,12.95,12.95,0
4181,356,14,14,0,0,0,0,0,0,2,3,0,35.472,10,5,11.65,11.65,0
4182,675,17,17,0,0,0,0,0,0,2,3,0,-6.6,10,4,12.95,12.95,0
4183,649,15,15,0,0,0,1,1,0,1,2,1,-3.528,21,0,12.95,12.95,0
4184,120,17,17,1,0,1,0,0,0,1,3,0,-1.784,11,0,12.95,12.95,0
4185,685,19,19,0,1,1,1,1,0,1,3,1,15.904,9,0,25.9,25.9,0
4186,166,17,17,0,0,1,1,1,0,3,0,1,-12.6,18,0,25.9,25.9,0
4187,685,11,11,0,0,0,0,1,0,2,3,0,-4.92,12,0,49.95,49.95,0
4188,111,13,13,0,0,1,1,1,0,2,3,0,-12.296,24,0,38.85,38.85,0
4189,675,22,22,0,0,1,1,0,0,1,2,0,-16.952,8,0,12.95,12.95,0
4190,685,15,15,0,0,0,1,0,0,1,2,1,44.632,20,0,10.36,10.36,0
4191,614,12,12,0,0,1,0,0,0,1,0,0,-7.624,8,0,10.36,10.36,0
4192,308,10,10,0,0,1,0,0,0,1,3,1,-11.864,9,9,38.85,38.85,0
4193,649,7,6,1,0,1,1,0,0,1,3,1,29.456,9,9,12.95,12.95,0
4194,693,15,15,0,0,1,1,1,0,1,0,0,-35.464,10,2,49.95,49.95,0
4195,362,22,22,0,0,1,1,0,0,1,3,1,11.192,11,0,38.85,38.85,0
4196,675,12,12,0,0,1,0,1,0,1,3,1,12.224,20,0,25.9,25.9,0
4197,607,11,11,0,0,1,1,1,0,1,0,0,-7.072,12,1,12.95,12.95,0
4198,672,17,17,0,0,1,1,0,0,1,2,0,24.032,7,0,12.95,12.95,0
4199,685,8,8,0,0,1,0,0,0,2,3,0,16.024,8,0,10.36,10.36,0
4200,693,17,17,0,0,0,0,0,0,1,3,1,48.048,22,0,38.85,38.85,0
4201,614,13,13,0,0,0,0,0,0,2,1,1,-37.144,9,0,11.01,11.01,0
4202,398,8,8,0,0,1,0,0,0,1,3,1,-12.376,9,9,12.95,12.95,0
4203,127,5,5,0,0,1,1,0,0,1,2,0,-48.344,7,0,12.95,12.95,0
4204,390,18,18,0,0,0,1,1,0,1,3,1,21.072,17,4,38.85,38.85,0
4205,430,17,17,0,0,1,1,1,1,1,3,0,20.992,9,9,12.95,12.95,0
4206,664,16,16,0,0,0,1,1,0,1,3,1,-50.288,21,0,38.85,38.85,0
4207,601,7,7,0,0,0,1,1,0,3,0,0,-33.24,11,4,38.85,38.85,0
4208,634,21,21,0,0,1,0,0,0,1,3,0,14.0,9,9,38.85,38.85,0
4209,655,17,17,0,0,0,0,0,0,1,2,1,19.088,22,0,12.95,12.95,0
4210,685,9,9,0,0,1,1,0,0,2,3,1,29.144,11,0,38.85,38.85,0
4211,107,19,19,0,0,1,0,0,0,1,3,0,45.56,6,3,12.95,12.95,0
4212,675,21,21,0,0,1,1,1,0,1,3,0,12.016,13,0,12.95,12.95,0
4213,308,15,15,1,0,1,1,0,0,1,3,1,14.976,9,3,12.95,12.95,0
4214,672,10,10,0,0,1,0,0,0,2,0,1,8.736,7,0,25.9,25.9,0
4215,688,19,19,0,0,1,1,1,0,1,3,1,36.848,6,0,11.01,11.01,0
4216,614,12,12,1,0,0,0,0,0,1,3,1,28.904,24,0,38.85,38.85,0
4217,656,10,10,0,0,0,1,1,0,1,3,1,-32.992,24,1,38.85,38.85,0
4218,105,9,9,0,0,0,0,0,0,2,2,1,14.352,8,2,12.95,12.95,0
4219,386,12,12,0,0,0,0,0,0,2,3,1,-9.4,10,0,23.96,23.96,0
4220,625,8,8,0,0,1,0,0,0,1,3,0,-24.272,9,0,38.85,38.85,0
4221,118,23,23,0,0,1,0,0,0,1,3,0,12.816,6,4,12.95,12.95,0
4222,369,11,10,0,0,0,1,0,0,2,3,0,-16.64,26,0,49.95,49.95,0
4223,104,14,14,0,0,1,1,0,0,1,0,1,-15.024,10,0,38.85,38.85,0
4224,614,6,6,0,0,1,0,0,0,1,0,0,19.912,9,9,38.85,38.85,0
4225,398,5,5,1,0,1,1,0,0,2,3,1,19.224,8,0,10.36,10.36,0
4226,649,21,21,0,0,0,0,0,0,1,2,0,28.496,16,0,38.85,38.85,0
4227,420,22,22,0,0,0,1,1,0,1,4,1,20.84,8,2,12.95,12.95,0
4228,362,19,19,0,0,0,0,0,0,2,2,0,44.304,8,0,11.01,11.01,0
4229,127,19,19,0,0,1,0,0,0,1,2,1,31.184,12,0,38.85,38.85,0
4230,630,10,10,0,0,1,0,0,0,1,3,1,-57.296,9,9,38.85,38.85,0
4231,118,11,11,1,0,1,1,0,0,1,0,0,-58.056,26,0,49.95,49.95,0
4232,103,15,15,0,0,1,0,0,0,1,3,0,-19.68,12,3,12.95,12.95,0
4233,685,1,1,0,0,1,0,0,0,1,0,0,-3.016,6,0,38.85,38.85,0
4234,685,17,17,0,0,1,0,0,0,2,2,1,40.144,8,0,12.95,12.95,0
4235,398,15,15,0,0,1,1,1,0,1,2,0,0.288,26,0,12.95,12.95,0
4236,625,21,21,0,0,1,0,0,0,1,3,1,-6.472,7,0,38.85,38.85,0
4237,685,10,10,0,0,1,1,1,1,2,3,1,4.336,8,0,12.95,12.95,0
4238,308,18,18,0,0,1,0,0,0,1,0,0,-54.848,7,0,31.08,31.08,0
4239,614,19,19,0,0,0,1,1,0,1,3,1,6.416,24,0,38.85,38.85,0
4240,630,13,13,0,0,1,0,0,0,2,3,1,-10.744,10,0,11.65,11.65,0
4241,644,18,18,0,0,1,0,0,0,2,3,0,-11.6,9,1,10.36,10.36,1
4242,362,8,8,0,0,1,1,0,0,1,2,0,35.416,12,0,29.9,29.9,0
4243,122,11,11,0,0,0,0,0,0,1,3,1,33.8,23,0,38.85,38.85,0
4244,452,14,14,0,0,0,0,0,0,1,3,0,25.696,18,0,38.85,38.85,0
4245,683,13,13,0,0,0,1,1,0,1,4,0,57.312,14,0,0.0,0.0,1
4246,102,13,13,0,0,1,1,0,0,1,3,1,25.152,12,0,14.95,14.95,0
4247,430,20,20,0,0,0,0,0,0,2,2,1,-28.736,7,0,34.95,34.95,0
4248,685,21,21,0,1,0,0,0,0,2,3,0,18.368,12,0,11.01,11.01,0
4249,110,12,12,0,0,0,1,1,0,1,3,0,37.232,23,4,10.36,10.36,0
4250,166,8,8,1,0,1,0,0,0,1,3,0,20.856,8,2,25.9,25.9,0
4251,601,14,14,0,0,0,1,1,0,1,2,1,-2.08,23,4,12.95,12.95,0
4252,128,12,12,0,0,0,1,1,0,1,3,0,44.792,20,2,12.95,12.95,0
4253,453,12,12,0,0,0,1,1,0,1,2,1,30.976,18,2,25.9,25.9,0
4254,629,16,16,0,0,1,0,0,0,1,2,0,-32.584,7,0,12.95,12.95,0
4255,683,17,17,0,0,0,1,1,0,1,3,0,-82.168,8,8,38.85,38.85,1
4256,117,18,18,0,0,1,1,1,0,1,3,0,-46.296,13,4,38.85,38.85,0
4257,362,23,23,1,0,0,1,1,0,1,1,1,49.112,23,0,12.95,12.95,0
4258,102,0,0,0,0,0,1,0,0,1,3,1,50.256,18,2,34.95,34.95,0
4259,672,12,12,0,0,0,1,0,0,1,3,1,-0.92,18,0,38.85,38.85,0
4260,121,20,20,0,0,1,1,1,0,1,0,1,3.552,7,4,38.85,38.85,0
4261,648,22,23,0,0,0,0,0,0,1,2,1,-10.928,15,0,38.85,38.85,0
4262,602,7,7,1,0,0,0,0,0,1,3,0,-41.96,26,0,49.95,49.95,0
4263,685,6,6,0,0,1,1,0,0,1,3,1,8.392,8,0,11.01,11.01,0
4264,104,17,17,1,0,1,1,1,0,1,3,0,1.936,11,0,10.36,10.36,0
4265,386,15,14,0,0,1,1,1,0,1,3,0,1.384,15,1,12.95,12.95,0
4266,656,18,18,0,0,0,1,1,0,2,2,1,-12.52,8,0,12.95,12.95,0
4267,644,14,14,0,0,0,1,0,0,1,3,1,-39.032,7,0,42.46,42.46,0
4268,112,21,21,0,0,1,0,0,0,1,2,0,3.576,6,5,38.85,38.85,0
4269,101,21,21,0,0,1,0,0,0,1,0,0,-45.816,10,0,38.85,38.85,0
4270,166,23,23,0,0,1,0,0,0,1,3,1,16.872,10,0,38.85,38.85,0
4271,685,10,10,0,0,0,1,1,0,1,3,1,-34.816,16,3,38.85,38.85,0
4272,614,10,10,0,0,0,0,0,0,1,0,0,25.664,11,0,38.85,38.85,0
4273,685,19,19,0,0,0,1,1,0,1,3,0,5.856,21,0,49.95,49.95,0
4274,655,13,13,0,0,1,1,0,0,1,3,1,-7.584,21,4,38.85,38.85,0
4275,675,2,2,0,0,1,0,1,0,1,3,0,21.072,6,0,12.95,12.95,0
4276,669,15,15,0,0,0,0,0,0,1,3,1,32.024,19,0,12.95,12.95,0
4277,369,0,0,0,0,1,1,1,0,2,3,0,35.688,23,0,10.36,10.36,0
4278,675,0,0,1,0,1,0,0,0,1,3,0,29.984,9,9,25.9,25.9,0
4279,362,20,20,0,0,1,1,0,0,1,3,1,9.208,7,0,10.36,10.36,0
4280,117,3,3,0,0,0,1,1,0,1,3,1,-16.192,22,2,38.85,38.85,0
4281,664,11,11,0,0,0,1,0,0,1,3,0,13.928,17,0,38.85,38.85,0
4282,672,17,17,0,0,1,1,1,0,1,3,1,22.776,7,3,25.9,25.9,0
4283,125,20,20,0,0,1,1,1,0,2,0,0,-0.376,7,2,12.95,12.95,0
4284,107,18,18,1,0,1,1,0,0,1,3,0,-37.912,10,0,12.95,12.95,0
4285,685,19,19,0,0,1,0,0,0,1,3,0,-32.008,6,3,25.9,25.9,0
4286,122,0,0,1,0,1,1,0,0,1,0,1,4.088,11,0,11.01,11.01,0
4287,119,15,15,0,0,1,1,0,0,2,3,1,-37.984,12,1,20.72,20.72,0
4288,655,16,16,0,0,0,1,1,0,1,2,0,-22.2,6,0,38.85,38.85,0
4289,308,14,14,0,0,1,1,1,0,1,3,0,48.088,7,4,12.95,12.95,0
4290,367,15,15,0,1,1,1,0,0,1,3,1,-0.056,14,0,10.36,10.36,0
4291,103,12,12,0,0,1,1,0,0,1,3,0,22.12,12,4,12.95,12.95,0
4292,117,15,15,0,0,1,1,1,0,1,3,0,27.656,8,0,49.95,49.95,0
4293,655,21,20,0,0,0,0,0,0,2,3,1,10.752,18,0,24.95,24.95,0
4294,630,16,16,0,0,1,1,0,0,1,3,0,-2.976,9,1,38.85,38.85,0
4295,693,10,10,1,0,1,0,0,0,2,3,0,18.728,9,9,25.9,25.9,0
4296,432,14,14,0,0,1,1,1,0,2,3,1,11.176,9,0,31.08,31.08,0
4297,121,9,9,0,0,0,0,0,0,2,3,0,-10.28,6,0,12.95,12.95,0
4298,123,14,14,0,0,0,0,1,0,1,0,0,-30.944,9,0,49.95,49.95,0
4299,428,14,14,0,0,0,1,0,0,2,1,1,-90.424,15,0,38.85,38.85,0
4300,649,13,13,0,0,0,1,0,0,1,3,0,20.88,22,2,38.85,38.85,1
4301,655,14,14,1,0,1,1,1,0,1,2,1,17.072,7,0,25.9,25.9,0
4302,685,14,14,0,0,0,1,1,0,1,2,1,49.624,18,0,38.85,38.85,0
4303,655,8,8,0,0,1,1,0,0,1,3,1,-0.88,10,4,49.95,49.95,0
4304,655,20,20,0,0,1,0,0,0,1,3,0,8.776,6,4,11.01,11.01,0
4305,649,21,21,0,0,0,0,0,0,1,2,1,26.792,18,0,38.85,38.85,0
4306,103,17,17,1,0,1,0,0,0,1,3,0,31.592,8,0,38.85,38.85,1
4307,685,7,7,0,0,0,1,1,0,1,2,0,-7.848,18,2,12.95,12.95,0
4308,685,18,18,0,0,1,0,0,0,1,3,0,17.888,12,4,12.95,12.95,0
4309,614,14,14,0,0,1,1,0,0,1,2,0,12.536,30,4,31.08,31.08,0
4310,602,21,21,0,0,1,0,0,0,1,2,1,43.288,13,0,12.95,12.95,0
4311,614,10,10,0,0,0,0,0,0,1,4,0,-15.632,6,0,38.85,38.85,0
4312,452,20,20,0,1,1,1,0,0,1,3,0,40.728,14,2,38.85,38.85,0
4313,430,19,19,0,0,1,0,0,0,2,3,1,21.52,13,0,31.08,31.08,0
4314,428,8,8,0,0,0,0,0,0,1,2,1,42.112,6,0,38.85,38.85,0
4315,119,17,17,0,0,1,1,1,0,2,3,1,-6.448,9,9,12.95,12.95,0
4316,647,13,13,0,0,1,1,1,0,1,2,1,27.128,27,0,12.95,12.95,0
4317,122,0,0,0,0,1,0,0,0,1,3,0,18.592,9,0,25.9,25.9,0
4318,685,6,6,0,0,1,1,1,0,1,3,0,28.864,9,2,12.95,12.95,0
4319,656,2,2,1,0,1,1,1,0,1,3,0,-0.704,8,0,38.85,38.85,0
4320,398,12,12,0,0,1,0,0,0,1,3,0,-42.296,10,0,12.95,12.95,0
4321,685,13,13,0,0,0,1,1,0,1,3,0,28.512,13,1,12.95,12.95,0
4322,600,12,12,0,0,0,1,1,0,1,2,1,-51.92,20,0,38.85,38.85,0
4323,680,14,14,0,0,1,0,0,0,1,3,0,31.32,10,2,49.95,49.95,0
4324,115,23,23,0,0,1,0,0,0,1,3,1,27.912,9,9,38.85,38.85,0
4325,116,17,17,0,0,0,1,1,0,1,3,1,57.512,16,0,12.95,12.95,0
4326,308,11,11,0,0,0,0,0,0,1,3,1,34.848,24,2,49.95,49.95,0
4327,356,22,22,0,0,1,1,1,0,2,3,1,-57.248,6,0,12.95,12.95,0
4328,119,22,22,0,0,0,0,0,0,1,3,0,-0.864,8,0,49.95,49.95,0
4329,128,10,10,0,0,0,0,0,0,2,2,0,-0.096,26,0,31.08,31.08,0
4330,166,21,21,0,0,0,1,0,0,1,3,1,31.608,19,0,12.95,12.95,0
4331,664,17,17,0,0,1,0,1,0,2,3,1,-14.376,9,9,12.95,12.95,0
4332,355,0,0,0,0,1,1,1,0,1,2,1,35.072,21,0,10.36,10.36,0
4333,450,12,12,0,0,0,0,0,0,1,0,1,13.44,20,0,38.85,38.85,0
4334,649,11,11,0,0,1,0,0,0,1,3,0,-5.744,6,0,12.95,12.95,0
4335,685,18,18,0,0,1,1,1,0,1,2,1,-24.272,7,1,10.36,10.36,0
4336,672,9,9,1,0,0,1,1,0,1,0,1,16.856,9,0,38.85,38.85,0
4337,107,17,17,0,0,1,1,0,0,1,1,1,-0.12,15,0,38.85,38.85,0
4338,644,10,10,1,0,1,0,0,0,1,3,1,37.152,7,0,10.36,10.36,0
