,Unnamed: 0,Age,AnnualIncome,FamilyMembers,ChronicDiseases,Government Sector,Private Sector/Self Employed,Yes,No,target
1715,1715,28,800000,6,1,0,1,0,1,0
1716,1716,31,1250000,3,0,0,1,0,1,0
1717,1717,34,1500000,5,1,0,1,1,0,1
1718,1718,34,700000,3,0,0,1,0,1,1
1719,1719,25,1700000,3,0,0,1,0,1,1
1720,1720,29,1100000,2,0,0,1,0,1,0
1721,1721,30,1450000,2,1,0,1,1,0,1
1722,1722,34,1500000,3,1,0,1,1,0,1
1723,1723,32,800000,6,0,1,0,0,1,0
1724,1724,28,900000,4,0,0,1,0,1,1
1725,1725,28,700000,3,0,0,1,0,1,0
1726,1726,34,1500000,6,0,0,1,1,0,1
1727,1727,28,1100000,4,0,0,1,0,1,0
1728,1728,26,500000,6,0,0,1,0,1,0
1729,1729,35,900000,7,0,1,0,0,1,1
1730,1730,31,1100000,4,0,0,1,0,1,0
1731,1731,31,500000,5,0,0,1,0,1,0
1732,1732,29,1200000,3,0,0,1,1,0,0
1733,1733,31,300000,5,0,1,0,0,1,0
1734,1734,34,1050000,4,1,0,1,0,1,0
1735,1735,34,500000,6,0,0,1,0,1,0
1736,1736,33,750000,8,1,0,1,0,1,1
1737,1737,27,1050000,7,0,1,0,0,1,0
1738,1738,29,1200000,8,0,0,1,0,1,0
1739,1739,29,500000,2,0,0,1,0,1,0
1740,1740,26,600000,7,0,0,1,0,1,0
1741,1741,28,800000,3,0,0,1,0,1,0
1742,1742,28,800000,3,0,0,1,0,1,0
1743,1743,35,950000,4,0,0,1,0,1,1
1744,1744,28,550000,6,1,0,1,0,1,0
1745,1745,34,850000,4,0,0,1,1,0,0
1746,1746,31,400000,2,0,1,0,0,1,0
1747,1747,33,1500000,5,0,0,1,1,0,1
1748,1748,28,1100000,4,0,0,1,0,1,0
1749,1749,33,1100000,4,1,1,0,1,0,0
1750,1750,28,700000,5,0,0,1,0,1,0
1751,1751,28,300000,5,0,1,0,0,1,0
1752,1752,26,500000,5,1,1,0,0,1,0
1753,1753,33,600000,7,0,1,0,0,1,1
1754,1754,30,1450000,4,1,0,1,1,0,1
1755,1755,34,850000,5,1,0,1,0,1,0
1756,1756,29,900000,3,0,0,1,0,1,1
1757,1757,25,1150000,7,0,0,1,0,1,0
1758,1758,26,500000,6,0,1,0,0,1,0
1759,1759,25,750000,2,0,1,0,0,1,0
1760,1760,34,1500000,3,0,0,1,1,0,1
1761,1761,30,500000,7,1,0,1,0,1,0
1762,1762,28,1300000,5,1,0,1,0,1,0
1763,1763,29,1050000,3,0,0,1,0,1,0
1764,1764,32,900000,5,0,1,0,0,1,0
1765,1765,34,1300000,6,1,0,1,0,1,1
1766,1766,26,550000,4,0,1,0,0,1,0
1767,1767,35,800000,4,0,0,1,0,1,1
1768,1768,28,650000,3,0,0,1,0,1,0
1769,1769,29,1050000,5,0,0,1,0,1,0
1770,1770,34,1050000,4,1,0,1,0,1,0
1771,1771,26,1400000,4,0,0,1,1,0,1
1772,1772,28,1150000,8,0,0,1,0,1,0
1773,1773,28,500000,4,0,0,1,0,1,0
1774,1774,32,350000,5,0,1,0,0,1,0
1775,1775,33,1100000,8,0,1,0,0,1,1
1776,1776,29,1200000,4,0,0,1,0,1,0
1777,1777,34,700000,4,1,0,1,0,1,0
1778,1778,28,750000,4,0,0,1,0,1,0
1779,1779,25,1700000,6,0,0,1,0,1,1
1780,1780,31,950000,3,0,0,1,0,1,0
1781,1781,29,600000,5,1,0,1,0,1,0
1782,1782,34,850000,4,0,0,1,0,1,0
1783,1783,29,1200000,9,0,0,1,0,1,1
1784,1784,34,700000,4,0,0,1,0,1,1
1785,1785,25,1150000,2,0,0,1,1,0,0
1786,1786,31,950000,4,0,0,1,0,1,0
1787,1787,34,500000,5,0,0,1,0,1,0
1788,1788,26,1750000,3,0,0,1,0,1,0
1789,1789,28,1150000,3,1,0,1,0,1,0
1790,1790,28,1150000,4,0,0,1,0,1,0
1791,1791,28,1200000,5,0,0,1,0,1,0
1792,1792,34,1500000,3,0,0,1,1,0,1
1793,1793,34,1500000,3,0,0,1,1,0,1
1794,1794,28,1450000,5,0,0,1,1,0,1
1795,1795,27,850000,4,0,1,0,0,1,0
1796,1796,28,1200000,3,0,0,1,0,1,0
1797,1797,28,800000,3,1,0,1,0,1,0
1798,1798,25,1700000,3,0,0,1,0,1,1
1799,1799,26,1450000,3,0,1,0,1,0,1
1800,1800,25,750000,3,1,1,0,0,1,0
1801,1801,29,1200000,4,0,0,1,0,1,0
1802,1802,31,400000,6,0,1,0,0,1,0
1803,1803,33,1400000,5,0,0,1,1,0,1
1804,1804,28,1100000,5,0,0,1,0,1,0
1805,1805,29,1200000,4,0,0,1,0,1,0
1806,1806,26,550000,4,0,1,0,0,1,1
1807,1807,26,600000,3,0,0,1,0,1,0
1808,1808,28,500000,4,1,0,1,0,1,0
1809,1809,28,300000,6,1,1,0,0,1,0
1810,1810,27,350000,4,0,0,1,0,1,0
1811,1811,29,1100000,8,0,0,1,0,1,0
1812,1812,28,800000,6,0,0,1,1,0,0
1813,1813,29,1350000,4,0,0,1,1,0,1
1814,1814,28,550000,5,0,0,1,0,1,1
1815,1815,33,550000,3,1,0,1,0,1,1
1816,1816,34,1000000,3,0,0,1,0,1,0
1817,1817,29,1050000,7,0,0,1,0,1,1
1818,1818,26,500000,8,0,1,0,0,1,0
1819,1819,25,1400000,3,0,0,1,1,0,1
1820,1820,28,800000,5,0,0,1,0,1,0
1821,1821,25,1350000,5,1,0,1,1,0,1
1822,1822,35,800000,5,0,0,1,0,1,0
1823,1823,25,1800000,6,0,0,1,0,1,1
1824,1824,28,800000,4,1,0,1,0,1,0
1825,1825,29,600000,6,0,0,1,0,1,0
1826,1826,29,1200000,6,0,0,1,0,1,0
1827,1827,32,800000,5,1,1,0,0,1,1
1828,1828,28,300000,3,0,1,0,0,1,0
1829,1829,31,1400000,4,1,0,1,1,0,1
1830,1830,25,1700000,6,0,0,1,0,1,1
1831,1831,31,350000,4,1,1,0,0,1,0
1832,1832,29,1050000,5,0,0,1,0,1,0
1833,1833,29,1200000,5,0,0,1,0,1,0
1834,1834,31,1100000,4,0,0,1,0,1,0
1835,1835,31,400000,5,0,1,0,0,1,0
1836,1836,33,800000,4,0,1,0,0,1,0
1837,1837,34,1300000,5,0,0,1,1,0,0
1838,1838,28,700000,4,1,0,1,1,0,0
1839,1839,32,350000,3,0,1,0,1,0,0
1840,1840,28,900000,8,0,0,1,0,1,0
1841,1841,32,350000,3,0,1,0,1,0,0
1842,1842,34,700000,4,1,0,1,0,1,0
1843,1843,28,1200000,4,0,0,1,0,1,0
1844,1844,27,350000,5,1,0,1,0,1,0
1845,1845,28,300000,5,0,1,0,0,1,0
1846,1846,32,850000,4,0,1,0,0,1,0
1847,1847,28,1200000,3,0,1,0,0,1,1
1848,1848,31,400000,7,1,1,0,0,1,0
1849,1849,28,1250000,7,0,0,1,0,1,0
1850,1850,28,300000,5,0,1,0,0,1,0
1851,1851,28,550000,6,0,0,1,0,1,1
1852,1852,28,1200000,6,1,0,1,0,1,0
1853,1853,34,700000,5,0,0,1,0,1,0
1854,1854,34,1300000,5,0,1,0,0,1,1
1855,1855,27,1550000,4,0,0,1,0,1,1
1856,1856,26,600000,3,0,0,1,0,1,0
1857,1857,27,900000,4,0,1,0,0,1,0
1858,1858,30,750000,3,1,0,1,0,1,1
1859,1859,32,800000,3,1,1,0,0,1,0
1860,1860,28,550000,8,0,0,1,0,1,0
1861,1861,34,1050000,5,0,0,1,0,1,0
1862,1862,28,550000,5,0,0,1,0,1,0
1863,1863,34,500000,5,0,0,1,0,1,0
1864,1864,31,400000,6,1,1,0,0,1,1
1865,1865,26,1400000,6,0,0,1,1,0,1
1866,1866,28,300000,7,1,1,0,0,1,0
1867,1867,35,800000,5,0,0,1,0,1,1
1868,1868,25,1400000,5,0,0,1,1,0,1
1869,1869,31,1500000,2,0,1,0,1,0,1
1870,1870,25,1700000,3,0,0,1,0,1,1
1871,1871,34,1500000,4,0,0,1,1,0,1
1872,1872,29,1050000,7,0,0,1,0,1,0
1873,1873,34,1000000,3,0,0,1,0,1,0
1874,1874,29,500000,3,0,0,1,0,1,0
1875,1875,26,1400000,5,0,0,1,1,0,1
1876,1876,34,1500000,4,1,0,1,1,0,1
1877,1877,28,1100000,7,0,0,1,0,1,0
1878,1878,28,700000,4,0,0,1,0,1,1
1879,1879,27,350000,2,0,0,1,0,1,0
1880,1880,27,1050000,4,1,1,0,0,1,1
1881,1881,34,1300000,4,0,0,1,0,1,1
1882,1882,31,1350000,9,1,0,1,1,0,1
1883,1883,27,500000,4,0,1,0,0,1,0
1884,1884,28,1200000,4,0,1,0,0,1,1
1885,1885,35,1100000,3,0,1,0,0,1,0
1886,1886,32,350000,6,0,1,0,0,1,0
1887,1887,31,900000,5,0,0,1,0,1,0
1888,1888,26,750000,5,1,0,1,0,1,0
1889,1889,31,1300000,6,0,1,0,0,1,0
1890,1890,28,1200000,5,0,1,0,0,1,0
1891,1891,28,800000,7,1,0,1,0,1,1
1892,1892,28,700000,5,0,0,1,0,1,0
1893,1893,32,850000,4,1,1,0,0,1,0
1894,1894,28,700000,4,1,0,1,0,1,0
1895,1895,26,500000,3,0,1,0,0,1,0
1896,1896,31,1400000,3,0,0,1,1,0,1
1897,1897,35,1100000,4,0,1,0,0,1,1
1898,1898,25,600000,4,1,0,1,0,1,0
1899,1899,31,1250000,4,1,0,1,0,1,0
1900,1900,27,1000000,3,1,0,1,0,1,0
1901,1901,28,600000,4,1,1,0,0,1,0
1902,1902,33,400000,2,0,1,0,0,1,0
1903,1903,33,650000,4,0,1,0,1,0,1
1904,1904,28,700000,7,0,0,1,0,1,0
1905,1905,25,600000,4,1,0,1,0,1,0
1906,1906,28,1450000,6,0,0,1,1,0,1
1907,1907,28,600000,5,0,0,1,0,1,1
1908,1908,28,800000,4,0,0,1,0,1,0
1909,1909,28,300000,4,1,1,0,0,1,0
1910,1910,28,1150000,7,0,0,1,0,1,0
1911,1911,27,1550000,6,1,0,1,0,1,1
1912,1912,34,500000,4,0,0,1,0,1,0
1913,1913,33,1100000,5,0,1,0,0,1,0
1914,1914,30,550000,6,0,0,1,0,1,0
1915,1915,28,800000,5,0,0,1,0,1,0
1916,1916,28,1100000,6,1,1,0,0,1,0
1917,1917,34,1300000,4,0,0,1,0,1,1
1918,1918,33,1400000,3,0,0,1,1,0,1
1919,1919,28,300000,6,0,1,0,0,1,0
1920,1920,32,800000,5,0,1,0,0,1,0
1921,1921,31,300000,5,0,1,0,0,1,0
1922,1922,34,500000,4,0,0,1,0,1,0
1923,1923,26,750000,3,0,0,1,0,1,0
1924,1924,33,750000,3,1,0,1,0,1,0
1925,1925,33,400000,5,0,1,0,0,1,0
1926,1926,25,1400000,5,0,0,1,1,0,1
1927,1927,34,1000000,4,0,0,1,0,1,1
1928,1928,34,1500000,7,0,0,1,1,0,1
1929,1929,28,600000,7,1,1,0,0,1,1
1930,1930,31,1200000,7,0,1,0,0,1,0
1931,1931,34,1300000,4,1,0,1,0,1,0
1932,1932,35,800000,4,1,0,1,0,1,0
1933,1933,28,550000,4,1,0,1,0,1,0
1934,1934,25,1350000,3,1,0,1,1,0,0
1935,1935,33,1000000,6,0,1,0,0,1,0
1936,1936,33,1500000,7,0,0,1,1,0,1
1937,1937,34,500000,5,0,0,1,1,0,0
1938,1938,34,1400000,4,0,0,1,1,0,0
1939,1939,27,450000,8,0,0,1,0,1,0
1940,1940,25,1400000,5,0,0,1,1,0,0
1941,1941,27,450000,3,0,0,1,0,1,1
1942,1942,28,900000,5,0,0,1,0,1,0
1943,1943,29,1050000,2,0,0,1,0,1,0
1944,1944,34,1500000,4,1,0,1,1,0,1
1945,1945,28,550000,4,1,0,1,1,0,1
1946,1946,32,850000,7,0,1,0,1,0,1
1947,1947,32,900000,2,0,1,0,0,1,0
1948,1948,35,800000,6,0,0,1,0,1,1
1949,1949,34,700000,6,0,0,1,0,1,1
1950,1950,28,1250000,6,0,0,1,1,0,0
1951,1951,27,600000,4,0,0,1,0,1,0
1952,1952,31,1500000,4,0,1,0,1,0,1
1953,1953,34,1300000,7,0,1,0,0,1,1
1954,1954,30,550000,6,1,0,1,0,1,0
1955,1955,33,1750000,4,0,1,0,0,1,0
1956,1956,32,350000,3,1,1,0,1,0,1
1957,1957,31,1250000,7,0,0,1,0,1,0
1958,1958,31,1300000,3,1,1,0,0,1,0
1959,1959,28,550000,6,0,0,1,0,1,0
1960,1960,28,300000,6,0,1,0,0,1,1
1961,1961,26,500000,3,0,1,0,0,1,0
1962,1962,25,1150000,7,0,0,1,0,1,0
1963,1963,33,1100000,4,0,1,0,0,1,1
1964,1964,28,1100000,4,0,1,0,0,1,0
1965,1965,30,550000,3,0,0,1,0,1,1
1966,1966,34,700000,3,0,0,1,0,1,0
1967,1967,34,700000,3,1,0,1,0,1,0
1968,1968,28,300000,5,1,1,0,0,1,0
1969,1969,31,500000,4,1,0,1,0,1,0
1970,1970,29,500000,4,0,0,1,0,1,1
1971,1971,31,950000,5,0,0,1,0,1,0
1972,1972,28,800000,5,1,0,1,0,1,0
1973,1973,31,1350000,3,0,0,1,1,0,1
1974,1974,28,1200000,6,0,0,1,0,1,0
1975,1975,26,1400000,9,0,0,1,1,0,1
1976,1976,32,900000,6,0,1,0,0,1,0
1977,1977,25,1350000,6,0,0,1,1,0,1
1978,1978,34,700000,5,0,0,1,0,1,1
1979,1979,28,1100000,4,1,0,1,0,1,0
1980,1980,25,1150000,5,1,0,1,0,1,0
1981,1981,27,850000,3,0,1,0,0,1,1
1982,1982,33,1500000,4,0,0,1,1,0,1
1983,1983,28,1750000,5,1,0,1,1,0,0
1984,1984,28,1150000,6,1,0,1,0,1,0
1985,1985,34,1000000,6,0,0,1,1,0,1
1986,1986,34,500000,4,0,0,1,0,1,0
