,duration_ms,energy,key,mode,time_signature,acousticness,danceability,instrumentalness,liveness,loudness,speechiness,valence,tempo,target
29923,217107,0.8290000000000001,5,0,4,0.34,0.81,0.0,0.0539,-5.646,0.108,0.851,104.695,1
29924,278867,0.63,7,1,4,0.00418,0.875,0.0,0.0759,-5.974,0.0871,0.695,161.97799999999995,1
29925,193000,0.887,4,1,4,0.000242,0.606,0.0,0.337,-4.404,0.0598,0.903,119.974,1
29926,273440,0.774,0,0,4,0.00305,0.49,8.159999999999999e-05,0.12,-5.436,0.0604,0.297,153.048,1
29927,208693,0.8420000000000001,10,1,4,0.0576,0.505,0.0,0.111,-3.3160000000000003,0.0475,0.6709999999999999,172.136,1
29928,212027,0.736,9,1,4,0.0572,0.679,9.25e-06,0.139,-5.954,0.026,0.664,109.444,1
29929,293133,0.407,6,1,4,0.345,0.609,0.0,0.19,-8.026,0.0808,0.459,99.982,1
29930,268960,0.91,10,0,4,0.34,0.713,0.0,0.304,-5.586,0.282,0.51,83.02799999999998,1
29931,248467,0.98,2,1,4,0.0566,0.937,0.000373,0.0273,-5.037,0.0473,0.939,122.007,1
29932,242013,0.899,1,1,4,0.00727,0.8140000000000001,0.219,0.0979,-5.957999999999998,0.0637,0.545,119.011,1
29933,271240,0.887,6,1,4,0.000429,0.464,0.333,0.126,-4.65,0.0499,0.23,132.759,1
29934,247893,0.8809999999999999,4,1,4,0.00573,0.426,0.0693,0.389,-4.526,0.0404,0.259,139.986,1
29935,237427,0.738,0,1,4,0.0355,0.462,7.400000000000001e-06,0.101,-3.852,0.0282,0.303,77.96600000000002,1
29936,241467,0.715,8,1,5,0.0244,0.6659999999999999,0.0,0.119,-7.292000000000002,0.156,0.1,85.35600000000002,1
29937,210867,0.794,7,1,4,0.0349,0.6609999999999999,0.0,0.396,-4.776,0.0839,0.652,87.98299999999998,1
29938,248680,0.633,8,1,4,0.0581,0.94,4.04e-05,0.281,-3.56,0.0467,0.962,121.003,1
29939,194520,0.8190000000000001,9,1,4,0.000138,0.416,0.00108,0.122,-3.974,0.0613,0.632,140.083,1
29940,215907,0.643,11,0,4,0.0527,0.928,0.0,0.0988,-5.48,0.0759,0.895,93.006,1
29941,207547,0.825,2,0,4,0.061,0.8190000000000001,0.0,0.0904,-7.0120000000000005,0.0549,0.939,105.988,1
29942,261320,0.621,11,0,4,0.00317,0.5820000000000001,0.0,0.111,-6.183,0.283,0.331,179.458,1
29943,270000,0.664,7,1,4,0.0672,0.55,4.31e-05,0.114,-7.1610000000000005,0.0348,0.273,139.933,1
29944,221227,0.948,5,1,4,0.0509,0.6759999999999999,8.19e-06,0.384,-2.557,0.0628,0.731,136.02700000000002,1
29945,228827,0.86,7,1,4,0.0139,0.7240000000000001,0.0,0.254,-3.544,0.0872,0.5529999999999999,96.956,1
29946,224547,0.59,0,1,4,0.378,0.606,0.0,0.0999,-7.39,0.0284,0.276,135.148,1
29947,228438,0.871,9,1,4,0.125,0.528,0.0,0.23,-8.01,0.122,0.675,181.903,1
29948,217760,0.862,0,0,4,0.0079099999999999,0.423,0.0,0.133,-5.13,0.0695,0.462,154.746,1
29949,269893,0.759,7,1,4,0.0627,0.604,0.0,0.321,-4.822,0.0279,0.6629999999999999,136.045,1
29950,191373,0.968,1,1,4,0.000116,0.564,3.97e-05,0.226,-3.75,0.0631,0.352,103.885,1
29951,210840,0.794,11,0,4,0.129,0.81,0.0,0.0524,-4.848,0.205,0.8340000000000001,131.06,1
29952,256733,0.578,7,0,4,0.235,0.6559999999999999,0.0,0.118,-8.97,0.0922,0.556,94.514,1
29953,204827,0.765,0,1,4,0.231,0.787,1.7899999999999998e-05,0.3229999999999999,-6.331,0.0265,0.964,115.979,1
29954,188707,0.899,2,1,4,0.0242,0.682,0.00617,0.373,-6.245,0.0391,0.708,116.963,1
29955,237907,0.413,2,1,3,0.8370000000000001,0.674,1.91e-05,0.098,-7.816,0.0274,0.503,124.895,1
29956,321133,0.674,1,0,4,0.000123,0.83,5.43e-06,0.153,-6.787999999999999,0.294,0.448,75.062,1
29957,334587,0.977,0,1,4,0.00129,0.468,0.000989,0.972,-4.048,0.119,0.344,129.955,1
29958,206773,0.858,1,1,4,0.0134,0.421,0.0,0.067,-4.535,0.0963,0.491,173.255,1
29959,232800,0.777,2,1,4,0.0189,0.627,1.09e-06,0.173,-6.91,0.0322,0.643,112.599,1
29960,177307,0.802,9,1,4,0.5660000000000001,0.6559999999999999,0.0,0.13,-3.244,0.0369,0.7959999999999999,121.933,1
29961,172867,0.7809999999999999,0,1,4,0.281,0.863,0.0,0.0806,-6.274,0.0626,0.8140000000000001,96.002,1
29962,186307,0.621,6,0,4,0.0374,0.601,1.75e-06,0.188,-5.5760000000000005,0.0434,0.278,94.547,1
29963,270747,0.639,1,1,4,0.0594,0.555,0.0,0.118,-5.16,0.263,0.184,171.609,1
29964,223173,0.88,4,1,3,0.00465,0.481,6.02e-05,0.204,-4.55,0.0717,0.289,95.023,1
29965,257009,0.496,0,1,4,0.0164,0.713,0.229,0.0369,-13.508,0.339,0.775,195.8,1
29966,262333,0.682,8,1,4,0.00552,0.496,2.94e-05,0.0589,-4.095,0.0294,0.474,167.06,1
29967,214400,0.951,0,1,4,0.00194,0.557,0.000172,0.157,-3.003,0.033,0.528,93.974,1
29968,216707,0.8909999999999999,11,1,4,0.0298,0.759,0.0,0.141,-2.983,0.257,0.5870000000000001,98.579,1
29969,256000,0.736,10,1,4,0.0743,0.727,0.00311,0.0347,-6.202999999999999,0.0615,0.687,85.1,1
29970,206720,0.8240000000000001,2,1,4,0.294,0.448,3.81e-05,0.662,-5.507999999999999,0.0478,0.463,185.217,1
29971,204467,0.26,4,1,4,0.226,0.557,0.0,0.135,-15.062,0.0321,0.154,135.922,1
29972,203546,0.4,6,1,4,0.459,0.598,0.0,0.151,-10.054,0.0241,0.369,96.938,1
29973,214227,0.659,3,1,4,0.206,0.925,7.879999999999999e-05,0.279,-4.763,0.231,0.71,97.018,1
29974,249227,0.387,9,1,4,0.617,0.495,4.4e-06,0.342,-7.5310000000000015,0.0256,0.291,78.418,1
29975,212413,0.907,5,0,4,0.000516,0.348,0.0,0.161,-3.66,0.0497,0.177,185.406,1
29976,214227,0.6659999999999999,9,1,4,0.0759,0.66,0.0,0.0268,-4.342,0.0472,0.933,89.975,1
29977,255573,0.584,0,1,4,0.0162,0.8079999999999999,0.504,0.0848,-4.468999999999999,0.034,0.7979999999999999,111.966,1
29978,242053,0.431,10,1,4,0.6579999999999999,0.279,0.0,0.101,-6.926,0.032,0.257,183.18,1
29979,224640,0.8059999999999999,6,1,4,0.027,0.8170000000000001,9e-06,0.119,-4.606,0.0623,0.805,110.086,1
29980,239693,0.736,1,1,4,0.215,0.436,0.0,0.0488,-3.201,0.0333,0.583,166.81900000000005,1
29981,226680,0.45,0,1,4,0.6709999999999999,0.591,2.23e-05,0.159,-6.369,0.0266,0.344,135.893,1
29982,188960,0.741,0,1,4,0.00165,0.662,0.0303,0.114,-5.4060000000000015,0.0334,0.404,131.0,1
29983,219933,0.391,10,1,4,0.622,0.643,1.3800000000000003e-05,0.11,-10.09,0.0296,0.418,143.786,1
29984,331213,0.544,1,1,4,0.0202,0.857,0.0,0.128,-5.695,0.469,0.48,140.173,1
29985,268467,0.6759999999999999,1,0,4,0.476,0.838,0.0,0.121,-4.4,0.0303,0.902,129.92,1
29986,250760,0.6779999999999999,0,1,4,0.209,0.637,0.0,0.156,-3.798,0.266,0.254,84.039,1
29987,256813,0.765,0,1,4,0.0451,0.536,6.97e-06,0.344,-1.991,0.0277,0.456,94.677,1
29988,288360,0.883,4,0,4,0.0181,0.8270000000000001,2.17e-06,0.319,-6.194,0.234,0.7390000000000001,81.979,1
29989,281467,0.132,10,1,3,0.928,0.469,0.0,0.0873,-14.001,0.0798,0.36,66.98899999999999,1
29990,244880,0.768,0,1,4,0.0913,0.608,0.0,0.0629,-5.227,0.0475,0.809,88.059,1
29991,280680,0.621,4,0,4,0.402,0.94,0.079,0.245,-4.615,0.199,0.6940000000000001,106.001,1
29992,235307,0.636,8,0,4,0.0412,0.608,0.0,0.0833,-4.447,0.0514,0.679,187.333,1
29993,225533,0.759,0,0,4,0.0218,0.741,0.0,0.628,-5.096,0.12,0.362,97.084,1
29994,280707,0.515,0,1,4,0.081,0.742,0.0,0.194,-6.265,0.0405,0.5870000000000001,120.086,1
29995,156893,0.8759999999999999,7,1,4,0.371,0.607,0.0,0.519,-4.117,0.0382,0.8859999999999999,121.043,1
29996,236747,0.451,11,1,4,0.309,0.7070000000000001,0.0,0.0524,-10.38,0.0761,0.616,73.209,1
29997,243506,0.66,1,1,4,0.0496,0.779,0.0,0.0825,-4.854,0.17,0.526,83.914,1
29998,203360,0.633,8,0,4,0.0901,0.8,0.0,0.0315,-4.875,0.0514,0.836,95.953,1
29999,296880,0.768,8,0,4,0.0193,0.52,0.00034,0.104,-3.489,0.359,0.398,79.178,1
30000,230880,0.547,0,1,4,0.414,0.398,0.00143,0.146,-6.846,0.0261,0.305,73.396,1
30001,272867,0.417,1,1,4,0.224,0.439,5.22e-05,0.0767,-10.226,0.0275,0.3,173.727,1
30002,225653,0.516,1,1,4,0.266,0.54,0.0,0.204,-5.221,0.0246,0.285,135.9,1
30003,217080,0.7709999999999999,0,1,4,0.232,0.866,0.0,0.182,-4.032,0.0385,0.7190000000000001,97.656,1
30004,243053,0.863,1,0,4,0.0181,0.48,0.0,0.111,-4.914,0.0385,0.491,91.972,1
30005,201493,0.56,8,1,4,0.479,0.6,0.0,0.111,-6.311,0.0325,0.417,139.469,1
30006,250040,0.901,7,1,4,0.0172,0.647,1.35e-06,0.0527,-5.138,0.0437,0.581,118.957,1
30007,222587,0.924,1,1,4,0.00101,0.356,0.0,0.0953,-3.74,0.0808,0.232,148.017,1
30008,166053,0.83,10,0,4,0.0144,0.8029999999999999,0.0,0.103,-4.636,0.0356,0.935,111.033,1
30009,208186,0.921,11,1,4,0.0948,0.384,0.0,0.168,-3.334,0.055,0.471,89.92200000000003,1
30010,236160,0.655,9,1,4,0.0794,0.453,7.61e-06,0.0849,-4.22,0.0259,0.368,172.012,1
30011,249120,0.625,11,1,4,0.222,0.636,5.350000000000001e-05,0.119,-7.895,0.0277,0.342,93.931,1
30012,294093,0.556,1,1,4,0.624,0.6,0.00735,0.0837,-7.294,0.026,0.233,105.957,1
30013,254707,0.398,4,1,4,0.8140000000000001,0.46,0.000152,0.085,-7.9929999999999986,0.0266,0.153,134.718,1
30014,324920,0.496,4,1,4,0.0337,0.501,0.0,0.0655,-9.469,0.0317,0.364,148.06,1
30015,174027,0.959,1,1,4,0.0113,0.364,0.000953,0.411,-2.9560000000000004,0.0627,0.927,161.797,1
30016,210973,0.365,4,1,4,0.5479999999999999,0.523,1.2e-05,0.133,-8.977,0.0276,0.256,144.871,1
30017,195493,0.4270000000000001,7,1,3,0.114,0.459,0.0,0.168,-7.734,0.0267,0.354,139.90200000000002,1
30018,181307,0.965,0,0,4,0.0181,0.39,0.0,0.583,-3.38,0.119,0.195,168.00599999999997,1
30019,260680,0.847,8,1,4,2.64e-05,0.366,0.0,0.228,-5.216,0.035,0.606,166.17,1
30020,222400,0.909,11,0,4,8.45e-05,0.534,0.234,0.0922,-3.754,0.0793,0.455,129.97899999999998,1
30021,255787,0.713,9,1,4,0.062,0.6579999999999999,0.0,0.0402,-6.83,0.0716,0.447,81.98,1
30022,238760,0.961,10,0,5,0.107,0.612,4.17e-05,0.0413,-3.0780000000000003,0.333,0.867,129.873,1
30023,226640,0.8959999999999999,9,0,4,0.033,0.551,0.0,0.0899,-3.152,0.109,0.858,171.79,1
30024,198960,0.8740000000000001,2,1,4,0.143,0.665,1.05e-05,0.251,-4.082,0.0308,0.7659999999999999,103.98,1
30025,206160,0.882,11,1,4,0.000784,0.546,0.0,0.186,-4.019,0.0394,0.64,139.966,1
30026,266773,0.684,10,1,4,0.0557,0.413,4.760000000000001e-05,0.244,-6.099,0.0291,0.306,83.199,1
30027,208827,0.883,4,1,4,0.156,0.61,4.7e-06,0.29,-4.355,0.0444,0.787,167.983,1
30028,300547,0.555,2,1,4,0.0798,0.606,0.0712,0.12,-8.418,0.0319,0.155,155.031,1
30029,235800,0.5329999999999999,5,0,4,0.351,0.632,0.0,0.236,-7.872999999999998,0.0338,0.595,90.064,1
30030,214107,0.762,9,1,4,0.0432,0.64,5.28e-05,0.331,-4.3580000000000005,0.0275,0.545,113.014,1
30031,179160,0.513,7,1,4,0.00112,0.933,0.00248,0.107,-13.203,0.347,0.595,102.017,1
30032,195667,0.981,8,0,4,0.0171,0.58,1.07e-05,0.386,-2.603,0.06,0.861,134.007,1
30033,141947,0.966,5,1,4,0.609,0.625,8.89e-05,0.0667,-3.908,0.0668,0.929,170.19400000000005,1
30034,343493,0.544,2,1,4,0.000567,0.479,0.0,0.136,-7.343,0.0274,0.402,148.74200000000005,1
30035,274467,0.946,6,1,4,0.0346,0.542,0.0,0.3229999999999999,-4.279,0.378,0.509,146.7,1
30036,183720,0.535,0,1,4,0.22,0.765,2.55e-05,0.104,-7.229,0.0265,0.5479999999999999,105.019,1
30037,196653,0.885,1,1,4,0.0069999999999999,0.877,0.0004969999999999,0.557,-4.966,0.17,0.517,102.507,1
30038,258667,0.732,11,0,4,0.179,0.568,4.92e-06,0.401,-4.896,0.103,0.626,186.048,1
30039,217493,0.469,5,0,4,0.415,0.713,0.0,0.0999,-7.778,0.0436,0.369,127.837,1
30040,182987,0.959,1,1,4,0.00104,0.507,0.0,0.147,-4.763,0.118,0.436,165.136,1
30041,349333,0.332,1,1,3,0.5870000000000001,0.398,0.0,0.0846,-9.106,0.0317,0.191,121.531,1
30042,248533,0.506,5,1,4,0.446,0.594,0.0,0.0616,-5.487,0.0267,0.268,135.809,1
30043,236000,0.48,11,0,4,0.0468,0.843,0.0,0.081,-7.0310000000000015,0.143,0.743,122.005,1
30044,350880,0.6579999999999999,9,0,3,0.628,0.236,0.00927,0.276,-6.059,0.0349,0.106,106.222,1
30045,202360,0.959,11,0,4,0.00133,0.624,0.171,0.101,-6.252999999999999,0.0769,0.69,95.794,1
30046,237707,0.6920000000000001,1,1,4,0.0322,0.489,0.00608,0.315,-6.6720000000000015,0.41,0.527,96.946,1
30047,255173,0.845,10,0,4,0.012,0.48,0.0,0.331,-4.127,0.303,0.872,79.374,1
30048,198787,0.763,7,1,4,0.0158,0.489,0.0,0.42,-6.077000000000001,0.24,0.362,173.822,1
30049,205973,0.68,4,1,4,0.0415,0.502,3.700000000000001e-06,0.362,-5.707000000000002,0.0322,0.381,148.608,1
30050,234227,0.877,7,1,4,0.00052,0.469,1.85e-05,0.33,-2.43,0.0378,0.468,160.03799999999995,1
30051,279933,0.6729999999999999,0,1,4,0.303,0.498,4.01e-05,0.0943,-4.589,0.0268,0.278,146.94299999999996,1
30052,204533,0.901,0,1,4,0.00545,0.5820000000000001,0.0,0.117,-3.044,0.0571,0.391,117.943,1
30053,278973,0.845,11,0,4,0.143,0.423,5.07e-06,0.213,-3.509,0.0559,0.317,116.602,1
30054,199853,0.916,10,0,4,0.35,0.926,6.17e-06,0.0234,-2.221,0.0929,0.904,110.007,1
30055,224147,0.747,6,0,4,0.31,0.5670000000000001,0.0,0.04,-6.019,0.105,0.556,89.036,1
30056,272627,0.878,11,1,4,0.00112,0.578,0.0146,0.6,-3.434,0.0287,0.693,118.029,1
30057,218800,0.843,5,0,4,0.0019,0.493,0.0086,0.0835,-4.893,0.0482,0.416,92.827,1
30058,211680,0.99,0,1,4,0.0172,0.5870000000000001,0.000668,0.104,-4.496,0.0783,0.486,127.992,1
30059,304293,0.763,10,0,4,0.218,0.83,0.0,0.314,-3.826,0.1639999999999999,0.924,87.92200000000003,1
30060,216707,0.731,6,0,4,0.0838,0.7509999999999999,0.0,0.0556,-4.419,0.0308,0.973,97.007,1
30061,493400,0.8270000000000001,8,1,4,0.000659,0.29,2.55e-06,0.301,-3.451,0.0362,0.45,167.08599999999996,1
30062,196093,0.823,5,1,4,0.0932,0.693,0.0,0.328,-3.761,0.0726,0.741,87.904,1
30063,298627,0.443,2,1,4,0.374,0.638,0.000483,0.547,-6.86,0.0283,0.556,111.079,1
30064,255467,0.981,1,0,4,0.00662,0.5379999999999999,0.0,0.219,-2.688,0.14,0.711,101.414,1
30065,201400,0.462,0,1,4,0.0339,0.8370000000000001,0.0,0.09,-7.89,0.0601,0.762,139.986,1
30066,237733,0.5379999999999999,1,1,4,0.000204,0.7,0.0,0.105,-5.952000000000001,0.045,0.189,136.518,1
30067,239173,0.779,7,1,4,0.0437,0.281,0.0,0.37,-5.104,0.0514,0.344,167.172,1
30068,238627,0.79,11,0,4,0.00575,0.472,0.0,0.0561,-5.975,0.325,0.713,96.249,1
30069,305080,0.597,2,1,4,0.00275,0.53,0.473,0.105,-5.652,0.0247,0.346,96.0,1
30070,204493,0.935,4,1,4,0.0278,0.845,3.59e-05,0.37,-3.262,0.0671,0.962,129.94299999999998,1
30071,239587,0.589,4,1,4,0.231,0.4370000000000001,0.0,0.0768,-4.834,0.0331,0.165,133.631,1
30072,198973,0.889,9,1,4,0.00165,0.5479999999999999,0.00109,0.197,-4.682,0.0382,0.425,90.04799999999999,1
30073,236000,0.454,4,1,4,0.614,0.687,0.000107,0.107,-9.379,0.0255,0.331,103.93,1
30074,216427,0.97,5,0,4,0.000823,0.546,2.08e-05,0.275,-2.661,0.097,0.383,100.065,1
30075,279827,0.452,2,1,3,0.417,0.386,0.0,0.0881,-7.715,0.0278,0.287,169.83700000000005,1
30076,245400,0.584,11,0,4,0.286,0.605,0.0,0.235,-7.042999999999998,0.197,0.464,125.802,1
30077,272347,0.872,7,1,4,0.0151,0.589,2.99e-06,0.0577,-2.6260000000000003,0.029,0.524,116.986,1
30078,257427,0.449,5,0,4,0.6809999999999999,0.7170000000000001,0.0,0.0902,-9.688,0.0596,0.611,108.802,1
30079,287907,0.898,11,0,4,0.00488,0.514,0.0345,0.0746,-6.765,0.0577,0.353,123.067,1
30080,224733,0.513,8,0,4,0.421,0.377,0.0,0.168,-7.138999999999999,0.0308,0.122,75.955,1
30081,157560,0.645,10,0,4,0.0863,0.481,6.2e-06,0.332,-8.535,0.318,0.612,151.30700000000004,1
30082,262187,0.8240000000000001,3,0,4,0.0135,0.616,2.13e-05,0.108,-4.842,0.03,0.623,117.954,1
30083,992160,0.583,4,1,4,0.539,0.551,0.0,0.365,-6.473,0.159,0.419,107.424,1
30084,275053,0.8220000000000001,7,1,4,0.00192,0.6920000000000001,0.00206,0.0819,-4.315,0.0349,0.856,120.741,1
30085,255627,0.94,1,0,4,0.000769,0.366,9.42e-05,0.188,-5.119,0.0696,0.369,130.19799999999998,1
30086,213960,0.88,4,0,4,0.0805,0.5539999999999999,0.0313,0.295,-4.25,0.0428,0.313,89.868,1
30087,233400,0.8140000000000001,7,1,4,0.258,0.672,0.0,0.1639999999999999,-3.768,0.27,0.379,97.043,1
30088,239813,0.342,6,1,4,0.875,0.208,3e-06,0.0908,-8.702,0.0327,0.135,186.162,1
30089,323920,0.296,3,0,4,0.723,0.7040000000000001,3.07e-06,0.124,-9.76,0.0445,0.123,141.203,1
30090,225907,0.37,7,1,4,0.8440000000000001,0.608,1.87e-05,0.112,-9.207,0.0306,0.349,127.631,1
30091,216733,0.857,4,1,4,0.29,0.613,0.0,0.113,-4.46,0.0545,0.349,102.261,1
30092,222640,0.705,6,1,4,0.00836,0.818,0.00233,0.613,-6.678999999999999,0.177,0.772,138.559,1
30093,230507,0.495,2,1,4,0.0584,0.7490000000000001,0.0,0.201,-8.456,0.0332,0.645,126.12,1
30094,233440,0.401,3,0,4,0.657,0.447,0.0,0.127,-11.232,0.378,0.644,82.235,1
30095,279560,0.608,4,1,4,0.276,0.557,1.75e-06,0.0718,-8.702,0.0377,0.282,159.06799999999996,1
30096,227840,0.87,5,1,4,0.266,0.68,0.0,0.109,-4.461,0.0393,0.6459999999999999,119.075,1
30097,244187,0.736,9,1,4,0.0101,0.7759999999999999,0.0,0.18,-6.308,0.255,0.536,159.838,1
30098,212427,0.901,1,1,4,0.00446,0.654,4.68e-06,0.057,-6.401,0.0477,0.73,138.879,1
30099,286453,0.78,6,1,4,0.00499,0.63,0.0,0.206,-5.353,0.221,0.281,155.779,1
30100,226013,0.665,2,1,4,0.0228,0.8079999999999999,0.000481,0.192,-9.376,0.178,0.5489999999999999,90.518,1
30101,185920,0.716,8,1,4,0.0353,0.561,0.0,0.122,-3.341,0.0291,0.667,152.089,1
30102,232707,0.765,9,1,4,0.113,0.499,0.0,0.0509,-4.148,0.0521,0.665,83.916,1
30103,201733,0.348,2,1,4,0.295,0.51,2.47e-05,0.242,-7.849,0.0261,0.159,77.041,1
30104,246960,0.64,7,1,4,0.000155,0.779,0.00077,0.101,-8.415,0.159,0.498,99.019,1
30105,265480,0.7959999999999999,2,1,4,0.409,0.6459999999999999,0.0,0.107,-6.152,0.366,0.6759999999999999,83.09299999999998,1
30106,284413,0.645,9,1,4,0.335,0.79,0.0,0.405,-5.426,0.317,0.583,158.13,1
30107,202933,0.691,5,0,4,0.103,0.809,0.0,0.284,-6.573,0.079,0.758,95.008,1
30108,253933,0.6459999999999999,10,0,4,0.00136,0.4920000000000001,2.21e-05,0.121,-5.334,0.0303,0.214,112.228,1
30109,269160,0.672,10,0,4,0.358,0.472,0.0,0.108,-4.997,0.212,0.392,81.813,1
30110,217720,0.8240000000000001,1,0,4,0.000628,0.736,0.942,0.325,-3.401,0.145,0.755,153.609,1
30111,256800,0.63,1,1,4,0.00161,0.782,0.0,0.151,-5.683,0.162,0.295,78.516,1
30112,201733,0.7490000000000001,9,1,4,0.0942,0.828,0.000171,0.114,-7.5539999999999985,0.0556,0.953,115.053,1
30113,243267,0.596,7,1,4,0.123,0.38,1.46e-06,0.132,-3.469,0.0315,0.16,134.44299999999998,1
30114,290933,0.752,11,1,3,0.373,0.5529999999999999,3.2e-05,0.208,-5.888,0.0302,0.595,141.67,1
30115,195587,0.909,0,1,4,0.0782,0.685,1.25e-06,0.369,-3.797,0.032,0.8640000000000001,115.043,1
30116,229093,0.8420000000000001,7,1,4,0.00579,0.494,0.0,0.122,-4.784,0.0843,0.574,162.011,1
30117,252760,0.606,1,1,4,0.347,0.513,1.33e-06,0.0879,-5.8660000000000005,0.0274,0.201,134.955,1
30118,224160,0.763,10,0,4,0.0915,0.838,1.3699999999999998e-05,0.123,-11.132,0.227,0.544,104.958,1
30119,239640,0.614,2,1,4,0.059,0.5589999999999999,5.11e-06,0.112,-8.538,0.0418,0.526,187.954,1
30120,219707,0.883,2,0,4,3.29e-06,0.465,0.506,0.101,-4.259,0.0297,0.644,140.047,1
30121,204733,0.96,4,1,4,0.0142,0.356,0.0,0.209,-3.487,0.104,0.0857,125.921,1
30122,238733,0.789,8,1,4,0.00143,0.585,0.0008699999999999,0.141,-2.834,0.041,0.208,120.953,1
30123,180373,0.607,2,1,4,0.325,0.469,0.0,0.295,-12.6,0.257,0.59,202.038,1
30124,238773,0.818,11,1,4,0.0101,0.779,0.000381,0.0993,-7.7,0.143,0.75,91.997,1
30125,260067,0.7979999999999999,4,0,4,0.44,0.652,0.00233,0.298,-5.303,0.0512,0.531,95.038,1
30126,189333,0.721,2,1,4,0.0322,0.7090000000000001,0.000309,0.355,-3.52,0.0281,0.8009999999999999,112.019,1
30127,239760,0.802,7,1,4,0.214,0.604,0.0,0.111,-3.995,0.0317,0.6709999999999999,135.999,1
30128,253453,0.659,7,1,4,0.00117,0.499,7.35e-06,0.128,-5.727,0.0323,0.411,158.112,1
30129,186507,0.877,7,1,4,0.192,0.464,0.0,0.1,-3.793,0.0499,0.512,176.662,1
30130,230960,0.913,0,1,4,0.00159,0.605,0.0,0.0813,-4.345,0.0376,0.665,139.941,1
30131,170933,0.324,4,0,4,0.0663,0.762,2.33e-06,0.095,-7.447,0.329,0.482,209.819,1
30132,230133,0.6579999999999999,1,0,4,0.000213,0.8370000000000001,0.122,0.243,-8.013,0.126,0.586,95.027,1
30133,232840,0.493,2,1,4,0.181,0.777,0.0,0.108,-6.516,0.126,0.82,134.086,1
30134,234147,0.89,9,1,4,0.00509,0.5710000000000001,0.0,0.0769,-1.6,0.0395,0.7509999999999999,110.958,1
30135,240453,0.8640000000000001,9,1,4,0.00605,0.5539999999999999,0.0,0.132,-5.062,0.0394,0.299,112.523,1
30136,213200,0.6609999999999999,7,0,4,0.0208,0.836,0.0,0.449,-6.502000000000002,0.338,0.753,76.71,1
30137,221425,0.735,1,1,4,0.0771,0.493,0.0,0.107,-6.0120000000000005,0.0432,0.626,164.05900000000003,1
30138,207213,0.952,8,1,4,0.000193,0.55,0.000666,0.0614,-4.664,0.0924,0.391,127.804,1
30139,204693,0.597,6,1,4,0.119,0.6,0.0,0.0772,-8.8,0.161,0.474,81.752,1
30140,193653,0.954,10,1,4,0.000346,0.465,5.38e-06,0.573,-4.251,0.044,0.458,143.85,1
30141,240040,0.594,4,0,4,0.176,0.838,0.0,0.0867,-5.695,0.113,0.507,90.038,1
30142,215867,0.529,7,1,4,0.439,0.653,0.0,0.194,-6.481,0.201,0.609,67.03,1
30143,256600,0.693,0,1,4,0.0811,0.645,1.22e-05,0.175,-6.481,0.0344,0.5529999999999999,97.555,1
30144,311360,0.438,10,1,4,0.605,0.518,7.77e-05,0.19,-5.716,0.0234,0.144,99.176,1
30145,285653,0.8140000000000001,7,1,4,0.023,0.546,0.0,0.0972,-5.146,0.0314,0.146,104.98,1
30146,230373,0.8170000000000001,8,1,4,0.455,0.49,0.0,0.0885,-5.405,0.0355,0.8079999999999999,168.115,1
30147,238493,0.6990000000000001,10,0,4,0.0345,0.878,3.37e-06,0.755,-5.897,0.132,0.6659999999999999,104.838,1
30148,251133,0.5670000000000001,1,1,3,0.396,0.434,0.0,0.132,-7.278,0.0309,0.271,175.845,1
30149,306027,0.877,6,1,4,0.00913,0.6970000000000001,6.93e-06,0.0726,-3.885,0.0348,0.768,121.534,1
30150,183547,0.573,10,1,4,0.581,0.44,0.0,0.0777,-5.42,0.0365,0.442,178.192,1
30151,168880,0.907,2,1,4,0.279,0.86,0.693,0.0648,-3.321,0.0407,0.7859999999999999,138.045,1
30152,309866,0.487,1,1,4,0.001,0.855,0.825,0.176,-13.717,0.0998,0.379,124.04,1
30153,212520,0.928,0,1,3,0.189,0.392,0.0,0.183,-3.702,0.153,0.765,188.72,1
30154,209893,0.677,3,1,4,0.0549,0.685,0.00332,0.285,-6.5520000000000005,0.11,0.855,149.421,1
30155,266560,0.511,9,1,4,0.0863,0.75,6.76e-06,0.0938,-6.73,0.209,0.395,60.00899999999999,1
30156,239827,0.512,4,0,4,0.21,0.521,0.0,0.128,-8.391,0.0394,0.499,155.89600000000004,1
30157,229867,0.482,1,0,4,0.0246,0.846,0.0,0.393,-6.721,0.129,0.212,100.969,1
30158,301573,0.728,6,1,4,0.00156,0.557,5.13e-06,0.118,-6.181,0.0405,0.216,118.241,1
30159,217667,0.825,4,1,4,0.0622,0.63,1.58e-06,0.215,-4.683,0.0447,0.285,120.829,1
30160,231187,0.555,2,1,4,0.000269,0.7090000000000001,0.0,0.0804,-3.506,0.0348,0.638,106.0,1
30161,217947,0.426,2,1,4,0.516,0.613,0.0,0.131,-6.417999999999998,0.0289,0.129,129.644,1
30162,251480,0.59,6,1,4,0.00254,0.273,1.07e-06,0.108,-4.997,0.0295,0.214,174.863,1
30163,219493,0.584,5,0,4,0.254,0.583,0.0,0.123,-5.362,0.0314,0.136,140.039,1
30164,258920,0.8759999999999999,8,1,4,0.000932,0.515,0.000166,0.136,-3.756,0.0292,0.385,145.916,1
30165,215000,0.944,0,1,4,0.0724,0.412,0.000493,0.8009999999999999,-2.8960000000000004,0.0448,0.79,123.091,1
