,Estimated_Insects_Count,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Kharif,Rabi,Alluvial,Black-Cotton,Insecticides,Bactericides,Herbicides,Summer,Monsoon,Winter,target
69973,448,30,23,6,0,1,0,1,0,0,1,0,1,0,0
69974,448,30,24,4,0,1,0,1,0,0,1,0,1,0,0
69975,448,35,12,14,0,1,0,1,0,0,1,0,1,0,0
69976,448,35,23,6,0,1,0,1,0,0,1,1,0,0,0
69977,448,40,23,6,0,1,0,1,0,0,1,1,0,0,0
69978,448,40,23,9,0,1,0,1,0,0,1,1,0,0,0
69979,448,40,21,4,0,1,0,1,0,0,1,0,1,0,0
69980,448,40,21,0,0,1,0,1,0,0,1,0,0,1,0
69981,448,50,21,3,0,1,0,1,0,0,1,1,0,0,0
69982,448,55,23,1,0,1,0,1,0,0,1,1,0,0,0
69983,488,10,11,17,0,1,0,1,0,0,1,0,1,0,0
69984,488,15,5,17,0,1,0,1,0,0,1,0,1,0,0
69985,489,20,5,7,0,1,0,1,0,0,1,0,0,1,0
69986,488,20,14,14,0,1,0,1,0,0,1,0,1,0,0
69987,488,20,20,8,0,1,0,1,0,0,1,0,0,1,0
69988,489,20,23,11,0,1,0,1,0,0,1,0,1,0,0
69989,488,20,24,2,0,1,0,1,0,0,1,1,0,0,0
69990,488,20,27,10,0,1,0,1,0,0,1,0,0,1,0
69991,488,25,12,17,0,1,0,1,0,0,1,0,0,1,0
69992,488,30,26,7,0,1,0,1,0,0,1,0,1,0,0
69993,488,35,14,12,0,1,0,1,0,0,1,0,0,1,0
69994,488,35,7,14,0,1,0,1,0,0,1,1,0,0,0
69995,488,40,7,17,0,1,0,1,0,0,1,0,0,1,0
69996,489,90,26,3,0,1,0,1,0,0,1,1,0,0,0
69997,531,20,21,10,0,1,0,1,0,0,1,0,0,1,0
69998,531,10,26,6,0,1,0,1,0,0,1,0,0,1,0
69999,531,10,30,2,0,1,0,1,0,0,1,0,1,0,0
70000,531,15,10,18,0,1,0,1,0,0,1,1,0,0,0
70001,531,20,23,9,0,1,0,1,0,0,1,1,0,0,0
70002,531,20,35,1,0,1,0,1,0,0,1,0,0,1,0
70003,531,20,35,1,0,1,0,1,0,0,1,0,1,0,0
70004,531,25,5,5,0,1,0,1,0,0,1,0,0,1,0
70005,531,30,17,12,0,1,0,1,0,0,1,0,0,1,0
70006,531,30,18,14,0,1,0,1,0,0,1,1,0,0,0
70007,531,30,30,1,0,1,0,1,0,0,1,0,1,0,0
70008,531,30,33,2,0,1,0,1,0,0,1,0,1,0,0
70009,531,40,15,12,0,1,0,1,0,0,1,0,1,0,0
70010,531,40,22,0,0,1,0,1,0,0,1,0,1,0,0
70011,531,40,25,11,0,1,0,1,0,0,1,0,1,0,0
70012,531,40,26,5,0,1,0,1,0,0,1,0,1,0,0
70013,531,45,28,6,0,1,0,1,0,0,1,0,1,0,0
70014,531,50,28,7,0,1,0,1,0,0,1,0,0,1,0
70015,531,60,20,3,0,1,0,1,0,0,1,0,1,0,0
70016,531,70,33,1,0,1,0,1,0,0,1,1,0,0,0
70017,577,5,15,13,0,1,0,1,0,0,1,1,0,0,0
70018,577,10,18,1,0,1,0,1,0,0,1,1,0,0,0
70019,577,15,8,1,0,1,0,1,0,0,1,1,0,0,0
70020,577,15,26,10,0,1,0,1,0,0,1,0,1,0,0
70021,577,15,31,3,0,1,0,1,0,0,1,1,0,0,0
70022,577,20,10,15,0,1,0,1,0,0,1,0,0,1,0
70023,577,20,12,18,0,1,0,1,0,0,1,1,0,0,0
70024,577,20,16,14,0,1,0,1,0,0,1,0,0,1,0
70025,577,20,16,13,0,1,0,1,0,0,1,0,1,0,0
70026,577,20,17,11,0,1,0,1,0,0,1,1,0,0,0
70027,577,20,20,9,0,1,0,1,0,0,1,1,0,0,0
70028,577,20,30,5,0,1,0,1,0,0,1,0,1,0,0
70029,577,25,27,4,0,1,0,1,0,0,1,1,0,0,0
70030,577,30,7,15,0,1,0,1,0,0,1,0,1,0,0
70031,577,30,17,16,0,1,0,1,0,0,1,0,1,0,0
70032,577,30,23,6,0,1,0,1,0,0,1,0,1,0,0
70033,577,30,23,8,0,1,0,1,0,0,1,0,1,0,0
70034,577,40,10,18,0,1,0,1,0,0,1,0,1,0,0
70035,577,40,27,5,0,1,0,1,0,0,1,0,0,1,0
70036,577,45,11,2,0,1,0,1,0,0,1,1,0,0,0
70037,577,60,11,12,0,1,0,1,0,0,1,1,0,0,0
70038,577,60,19,14,0,1,0,1,0,0,1,0,1,0,0
70039,577,60,19,12,0,1,0,1,0,0,1,0,1,0,0
70040,577,60,22,13,0,1,0,1,0,0,1,0,0,1,0
70041,625,5,21,15,0,1,0,1,0,0,1,0,0,1,0
70042,626,10,6,20,0,1,0,1,0,0,1,0,1,0,0
70043,625,10,9,17,0,1,0,1,0,0,1,0,1,0,0
70044,626,10,10,5,0,1,0,1,0,0,1,0,1,0,0
70045,625,10,26,2,0,1,0,1,0,0,1,0,1,0,0
70046,625,15,16,18,0,1,0,1,0,0,1,0,1,0,0
70047,625,15,20,5,0,1,0,1,0,0,1,0,0,1,0
70048,625,20,21,13,0,1,0,1,0,0,1,0,0,1,0
70049,625,20,21,15,0,1,0,1,0,0,1,0,1,0,0
70050,625,20,21,4,0,1,0,1,0,0,1,1,0,0,0
70051,626,20,22,2,0,1,0,1,0,0,1,0,1,0,0
70052,626,20,26,8,0,1,0,1,0,0,1,0,0,1,0
70053,626,20,30,5,0,1,0,1,0,0,1,0,0,1,0
70054,625,25,22,10,0,1,0,1,0,0,1,0,1,0,0
70055,626,30,16,10,0,1,0,1,0,0,1,1,0,0,0
70056,626,30,27,2,0,1,0,1,0,0,1,1,0,0,0
70057,625,35,23,19,0,1,0,1,0,0,1,1,0,0,0
70058,625,40,17,9,0,1,0,1,0,0,1,0,0,1,0
70059,626,40,18,14,0,1,0,1,0,0,1,1,0,0,0
70060,625,40,22,11,0,1,0,1,0,0,1,0,1,0,0
70061,625,40,35,12,0,1,0,1,0,0,1,0,1,0,0
70062,626,40,35,3,0,1,0,1,0,0,1,0,0,1,0
70063,625,45,35,0,0,1,0,1,0,0,1,0,1,0,0
70064,625,60,24,8,0,1,0,1,0,0,1,1,0,0,0
70065,625,60,27,5,0,1,0,1,0,0,1,0,1,0,0
70066,626,70,36,1,0,1,0,1,0,0,1,1,0,0,0
70067,625,90,23,11,0,1,0,1,0,0,1,1,0,0,0
70068,626,20,8,14,0,1,0,1,0,0,1,0,1,0,1
70069,625,20,16,19,0,1,0,1,0,0,1,0,1,0,1
70070,677,40,19,16,0,1,0,1,0,0,1,1,0,0,0
70071,677,5,17,3,0,1,0,1,0,0,1,0,1,0,0
70072,677,10,13,19,0,1,0,1,0,0,1,0,1,0,0
70073,677,20,5,12,0,1,0,1,0,0,1,0,0,1,0
70074,677,20,15,11,0,1,0,1,0,0,1,0,1,0,0
70075,677,20,15,18,0,1,0,1,0,0,1,0,0,1,0
70076,677,20,16,17,0,1,0,1,0,0,1,0,0,1,0
70077,677,20,16,21,0,1,0,1,0,0,1,1,0,0,0
70078,677,20,19,18,0,1,0,1,0,0,1,1,0,0,0
70079,677,20,20,15,0,1,0,1,0,0,1,0,1,0,0
70080,677,20,22,10,0,1,0,1,0,0,1,0,1,0,0
70081,677,20,30,6,0,1,0,1,0,0,1,0,1,0,0
70082,677,20,33,6,0,1,0,1,0,0,1,0,0,1,0
70083,677,25,22,0,0,1,0,1,0,0,1,0,1,0,0
70084,677,25,25,7,0,1,0,1,0,0,1,0,1,0,0
70085,677,30,15,20,0,1,0,1,0,0,1,1,0,0,0
70086,677,30,26,8,0,1,0,1,0,0,1,0,1,0,0
70087,677,35,25,8,0,1,0,1,0,0,1,0,0,1,0
70088,677,40,21,18,0,1,0,1,0,0,1,0,1,0,0
70089,677,40,24,11,0,1,0,1,0,0,1,0,0,1,0
70090,677,40,26,3,0,1,0,1,0,0,1,1,0,0,0
70091,677,40,29,2,0,1,0,1,0,0,1,0,1,0,0
70092,677,40,37,0,0,1,0,1,0,0,1,0,1,0,0
70093,677,60,17,10,0,1,0,1,0,0,1,1,0,0,0
70094,677,60,30,8,0,1,0,1,0,0,1,1,0,0,0
70095,731,25,33,7,0,1,0,1,0,0,1,1,0,0,0
70096,732,5,24,6,0,1,0,1,0,0,1,0,0,1,0
70097,732,5,31,1,0,1,0,1,0,0,1,0,0,1,0
70098,731,10,16,18,0,1,0,1,0,0,1,1,0,0,0
70099,731,10,26,5,0,1,0,1,0,0,1,0,1,0,0
70100,731,15,15,17,0,1,0,1,0,0,1,1,0,0,0
70101,732,15,15,15,0,1,0,1,0,0,1,0,1,0,0
70102,732,15,11,10,0,1,0,1,0,0,1,1,0,0,0
70103,732,20,11,16,0,1,0,1,0,0,1,0,1,0,0
70104,731,20,19,13,0,1,0,1,0,0,1,0,0,1,0
70105,731,25,16,18,0,1,0,1,0,0,1,0,1,0,0
70106,731,30,16,20,0,1,0,1,0,0,1,0,1,0,0
70107,731,40,21,16,0,1,0,1,0,0,1,1,0,0,0
70108,731,40,26,3,0,1,0,1,0,0,1,0,0,1,0
70109,732,40,27,11,0,1,0,1,0,0,1,0,1,0,0
70110,732,40,36,5,0,1,0,1,0,0,1,0,1,0,0
70111,732,50,23,11,0,1,0,1,0,0,1,1,0,0,1
70112,732,40,22,6,0,1,0,1,0,0,1,1,0,0,1
70113,789,5,14,1,0,1,0,1,0,0,1,0,1,0,0
70114,789,5,14,20,0,1,0,1,0,0,1,1,0,0,0
70115,789,5,15,16,0,1,0,1,0,0,1,0,1,0,0
70116,789,5,15,19,0,1,0,1,0,0,1,1,0,0,0
70117,790,10,18,18,0,1,0,1,0,0,1,1,0,0,0
70118,789,15,26,10,0,1,0,1,0,0,1,0,0,1,0
70119,790,15,29,4,0,1,0,1,0,0,1,0,1,0,0
70120,790,15,30,6,0,1,0,1,0,0,1,0,1,0,0
70121,790,15,33,1,0,1,0,1,0,0,1,1,0,0,0
70122,790,20,8,17,0,1,0,1,0,0,1,0,1,0,0
70123,789,20,10,18,0,1,0,1,0,0,1,0,1,0,0
70124,789,20,11,19,0,1,0,1,0,0,1,0,0,1,0
70125,789,20,12,8,0,1,0,1,0,0,1,0,1,0,0
70126,789,20,14,21,0,1,0,1,0,0,1,1,0,0,0
70127,790,20,17,15,0,1,0,1,0,0,1,0,1,0,0
70128,790,20,17,22,0,1,0,1,0,0,1,0,1,0,0
70129,790,20,24,12,0,1,0,1,0,0,1,1,0,0,0
70130,790,20,40,1,0,1,0,1,0,0,1,0,1,0,0
70131,789,25,21,14,0,1,0,1,0,0,1,1,0,0,0
70132,790,30,20,21,0,1,0,1,0,0,1,0,1,0,0
70133,789,30,40,0,0,1,0,1,0,0,1,1,0,0,0
70134,789,40,11,18,0,1,0,1,0,0,1,0,1,0,0
70135,789,40,19,16,0,1,0,1,0,0,1,0,1,0,0
70136,789,40,28,8,0,1,0,1,0,0,1,0,1,0,0
70137,789,40,28,13,0,1,0,1,0,0,1,0,0,1,0
70138,790,40,29,2,0,1,0,1,0,0,1,0,0,1,0
70139,789,40,36,5,0,1,0,1,0,0,1,1,0,0,0
70140,790,50,19,16,0,1,0,1,0,0,1,1,0,0,0
70141,790,50,22,13,0,1,0,1,0,0,1,0,1,0,0
70142,789,60,34,11,0,1,0,1,0,0,1,0,1,0,0
70143,789,60,36,2,0,1,0,1,0,0,1,1,0,0,0
70144,789,65,18,12,0,1,0,1,0,0,1,0,0,1,0
70145,790,80,14,14,0,1,0,1,0,0,1,0,0,1,0
70146,790,5,12,18,0,1,0,1,0,0,1,1,0,0,1
70147,789,15,12,21,0,1,0,1,0,0,1,0,0,1,1
70148,789,10,20,17,0,1,0,1,0,0,1,0,1,0,1
70149,851,5,20,12,0,1,0,1,0,0,1,0,1,0,0
70150,851,10,5,18,0,1,0,1,0,0,1,0,1,0,0
70151,851,10,15,13,0,1,0,1,0,0,1,1,0,0,0
70152,851,10,33,16,0,1,0,1,0,0,1,0,1,0,0
70153,851,15,33,1,0,1,0,1,0,0,1,0,0,1,0
70154,851,20,14,1,0,1,0,1,0,0,1,0,0,1,0
70155,851,20,14,19,0,1,0,1,0,0,1,0,1,0,0
70156,851,20,14,24,0,1,0,1,0,0,1,0,1,0,0
70157,851,20,17,15,0,1,0,1,0,0,1,0,1,0,0
70158,850,20,17,19,0,1,0,1,0,0,1,0,1,0,0
70159,851,20,23,16,0,1,0,1,0,0,1,0,1,0,0
70160,851,20,25,5,0,1,0,1,0,0,1,0,1,0,0
70161,851,20,25,12,0,1,0,1,0,0,1,0,1,0,0
70162,851,20,30,3,0,1,0,1,0,0,1,0,0,1,0
70163,851,25,27,1,0,1,0,1,0,0,1,0,0,1,0
70164,851,30,14,14,0,1,0,1,0,0,1,0,0,1,0
70165,851,30,28,6,0,1,0,1,0,0,1,0,1,0,0
70166,851,40,21,14,0,1,0,1,0,0,1,1,0,0,0
70167,851,40,21,18,0,1,0,1,0,0,1,0,1,0,0
70168,850,40,32,2,0,1,0,1,0,0,1,0,1,0,0
70169,851,40,32,6,0,1,0,1,0,0,1,1,0,0,0
70170,851,50,36,5,0,1,0,1,0,0,1,0,0,1,0
70171,851,75,30,6,0,1,0,1,0,0,1,1,0,0,0
70172,916,30,26,15,0,1,0,1,0,0,1,1,0,0,0
70173,916,5,26,15,0,1,0,1,0,0,1,0,1,0,0
70174,915,10,18,17,0,1,0,1,0,0,1,0,0,1,0
70175,916,10,20,18,0,1,0,1,0,0,1,0,1,0,0
70176,915,10,30,5,0,1,0,1,0,0,1,1,0,0,0
70177,915,20,8,22,0,1,0,1,0,0,1,0,0,1,0
70178,915,20,16,16,0,1,0,1,0,0,1,0,1,0,0
70179,915,20,22,10,0,1,0,1,0,0,1,1,0,0,0
70180,915,20,31,2,0,1,0,1,0,0,1,1,0,0,0
70181,916,20,35,8,0,1,0,1,0,0,1,0,0,1,0
70182,915,20,37,1,0,1,0,1,0,0,1,0,1,0,0
70183,916,25,34,7,0,1,0,1,0,0,1,0,1,0,0
70184,915,25,40,2,0,1,0,1,0,0,1,0,1,0,0
70185,916,30,16,20,0,1,0,1,0,0,1,0,1,0,0
70186,915,30,21,17,0,1,0,1,0,0,1,0,1,0,0
70187,915,40,15,21,0,1,0,1,0,0,1,1,0,0,0
70188,916,40,27,6,0,1,0,1,0,0,1,1,0,0,0
70189,915,50,33,13,0,1,0,1,0,0,1,1,0,0,0
70190,916,70,22,16,0,1,0,1,0,0,1,0,1,0,1
70191,984,45,14,24,0,1,0,1,0,0,1,1,0,0,0
70192,984,5,23,12,0,1,0,1,0,0,1,1,0,0,0
70193,984,10,12,22,0,1,0,1,0,0,1,0,0,1,0
70194,984,10,12,26,0,1,0,1,0,0,1,0,1,0,0
70195,984,10,30,10,0,1,0,1,0,0,1,0,1,0,0
70196,984,15,15,24,0,1,0,1,0,0,1,0,1,0,0
70197,984,15,36,2,0,1,0,1,0,0,1,1,0,0,0
70198,984,20,16,24,0,1,0,1,0,0,1,0,1,0,0
70199,984,20,23,6,0,1,0,1,0,0,1,0,1,0,0
70200,984,20,32,7,0,1,0,1,0,0,1,0,1,0,0
70201,984,25,13,24,0,1,0,1,0,0,1,1,0,0,0
70202,984,25,18,20,0,1,0,1,0,0,1,0,1,0,0
70203,984,25,21,15,0,1,0,1,0,0,1,0,1,0,0
70204,984,25,30,11,0,1,0,1,0,0,1,0,1,0,0
70205,984,30,25,14,0,1,0,1,0,0,1,0,1,0,0
70206,984,30,26,7,0,1,0,1,0,0,1,1,0,0,0
70207,984,30,27,9,0,1,0,1,0,0,1,0,1,0,0
70208,984,30,40,0,0,1,0,1,0,0,1,0,0,1,0
70209,984,35,14,15,0,1,0,1,0,0,1,0,0,1,0
70210,984,40,14,18,0,1,0,1,0,0,1,0,1,0,0
70211,984,40,18,22,0,1,0,1,0,0,1,0,1,0,0
70212,984,40,19,23,0,1,0,1,0,0,1,0,1,0,0
70213,984,40,21,18,0,1,0,1,0,0,1,0,0,1,0
70214,984,40,26,14,0,1,0,1,0,0,1,0,1,0,0
70215,984,40,40,8,0,1,0,1,0,0,1,1,0,0,0
70216,984,45,24,20,0,1,0,1,0,0,1,0,1,0,0
70217,984,50,38,0,0,1,0,1,0,0,1,0,0,1,0
70218,984,60,19,12,0,1,0,1,0,0,1,0,1,0,0
70219,984,60,21,16,0,1,0,1,0,0,1,0,0,1,0
70220,984,60,24,16,0,1,0,1,0,0,1,1,0,0,0
70221,1056,5,41,1,0,1,0,1,0,0,1,0,0,1,0
70222,1056,10,5,17,0,1,0,1,0,0,1,0,1,0,0
70223,1056,10,37,0,0,1,0,1,0,0,1,0,1,0,0
70224,1056,15,19,18,0,1,0,1,0,0,1,1,0,0,0
70225,1056,15,24,17,0,1,0,1,0,0,1,0,0,1,0
70226,1056,15,28,15,0,1,0,1,0,0,1,1,0,0,0
70227,1056,15,40,2,0,1,0,1,0,0,1,0,0,1,0
70228,1056,20,19,13,0,1,0,1,0,0,1,0,0,1,0
70229,1056,20,20,18,0,1,0,1,0,0,1,0,1,0,0
70230,1056,20,32,7,0,1,0,1,0,0,1,0,0,1,0
70231,1056,20,33,6,0,1,0,1,0,0,1,0,0,1,0
70232,1056,20,35,10,0,1,0,1,0,0,1,0,1,0,0
70233,1056,30,30,7,0,1,0,1,0,0,1,0,1,0,0
70234,1056,40,46,3,0,1,0,1,0,0,1,0,1,0,0
70235,1056,50,20,14,0,1,0,1,0,0,1,0,1,0,0
70236,1056,50,20,21,0,1,0,1,0,0,1,0,1,0,0
70237,1056,30,20,22,0,1,0,1,0,0,1,0,1,0,1
70238,1056,20,25,15,0,1,0,1,0,0,1,0,1,0,1
70239,1132,10,11,26,0,1,0,1,0,0,1,0,1,0,0
70240,1132,10,11,27,0,1,0,1,0,0,1,0,0,1,0
70241,1132,10,17,18,0,1,0,1,0,0,1,0,1,0,0
70242,1132,10,26,12,0,1,0,1,0,0,1,0,1,0,0
70243,1132,10,30,11,0,1,0,1,0,0,1,0,1,0,0
70244,1132,10,36,4,0,1,0,1,0,0,1,0,1,0,0
70245,1132,15,31,1,0,1,0,1,0,0,1,0,1,0,0
70246,1132,15,36,15,0,1,0,1,0,0,1,0,0,1,0
70247,1132,15,36,6,0,1,0,1,0,0,1,1,0,0,0
70248,1132,20,8,16,0,1,0,1,0,0,1,0,1,0,0
70249,1132,20,14,25,0,1,0,1,0,0,1,0,1,0,0
70250,1132,20,15,3,0,1,0,1,0,0,1,0,1,0,0
70251,1132,20,15,18,0,1,0,1,0,0,1,0,1,0,0
70252,1132,20,21,19,0,1,0,1,0,0,1,1,0,0,0
70253,1132,20,26,14,0,1,0,1,0,0,1,0,1,0,0
70254,1132,20,26,8,0,1,0,1,0,0,1,1,0,0,0
70255,1132,20,30,9,0,1,0,1,0,0,1,0,1,0,0
70256,1132,20,19,2,0,1,0,1,0,0,1,0,1,0,0
70257,1132,25,19,20,0,1,0,1,0,0,1,0,0,1,0
70258,1132,25,20,18,0,1,0,1,0,0,1,0,1,0,0
70259,1132,25,26,19,0,1,0,1,0,0,1,1,0,0,0
70260,1132,25,26,20,0,1,0,1,0,0,1,0,1,0,0
70261,1132,25,28,9,0,1,0,1,0,0,1,0,1,0,0
70262,1132,25,29,17,0,1,0,1,0,0,1,1,0,0,0
70263,1132,25,37,5,0,1,0,1,0,0,1,0,0,1,0
70264,1132,30,14,23,0,1,0,1,0,0,1,1,0,0,0
70265,1132,30,19,18,0,1,0,1,0,0,1,0,1,0,0
70266,1132,30,22,14,0,1,0,1,0,0,1,0,0,1,0
70267,1132,30,32,10,0,1,0,1,0,0,1,0,0,1,0
70268,1132,40,36,2,0,1,0,1,0,0,1,0,0,1,0
70269,1132,40,36,8,0,1,0,1,0,0,1,0,0,1,0
70270,1132,50,15,22,0,1,0,1,0,0,1,1,0,0,0
70271,1132,55,11,25,0,1,0,1,0,0,1,0,1,0,0
70272,1132,60,11,28,0,1,0,1,0,0,1,0,1,0,0
70273,1132,60,19,18,0,1,0,1,0,0,1,0,0,1,0
70274,1132,60,38,2,0,1,0,1,0,0,1,0,1,0,0
70275,1132,80,28,10,0,1,0,1,0,0,1,1,0,0,0
70276,1132,30,21,20,0,1,0,1,0,0,1,0,1,0,1
70277,1212,10,10,9,0,1,0,1,0,0,1,0,1,0,0
70278,1212,10,10,20,0,1,0,1,0,0,1,1,0,0,0
70279,1212,10,12,26,0,1,0,1,0,0,1,0,0,1,0
70280,1212,10,20,14,0,1,0,1,0,0,1,0,1,0,0
70281,1212,10,20,20,0,1,0,1,0,0,1,0,1,0,0
70282,1212,10,24,11,0,1,0,1,0,0,1,0,1,0,0
70283,1212,10,24,18,0,1,0,1,0,0,1,1,0,0,0
70284,1212,15,18,18,0,1,0,1,0,0,1,0,1,0,0
70285,1212,15,32,11,0,1,0,1,0,0,1,0,1,0,0
70286,1212,20,10,14,0,1,0,1,0,0,1,0,0,1,0
70287,1212,20,14,29,0,1,0,1,0,0,1,0,1,0,0
70288,1212,20,20,10,0,1,0,1,0,0,1,1,0,0,0
70289,1212,20,24,16,0,1,0,1,0,0,1,0,1,0,0
70290,1212,20,34,11,0,1,0,1,0,0,1,0,0,1,0
70291,1212,20,34,2,0,1,0,1,0,0,1,1,0,0,0
70292,1212,20,36,5,0,1,0,1,0,0,1,0,1,0,0
70293,1212,20,38,0,0,1,0,1,0,0,1,1,0,0,0
70294,1212,20,38,4,0,1,0,1,0,0,1,1,0,0,0
70295,1212,30,14,27,0,1,0,1,0,0,1,0,1,0,0
70296,1212,30,18,21,0,1,0,1,0,0,1,0,1,0,0
70297,1212,30,21,24,0,1,0,1,0,0,1,0,0,1,0
70298,1212,30,24,10,0,1,0,1,0,0,1,0,1,0,0
70299,1212,30,26,16,0,1,0,1,0,0,1,1,0,0,0
70300,1212,30,35,4,0,1,0,1,0,0,1,0,1,0,0
70301,1212,30,40,9,0,1,0,1,0,0,1,0,0,1,0
70302,1212,35,16,23,0,1,0,1,0,0,1,1,0,0,0
70303,1212,40,27,11,0,1,0,1,0,0,1,0,1,0,0
70304,1212,40,30,11,0,1,0,1,0,0,1,0,1,0,0
70305,1212,40,34,15,0,1,0,1,0,0,1,0,1,0,0
70306,1212,40,34,1,0,1,0,1,0,0,1,0,1,0,0
70307,1212,40,34,7,0,1,0,1,0,0,1,1,0,0,0
70308,1212,40,34,12,0,1,0,1,0,0,1,1,0,0,0
70309,1212,50,30,4,0,1,0,1,0,0,1,0,1,0,0
70310,1212,50,37,4,0,1,0,1,0,0,1,0,0,1,0
70311,1212,60,13,24,0,1,0,1,0,0,1,0,1,0,0
70312,1212,60,28,13,0,1,0,1,0,0,1,0,1,0,0
70313,1212,60,30,14,0,1,0,1,0,0,1,0,1,0,0
70314,1212,80,35,7,0,1,0,1,0,0,1,0,1,0,0
70315,1212,30,13,19,0,1,0,1,0,0,1,1,0,0,1
70316,1212,5,13,24,0,1,0,1,0,0,1,0,1,0,1
70317,1212,15,35,12,0,1,0,1,0,0,1,0,0,1,1
70318,1212,40,35,6,0,1,0,1,0,0,1,0,0,1,1
70319,1212,40,30,7,0,1,0,1,0,0,1,1,0,0,2
70320,1297,30,16,20,0,1,0,1,0,0,1,0,1,0,0
70321,1296,30,26,15,0,1,0,1,0,0,1,0,1,0,0
70322,1297,10,20,25,0,1,0,1,0,0,1,1,0,0,0
70323,1296,10,31,0,0,1,0,1,0,0,1,0,0,1,0
70324,1296,10,11,0,0,1,0,1,0,0,1,0,0,1,0
70325,1296,15,11,29,0,1,0,1,0,0,1,0,1,0,0
70326,1296,15,22,20,0,1,0,1,0,0,1,0,1,0,0
70327,1297,15,22,19,0,1,0,1,0,0,1,1,0,0,0
70328,1296,15,42,0,0,1,0,1,0,0,1,0,1,0,0
70329,1296,20,15,15,0,1,0,1,0,0,1,1,0,0,0
70330,1297,20,16,28,0,1,0,1,0,0,1,1,0,0,0
70331,1296,20,19,16,0,1,0,1,0,0,1,0,1,0,0
70332,1296,20,28,21,0,1,0,1,0,0,1,0,1,0,0
70333,1297,20,28,17,0,1,0,1,0,0,1,0,0,1,0
70334,1296,20,34,17,0,1,0,1,0,0,1,1,0,0,0
70335,1296,20,37,15,0,1,0,1,0,0,1,1,0,0,0
70336,1296,20,39,2,0,1,0,1,0,0,1,1,0,0,0
70337,1296,30,24,16,0,1,0,1,0,0,1,1,0,0,0
70338,1297,30,26,17,0,1,0,1,0,0,1,1,0,0,0
70339,1296,30,40,2,0,1,0,1,0,0,1,0,1,0,0
70340,1296,35,15,28,0,1,0,1,0,0,1,1,0,0,0
70341,1296,35,40,5,0,1,0,1,0,0,1,0,1,0,0
70342,1296,40,13,30,0,1,0,1,0,0,1,1,0,0,0
70343,1297,40,26,16,0,1,0,1,0,0,1,1,0,0,0
70344,1296,40,38,2,0,1,0,1,0,0,1,0,1,0,0
70345,1297,50,38,28,0,1,0,1,0,0,1,0,1,0,0
70346,1296,50,38,2,0,1,0,1,0,0,1,0,1,0,0
70347,1297,60,37,5,0,1,0,1,0,0,1,1,0,0,0
70348,1296,60,41,4,0,1,0,1,0,0,1,1,0,0,0
70349,1296,70,33,26,0,1,0,1,0,0,1,0,1,0,0
70350,1296,30,33,13,0,1,0,1,0,0,1,0,1,0,1
70351,1296,25,22,17,0,1,0,1,0,0,1,1,0,0,1
70352,1296,40,31,9,0,1,0,1,0,0,1,0,0,1,1
70353,1385,40,29,15,0,1,0,1,0,0,1,0,0,1,0
70354,1385,10,25,0,0,1,0,1,0,0,1,1,0,0,0
70355,1385,10,36,11,0,1,0,1,0,0,1,0,1,0,0
70356,1385,15,5,31,0,1,0,1,0,0,1,0,0,1,0
70357,1385,15,13,29,0,1,0,1,0,0,1,0,0,1,0
70358,1385,15,27,21,0,1,0,1,0,0,1,0,0,1,0
70359,1385,20,9,30,0,1,0,1,0,0,1,1,0,0,0
70360,1385,20,10,27,0,1,0,1,0,0,1,1,0,0,0
70361,1385,20,11,27,0,1,0,1,0,0,1,0,1,0,0
70362,1385,20,15,29,0,1,0,1,0,0,1,0,1,0,0
70363,1385,20,16,16,0,1,0,1,0,0,1,0,1,0,0
70364,1385,20,17,27,0,1,0,1,0,0,1,1,0,0,0
70365,1385,20,18,20,0,1,0,1,0,0,1,0,1,0,0
70366,1385,20,30,8,0,1,0,1,0,0,1,0,0,1,0
70367,1385,20,30,1,0,1,0,1,0,0,1,0,1,0,0
70368,1385,20,30,12,0,1,0,1,0,0,1,0,1,0,0
70369,1385,20,30,18,0,1,0,1,0,0,1,1,0,0,0
70370,1385,20,36,7,0,1,0,1,0,0,1,0,1,0,0
70371,1385,25,25,22,0,1,0,1,0,0,1,1,0,0,0
70372,1385,30,25,15,0,1,0,1,0,0,1,0,1,0,0
70373,1385,30,25,14,0,1,0,1,0,0,1,0,0,1,0
70374,1385,30,27,20,0,1,0,1,0,0,1,0,0,1,0
70375,1385,30,30,15,0,1,0,1,0,0,1,0,1,0,0
70376,1385,35,10,4,0,1,0,1,0,0,1,0,0,1,0
70377,1385,40,10,22,0,1,0,1,0,0,1,1,0,0,0
70378,1385,40,10,27,0,1,0,1,0,0,1,1,0,0,0
70379,1385,40,13,31,0,1,0,1,0,0,1,1,0,0,0
70380,1385,40,22,17,0,1,0,1,0,0,1,0,1,0,0
70381,1385,40,22,22,0,1,0,1,0,0,1,0,1,0,0
70382,1385,40,25,19,0,1,0,1,0,0,1,0,0,1,0
70383,1385,40,35,6,0,1,0,1,0,0,1,1,0,0,0
70384,1385,45,25,21,0,1,0,1,0,0,1,0,1,0,0
70385,1385,50,17,30,0,1,0,1,0,0,1,0,1,0,0
70386,1385,50,26,20,0,1,0,1,0,0,1,0,1,0,0
70387,1385,50,35,6,0,1,0,1,0,0,1,0,1,0,0
70388,1385,50,35,8,0,1,0,1,0,0,1,0,1,0,0
