,Price,Rank,Combination,Dry,Normal,Oily,Moisturizer,Cleanser,Treatment,Face Mask,Eye cream,Sun protect,target
1378,55,4.8,1,1,1,1,0,0,0,0,0,1,0
1379,34,4.1,1,1,1,0,0,0,0,0,0,1,1
1380,55,4.4,0,0,0,0,0,0,0,0,0,1,1
1381,36,4.0,1,1,1,1,0,0,0,0,0,1,0
1382,21,4.6,0,0,0,0,0,0,0,0,0,1,1
1383,19,4.2,1,1,1,1,0,0,0,0,0,1,0
1384,32,3.7,1,1,1,1,0,0,0,0,0,1,0
1385,53,4.1,0,0,0,0,0,0,0,0,0,1,1
1386,32,3.9,1,1,1,0,0,0,0,0,0,1,0
1387,32,4.1,1,1,1,0,0,0,0,0,0,1,0
1388,25,4.1,0,0,0,0,0,0,0,0,0,1,1
1389,40,3.7,0,0,0,0,0,0,0,0,0,1,1
1390,34,4.7,0,0,0,0,0,0,0,0,0,1,1
1391,72,4.3,0,0,0,0,0,0,0,0,0,1,1
1392,36,3.4,1,0,1,1,0,0,0,0,0,1,1
1393,34,4.3,1,1,1,1,0,0,0,0,0,1,1
1394,42,4.1,0,0,0,0,0,0,0,0,0,1,1
1395,38,3.4,0,0,0,0,0,0,0,0,0,1,1
1396,35,4.1,0,0,0,0,0,0,0,0,0,1,1
1397,64,3.8,0,0,0,0,0,0,0,0,0,1,1
1398,28,3.8,1,1,1,1,0,0,0,0,0,1,0
1399,34,4.5,0,0,0,0,0,0,0,0,0,1,1
1400,30,4.3,1,1,1,0,0,0,0,0,0,1,0
1401,42,4.1,0,0,0,0,0,0,0,0,0,1,1
1402,42,3.7,1,1,1,1,0,0,0,0,0,1,1
1403,53,4.4,0,0,0,0,0,0,0,0,0,1,1
1404,34,4.8,0,0,0,0,0,0,0,0,0,1,1
1405,44,4.2,0,0,0,0,0,0,0,0,0,1,1
1406,42,3.8,0,0,0,0,0,0,0,0,0,1,1
1407,32,4.4,1,1,1,0,0,0,0,0,0,1,0
1408,50,4.4,0,0,0,0,0,0,0,0,0,1,1
1409,20,5.0,1,1,1,1,0,0,0,0,0,1,0
1410,38,0.0,1,1,1,1,0,0,0,0,0,1,0
1411,85,3.9,0,0,0,0,0,0,0,0,0,1,1
1412,28,4.4,1,1,1,1,0,0,0,0,0,1,0
1413,32,4.6,1,1,1,1,0,0,0,0,0,1,0
1414,54,4.6,0,0,0,0,0,0,0,0,0,1,1
1415,42,3.9,1,1,1,1,0,0,0,0,0,1,0
1416,38,3.7,0,0,0,1,0,0,0,0,0,1,0
1417,99,4.2,0,1,0,0,0,0,0,0,0,1,1
1418,76,4.6,0,0,0,0,0,0,0,0,0,1,1
1419,25,4.1,1,1,1,1,0,0,0,0,0,1,0
1420,38,3.2,1,1,1,1,0,0,0,0,0,1,1
1421,26,4.1,0,0,0,0,0,0,0,0,0,1,1
1422,36,4.4,1,1,1,1,0,0,0,0,0,1,0
1423,45,4.2,0,0,0,0,0,0,0,0,0,1,1
1424,100,4.0,0,0,0,0,0,0,0,0,0,1,1
1425,40,4.2,0,0,0,0,0,0,0,0,0,1,1
1426,55,4.3,0,0,0,0,0,0,0,0,0,1,1
1427,42,3.7,0,0,0,0,0,0,0,0,0,1,1
1428,34,4.0,1,1,1,1,0,0,0,0,0,1,0
1429,75,4.1,1,0,1,1,0,0,0,0,0,1,0
1430,26,4.6,1,1,1,1,0,0,0,0,0,1,0
1431,40,4.0,0,0,0,0,0,0,0,0,0,1,1
1432,36,4.1,1,1,1,1,0,0,0,0,0,1,0
1433,39,4.1,0,0,0,0,0,0,0,0,0,1,1
1434,32,4.8,1,1,1,1,0,0,0,0,0,1,0
1435,34,3.6,1,0,1,0,0,0,0,0,0,1,0
1436,90,4.4,1,1,1,1,0,0,0,0,0,1,0
1437,35,3.6,1,1,1,1,0,0,0,0,0,1,1
1438,36,3.8,0,0,0,0,0,0,0,0,0,1,1
1439,18,4.5,1,1,1,0,0,0,0,0,0,1,0
1440,50,3.7,0,0,0,0,0,0,0,0,0,1,1
1441,36,4.8,1,1,1,1,0,0,0,0,0,1,0
1442,39,4.2,1,1,1,1,0,0,0,0,0,1,0
1443,40,4.1,0,0,0,0,0,0,0,0,0,1,1
1444,34,3.8,1,1,1,1,0,0,0,0,0,1,0
1445,32,4.9,1,1,1,0,0,0,0,0,0,1,1
1446,26,3.3,1,1,1,1,0,0,0,0,0,1,0
1447,75,3.7,1,1,1,1,0,0,0,0,0,1,0
1448,32,3.3,1,1,1,1,0,0,0,0,0,1,0
1449,45,4.7,0,0,0,0,0,0,0,0,0,1,1
1450,36,4.5,1,1,1,1,0,0,0,0,0,1,0
1451,32,3.9,1,1,1,1,0,0,0,0,0,1,1
1452,34,4.3,0,0,0,0,0,0,0,0,0,1,1
1453,32,4.4,1,1,1,1,0,0,0,0,0,1,1
1454,260,3.0,1,1,1,1,0,0,0,0,0,1,0
1455,26,3.1,1,1,1,1,0,0,0,0,0,1,0
1456,56,4.2,1,1,1,1,0,0,0,0,0,1,0
1457,20,3.9,1,1,1,1,0,0,0,0,0,1,0
1458,32,5.0,1,1,1,1,0,0,0,0,0,1,0
1459,28,4.7,1,1,1,1,0,0,0,0,0,1,1
1460,19,4.8,1,1,1,1,0,0,0,0,0,1,1
1461,30,3.7,0,0,0,0,0,0,0,0,0,1,1
1462,36,4.8,0,0,0,0,0,0,0,0,0,1,1
1463,45,4.2,0,0,0,0,0,0,0,0,0,1,1
1464,38,4.1,1,1,1,1,0,0,0,0,0,1,0
1465,34,4.1,0,0,0,0,0,0,0,0,0,1,1
1466,48,3.9,0,0,0,0,0,0,0,0,0,1,1
1467,35,3.9,1,1,1,1,0,0,0,0,0,1,0
1468,48,3.6,0,0,0,0,0,0,0,0,0,1,1
1469,54,3.5,0,0,0,0,0,0,0,0,0,1,1
1470,20,1.0,0,0,0,0,0,0,0,0,0,1,1
1471,45,0.0,1,1,1,1,0,0,0,0,0,1,0
