,index,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,confirmations_mean,confirmations_median,confirmations_std,confirmations_min,confirmations_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max,target
7927,7927,12,22149.0,312331.6666666667,105533.5,465431.4456580403,20000.0,1694476.0,1674476.0,17573.75,6802.0,22321.633282230126,2173.0,59155.0,60978.75,22616.5,79539.59325121157,8692.0,236620.0,153642.66666666666,152093.5,7294.754719950685,145898,168047,55.91666666666666,20.0,75.26372823531125,2.0,200.0,6.5,2.0,15.59428799855313,1.0,56.0,1600321051.8333333,508203027.5,2404955433.3054743,7608472,7306728282,1600008720.1666667,507834275.5,2404857003.123168,7588472,7306641792,3
7928,7928,36,371.0,213354.5555555556,183700.0,162053.23275929946,3718.0,422800.0,419082.0,5157.083333333333,4077.5,4155.470414319625,224.0,22081.0,17505.416666666668,15343.5,12182.410276120005,896.0,65440.0,153768.41666666666,153717.5,127.55645808818338,153648,154019,13.27777777777778,6.5,14.963977910991282,1.0,71.0,42.44444444444444,3.5,46.02635545886071,2.0,101.0,7382848152.888889,5970450795.0,5176569137.92997,1351049688,26125635080,7382634798.333333,5970213318.0,5176498630.608975,1350852488,26125212280,3
7929,7929,250,29338.0,340860.616,156539.5,457791.39641299023,9831.0,2940970.0,2931139.0,30890.168,3121.5,39824.6180844218,215.0,164545.0,53041.712,6703.5,67253.78002309341,533.0,278683.0,18972.42,18573.5,7115.538314535482,4,29342,95.392,17.0,119.52613237817552,1.0,500.0,5.776,2.0,7.536645680437005,1.0,37.0,10701770941.152,2281920655.0,15663367457.296196,50090063,81110699609,10701430080.536,2281885799.5,15663046746.370651,50000000,81109588937,3
7930,7930,2,2.0,16704.0,16704.0,18509.22710433907,3616.0,29792.0,26176.0,1622.0,1622.0,1978.48477375996,223.0,3021.0,3903.5,3903.5,4258.904143086576,892.0,6915.0,153714.5,153714.5,0.7071067811865476,153714,153715,8.5,8.5,10.606601717798211,1.0,16.0,5.0,5.0,4.242640687119285,2.0,8.0,44976224.5,44976224.5,57721823.04843734,4160732,85791717,44959520.5,44959520.5,57703313.821333006,4157116,85761925,4
7931,7931,2,5.0,529956.5,529956.5,746907.7005791947,1813.0,1058100.0,1056287.0,5515.5,5515.5,5267.238413058592,1791.0,9240.0,22062.0,22062.0,21068.95365223437,7164.0,36960.0,153736.0,153736.0,0.0,153736,153736,15.5,15.5,20.50609665440988,1.0,30.0,31.0,31.0,28.284271247461906,11.0,51.0,1833198748.0,1833198748.0,280839068.84158444,1634615538,2031781958,1832668791.5,1832668791.5,281585976.5421636,1633557438,2031780145,3
7932,7932,2,19360.0,89988.0,89988.0,57004.12027213472,49680.0,130296.0,80616.0,1980.0,1980.0,2484.773229089528,223.0,3737.0,4114.5,4114.5,4557.303204747299,892.0,7337.0,163402.0,163402.0,13689.58728377156,153722,173082,5.5,5.5,6.363961030678928,1.0,10.0,7.5,7.5,7.7781745930520225,2.0,13.0,533997029.0,533997029.0,616787682.7148399,97862276,970131782,533907041.0,533907041.0,616844686.8351121,97731980,970082102,3
7933,7933,2,2.0,2197657.5,2197657.5,2885472.9643184147,157320.0,4237995.0,4080675.0,20577.0,20577.0,16656.607337630314,8799.0,32355.0,74247.0,74247.0,78026.40487681078,19074.0,129420.0,153735.5,153735.5,3.5355339059327378,153733,153738,126.0,126.0,106.06601717798212,51.0,201.0,37.0,37.0,49.49747468305833,2.0,72.0,16565963252.5,16565963252.5,22042188357.104843,979782393,32152144112,16563765595.0,16563765595.0,22039302884.14053,979625073,32147906117,3
7934,7934,37,73517.0,67113.43243243243,42000.0,248978.91023165223,771.0,1536052.0,1535281.0,18474.054054054053,21788.0,27281.621208696062,420.0,166687.0,65109.21621621621,87152.0,66628.40827477218,1026.0,361414.0,135747.4054054054,137276.0,11725.573000591152,66920,140434,28.72972972972973,1.0,160.41554521662528,1.0,978.0,406.8648648648648,646.0,340.0451899839655,2.0,753.0,757017347.2702702,1254011987.0,626441251.1916535,1167107,1307789778,756950233.8378378,1253969987.0,626469218.5608672,1166330,1307747778,4
7935,7935,4,16.0,5805.0,5852.5,2117.7225188080392,3868.0,7647.0,3779.0,494.5,494.5,312.92437851127335,223.0,766.0,1330.75,1331.5,504.3182692176307,892.0,1768.0,153713.75,153715.0,8.180260794542686,153704,153721,2.5,2.5,1.7320508075688772,1.0,4.0,2.0,2.0,0.0,2.0,2.0,157921128.75,65233257.5,235587453.79992497,1218000,500000000,157915323.75,65227500.0,235589014.7163177,1210372,499995923,4
7936,7936,2,1.0,168660.0,168660.0,16037.181797310895,157320.0,180000.0,22680.0,5110.0,5110.0,5217.033831594347,1421.0,8799.0,12379.0,12379.0,9468.159800087871,5684.0,19074.0,153734.5,153734.5,4.949747468305833,153731,153738,29.5,29.5,30.405591591021544,8.0,51.0,4.5,4.5,3.5355339059327378,2.0,7.0,516351763.0,516351763.0,655389882.1651077,52921133,979782393,516183103.0,516183103.0,655405919.346905,52741133,979625073,3
7937,7937,250,10015.0,160419.716,100000.0,151172.32490843098,211.0,588689.0,588478.0,1560.112,594.5,1597.180747698668,223.0,12988.0,5842.624,1526.5,6403.655928265856,653.0,51625.0,11790.84,10072.5,3228.1251845659435,8074,18089,2.384,2.0,1.629467599749851,1.0,11.0,36.096,4.0,46.01945179785501,1.0,384.0,6199030640.132,1443231559.0,14802211417.192123,1003099,95350525300,6198870220.416,1443012928.0,14802169029.723663,889938,95350396806,4
7938,7938,2,1.0,330671.5,330671.5,70326.71913647046,280943.0,380400.0,99457.0,7247.0,7247.0,4871.965722375312,3802.0,10692.0,19145.0,19145.0,5567.758795062875,15208.0,23082.0,153725.5,153725.5,4.949747468305833,153722,153729,32.5,32.5,41.71930009000631,3.0,62.0,51.5,51.5,70.0035713374682,2.0,101.0,4599882077.5,4599882077.5,3686806981.436988,1992915860,7206848295,4599551406.0,4599551406.0,3686736654.717852,1992634917,7206467895,3
7939,7939,2,1.0,56295.5,56295.5,70649.15982869153,6339.0,106252.0,99913.0,790.0,790.0,281.4284989122459,591.0,989.0,2674.0,2674.0,1813.021786962308,1392.0,3956.0,153725.0,153725.0,4.242640687119285,153722,153728,2.0,2.0,1.4142135623730951,1.0,3.0,13.0,13.0,15.556349186104043,2.0,24.0,272338782.5,272338782.5,312293731.83134896,51513767,493163798,272282487.0,272282487.0,312223082.67152023,51507428,493057546,3
7940,7940,2,1.0,149500.0,149500.0,206311.1313332366,3616.0,295384.0,291768.0,5603.5,5603.5,7609.176072348438,223.0,10984.0,12574.0,12574.0,16520.842835642496,892.0,24256.0,153719.5,153719.5,4.949747468305833,153716,153723,32.5,32.5,44.54772721475249,1.0,64.0,2.0,2.0,0.0,2.0,2.0,290330368.0,290330368.0,405461755.7462826,3625611,577035125,290180868.0,290180868.0,405255444.61494935,3621995,576739741,3
7941,7941,46,136627.0,111660.28260869563,85162.0,131678.1339809163,787.0,420264.0,419477.0,24828.260869565216,3348.0,55221.40903366889,315.0,164555.0,43765.891304347824,6792.0,92834.36836938933,933.0,278693.0,72794.60869565218,66354.5,34685.04572385195,17496,154123,74.52173913043478,8.0,168.17157100617806,1.0,500.0,5.608695652173913,3.5,4.558158794316286,1.0,16.0,4395228570.5,687568550.5,16833100071.159803,1316883,112924315745,4395116910.217391,687346490.5,16833115934.452269,1216883,112924298045,3
7942,7942,4,4728.0,19708.0,15029.0,19059.63574328394,2486.0,46288.0,43802.0,1709.25,1578.5,1728.258733523427,224.0,3456.0,3548.25,3354.5,3078.854372977066,896.0,6588.0,156088.5,156086.5,2723.942547118052,153728,158453,5.5,5.0,5.259911279353167,1.0,11.0,4.5,4.0,3.0,2.0,8.0,52808283.75,32585320.0,59492971.41101544,9899114,136163381,52788575.75,32560933.0,59486299.232733786,9888718,136143719,3
7943,7943,2,5.0,529956.5,529956.5,746907.7005791947,1813.0,1058100.0,1056287.0,5515.5,5515.5,5267.238413058592,1791.0,9240.0,22062.0,22062.0,21068.95365223437,7164.0,36960.0,153736.0,153736.0,0.0,153736,153736,15.5,15.5,20.50609665440988,1.0,30.0,31.0,31.0,28.284271247461906,11.0,51.0,1833198748.0,1833198748.0,280839068.84158444,1634615538,2031781958,1832668791.5,1832668791.5,281585976.5421636,1633557438,2031780145,3
7944,7944,2,2.0,952350.0,952350.0,0.0,952350.0,952350.0,0.0,8325.5,8325.5,14.849242404917495,8315.0,8336.0,33302.0,33302.0,59.39696961966999,33260.0,33344.0,153728.5,153728.5,4.949747468305833,153725,153732,27.0,27.0,0.0,27.0,27.0,10.0,10.0,0.0,10.0,10.0,1108218456.5,1108218456.5,132409906.1005883,1014590514,1201846399,1107266106.5,1107266106.5,132409906.1005883,1013638164,1200894049,3
7945,7945,250,23424.0,484762.568,199059.5,895038.3638693511,5012.0,8133580.0,8128568.0,9511.032,3263.0,13373.257105034863,247.0,62970.0,26840.28,10992.0,35450.54292107805,661.0,180133.0,89761.372,90470.0,5128.8978862643735,75876,99300,28.224,7.5,43.62009484972258,1.0,200.0,15.82,2.0,29.214543608157427,1.0,143.0,2443162561.14,1297798942.0,4073745767.898388,5995363,33783737416,2442677798.572,1297647609.5,4073277513.006005,5975363,33780497338,3
7946,7946,2,2.0,128660.0,128660.0,40531.3606976129,100000.0,157320.0,57320.0,5499.0,5499.0,4666.904755831214,2199.0,8799.0,13935.0,13935.0,7267.643497035336,8796.0,19074.0,153735.0,153735.0,4.242640687119285,153732,153738,27.5,27.5,33.23401871576773,4.0,51.0,2.0,2.0,0.0,2.0,2.0,738176154.5,738176154.5,341682819.2406486,496569916,979782393,738047494.5,738047494.5,341642287.879951,496469916,979625073,3
7947,7947,2,3.0,78772.0,78772.0,111083.64689728188,224.0,157320.0,157096.0,4511.0,4511.0,6064.147755455831,223.0,8799.0,9983.0,9983.0,12856.615495533808,892.0,19074.0,153735.5,153735.5,3.5355339059327378,153733,153738,26.0,26.0,35.35533905932738,1.0,51.0,2.0,2.0,0.0,2.0,2.0,492137216.5,492137216.5,689634422.2321217,4492040,979782393,492058444.5,492058444.5,689523338.5852244,4491816,979625073,3
7948,7948,9,10164.0,185183.5555555556,108130.0,146972.1002300361,11425.0,393600.0,382175.0,28340.88888888889,3936.0,30494.77306623401,881.0,60819.0,101422.88888888888,15744.0,107864.999341126,3524.0,219782.0,152406.77777777778,153603.0,3864.334670346815,147537,157701,91.22222222222224,9.0,103.22400130030051,1.0,200.0,34.111111111111114,21.0,40.19155522135354,1.0,101.0,2045730844.3333333,1330126502.0,1991750185.1712968,87623317,4927073742,2045545660.7777777,1330115077.0,1991626140.6621315,87513291,4926680142,3
7949,7949,182,53231.0,597388.0549450549,196088.0,1155792.5469237668,2000.0,8413800.0,8411800.0,18120.093406593405,21284.0,14524.78021617689,659.0,77717.0,72478.56043956045,85136.0,58097.8695199402,2636.0,310868.0,139553.94505494504,144175.5,16904.45090224336,102515,155754,11.06043956043956,1.0,26.129547124948232,1.0,240.0,461.8076923076923,628.5,475.5746408888133,2.0,2415.0,31402614351.412086,8426029916.5,154100724411.39755,108445,1808250514814,31402016963.357143,8425818692.5,154100681292.04068,92603,1808250247014,3
7950,7950,250,31313.0,636360.08,58544.5,1932148.380552909,2687.0,10000000.0,9997313.0,15714.024,641.0,26153.588550708348,215.0,184985.0,33805.608,1413.5,56157.093426912434,533.0,393269.0,101617.132,102095.5,5934.390156764807,79143,110456,89.628,2.0,151.27857231533844,1.0,1080.0,8.572,2.0,21.550464171894216,1.0,101.0,179379533.528,78323121.5,347408335.7419459,60129,3072217731,178743173.448,78186402.5,346873843.0092497,44248,3063515610,4
7951,7951,2,6.0,54420.0,54420.0,61458.89299360997,10962.0,97878.0,86916.0,1992.0,1992.0,2081.722363813196,520.0,3464.0,5058.0,5058.0,4211.527988747077,2080.0,8036.0,153721.0,153721.0,1.4142135623730951,153720,153722,11.5,11.5,12.020815280171307,3.0,20.0,2.0,2.0,0.0,2.0,2.0,262734669.0,262734669.0,370397017.775033,824426,524644912,262680249.0,262680249.0,370335558.88203937,813464,524547034,3
7952,7952,2,2.0,84171.0,84171.0,78019.33380899891,29003.0,139339.0,110336.0,3981.0,3981.0,5361.283614956404,190.0,7772.0,8829.0,8829.0,11411.289234788504,760.0,16898.0,153735.0,153735.0,4.242640687119285,153732,153738,23.0,23.0,31.11269837220809,1.0,45.0,1.5,1.5,0.7071067811865476,1.0,2.0,682406722.5,682406722.5,925647551.281682,27875062,1336938383,682322551.5,682322551.5,925569531.9478732,27846059,1336799044,3
7953,7953,20,15195.0,114573.4,62704.0,136349.51478901567,167.0,411000.0,410833.0,7010.3,3878.0,14025.925300558323,247.0,64131.0,17977.55,9391.5,31348.047807051043,661.0,144036.0,150631.3,153305.0,4437.117581446182,139623,154818,19.2,6.0,44.2535755320225,1.0,200.0,32.15,26.0,31.286915038584088,1.0,101.0,2390656423.05,838954204.0,3482203366.6747146,4364182,13762346596,2390541849.65,838898651.5,3482159010.2002234,4364015,13762339511,2
7954,7954,2,2.0,215288.0,215288.0,256945.6337204429,33600.0,396976.0,363376.0,7834.5,7834.5,10762.87231644044,224.0,15445.0,24832.5,24832.5,33851.32293574359,896.0,48769.0,153734.0,153734.0,4.242640687119285,153731,153737,25.5,25.5,34.64823227814083,1.0,50.0,2.0,2.0,0.0,2.0,2.0,5851744933.5,5851744933.5,2465410967.4562483,4108436120,7595053747,5851529645.5,5851529645.5,2465154021.822528,4108402520,7594656771,3
7955,7955,245,104759.0,49165.30204081633,4086.0,207056.23663084407,426.0,2045258.0,2044832.0,3151.4816326530613,592.0,15550.43719025491,189.0,173671.0,7760.571428571428,1540.0,35727.21548270367,564.0,394927.0,148836.15918367347,150062.0,17043.47065339345,66921,171676,16.42448979591837,2.0,92.22326466425312,1.0,1028.0,7.110204081632653,2.0,19.923421476213253,1.0,250.0,398382352.722449,2439000.0,1596527866.3972285,11169,13784966421,398333187.4204082,2397815.0,1596486478.6905477,10450,13784963911,4
7956,7956,2,13.0,63600.5,63600.5,86581.6898223868,2378.0,124823.0,122445.0,699.5,699.5,638.5174234114525,248.0,1151.0,2634.5,2634.5,2785.293611093811,665.0,4604.0,153718.5,153718.5,10.606601717798211,153711,153726,1.0,1.0,0.0,1.0,1.0,15.5,15.5,19.091883092036785,2.0,29.0,403943063.0,403943063.0,493647568.2134793,54881520,753004606,403879462.5,403879462.5,493560986.5236569,54879142,752879783,3
7957,7957,10,3697.0,90228.8,15875.5,188104.1090506354,1944.0,612060.0,610116.0,5582.2,1194.5,6897.029582847001,189.0,17142.0,15767.2,2867.0,22422.157190303227,658.0,68568.0,154286.3,153718.0,1484.1421053554448,152555,156252,25.0,4.5,36.64848033835934,1.0,100.0,49.0,2.0,149.68188489816217,1.0,475.0,9794539.3,3480815.0,14008412.676642189,110738,36836929,9704310.5,3425287.5,14016005.049515398,100000,36831721,3
7958,7958,250,6656.0,55802.012,45802.0,47969.65106800551,20784.0,377594.0,356810.0,509.316,369.0,772.4173030845552,366.0,10954.0,1974.96,1476.0,3082.8918786981435,850.0,43489.0,3487.596,3332.5,1932.2520998808557,33,6689,1.12,1.0,0.6349904341056033,1.0,8.0,5.112,2.0,23.02616496710578,1.0,323.0,3327365095.008,2440136.0,31339951543.45329,232945,350000000000,3327309292.996,2390195.5,31339942807.85382,206266,349999820000,4
7959,7959,2,1.0,75867.0,75867.0,95476.3860229324,8355.0,143379.0,135024.0,1073.5,1073.5,297.6919548795365,863.0,1284.0,3485.5,3485.5,2334.159484696793,1835.0,5136.0,153715.5,153715.5,2.1213203435596424,153714,153717,3.0,3.0,2.8284271247461903,1.0,5.0,18.0,18.0,22.62741699796952,2.0,34.0,326434643.0,326434643.0,457590516.1834923,2869286,650000000,326358776.0,326358776.0,457495039.7974694,2860931,649856621,3
7960,7960,250,110829.0,26357.924,2954.0,147762.03814569587,202.0,1678495.0,1678293.0,3330.98,560.5,15395.835687277206,189.0,173671.0,8795.696,1433.0,38266.72881861598,534.0,394927.0,149738.336,152296.0,17397.448654265816,55524,166353,15.484,2.0,87.56854884596383,1.0,1028.0,19.132,2.0,137.82289788247414,1.0,1741.0,571300615.552,2123700.0,2312277681.466065,4550,18487206355,571274257.628,2112473.0,2312270751.006572,2811,18487205623,4
7961,7961,2,2.0,208348.5,208348.5,271038.978976272,16695.0,400002.0,383307.0,8528.0,8528.0,10958.740894829114,779.0,16277.0,19434.5,19434.5,23077.84401758535,3116.0,35753.0,153731.0,153731.0,4.242640687119285,153728,153734,50.0,50.0,63.63961030678928,5.0,95.0,1.5,1.5,0.7071067811865476,1.0,2.0,1052940603.5,1052940603.5,1357566216.362942,92996326,2012884881,1052732255.0,1052732255.0,1357295177.3839655,92979631,2012484879,3
7962,7962,2,1.0,225158.5,225158.5,78891.19647020192,169374.0,280943.0,111569.0,6118.5,6118.5,6467.90572751335,1545.0,10692.0,14631.0,14631.0,11951.518815615029,6180.0,23082.0,153729.5,153729.5,0.7071067811865476,153729,153730,31.5,31.5,43.1335136523794,1.0,62.0,21.5,21.5,27.577164466275352,2.0,41.0,2142594672.5,2142594672.5,211677806.63739955,1992915860,2292273485,2142369514.0,2142369514.0,211756697.83386976,1992634917,2292104111,3
7963,7963,2,11.0,724700.0,724700.0,471074.537626478,391600.0,1057800.0,666200.0,6570.5,6570.5,3755.444114881754,3915.0,9226.0,26282.0,26282.0,15021.776459527016,15660.0,36904.0,153738.5,153738.5,7.7781745930520225,153733,153744,17.0,17.0,18.384776310850235,4.0,30.0,55.5,55.5,62.932503525602726,11.0,100.0,3313795187.5,3313795187.5,4002516793.504404,483588421,6144001954,3313070487.5,3313070487.5,4002987868.04203,482530621,6143610354,3
7964,7964,2,3.0,147124.5,147124.5,207795.34846694715,191.0,294058.0,293867.0,8346.0,8346.0,11534.325814714965,190.0,16502.0,18214.5,18214.5,24684.39062444119,760.0,35669.0,153735.5,153735.5,3.5355339059327378,153733,153738,48.5,48.5,67.17514421272202,1.0,96.0,1.5,1.5,0.7071067811865476,1.0,2.0,452885458.0,452885458.0,620109519.0520031,14401812,891369104,452738333.5,452738333.5,619901723.7035362,14401621,891075046,3
7965,7965,2,10.0,1446.0,1446.0,446.89148570989806,1130.0,1762.0,632.0,407.0,407.0,260.2152954766495,223.0,591.0,1143.5,1143.5,355.6747109368334,892.0,1395.0,153731.0,153731.0,7.071067811865476,153726,153736,2.0,2.0,1.4142135623730951,1.0,3.0,2.0,2.0,0.0,2.0,2.0,1448961.0,1448961.0,1762467.894748157,202708,2695214,1447515.0,1447515.0,1762021.003262447,201578,2693452,4
7966,7966,2,7.0,138180.5,138180.5,169921.2950530333,18028.0,258333.0,240305.0,5041.0,5041.0,6187.184335382291,666.0,9416.0,11939.5,11939.5,13117.537897791644,2664.0,21215.0,153723.5,153723.5,0.7071067811865476,153723,153724,29.5,29.5,36.06244584051392,4.0,55.0,2.0,2.0,0.0,2.0,2.0,260462146.5,260462146.5,367079314.4770058,897874,520026419,260323966.0,260323966.0,366909393.1819528,879846,519768086,3
7967,7967,2,1.0,177800.5,177800.5,235891.52931061343,11000.0,344601.0,333601.0,7145.0,7145.0,9789.186278746563,223.0,14067.0,15846.5,15846.5,21148.85671850845,892.0,30801.0,153728.5,153728.5,4.949747468305833,153725,153732,41.5,41.5,57.27564927611035,1.0,82.0,2.0,2.0,0.0,2.0,2.0,5123569334.5,5123569334.5,7244800267.512214,721937,10246416732,5123391534.0,5123391534.0,7244564375.982903,710937,10246072131,3
7968,7968,250,7013.0,239891.98,164698.5,433899.0297726629,349.0,4104924.0,4104575.0,9391.904,4486.0,9368.366050952673,223.0,51670.0,23095.004,16930.0,21248.421907006104,565.0,124000.0,151388.148,151259.5,2391.0934178797893,147136,154149,49.996,10.0,58.782117462144335,1.0,302.0,27.532,2.0,39.14765807210083,1.0,101.0,3241152036.148,1416623430.0,8915155871.323395,539629,132932785726,3240912144.168,1416426060.0,8915133754.244226,538881,132932708144,3
7969,7969,2,19234.0,88190.0,88190.0,60655.61969018205,45300.0,131080.0,85780.0,1965.0,1965.0,2462.1458120915586,224.0,3706.0,4059.0,4059.0,4473.1574977861,896.0,7222.0,163332.5,163332.5,13598.370508998496,153717,172948,5.5,5.5,6.363961030678928,1.0,10.0,7.0,7.0,7.071067811865476,2.0,12.0,546003505.5,546003505.5,735114185.4809426,26199280,1065807731,545915315.5,545915315.5,735174841.1006328,26068200,1065762431,3
7970,7970,2,4.0,372231.5,372231.5,523850.8664538983,1813.0,742650.0,740837.0,4138.0,4138.0,3319.1592308896543,1791.0,6485.0,16552.0,16552.0,13276.636923558615,7164.0,25940.0,153734.5,153734.5,2.1213203435596424,153733,153736,11.0,11.0,14.142135623730953,1.0,21.0,29.5,29.5,30.405591591021544,8.0,51.0,2760143373.5,2760143373.5,1030058592.1093652,2031781958,3488504789,2759771142.0,2759771142.0,1029534741.2429112,2031780145,3487762139,3
7971,7971,2,3.0,195469.5,195469.5,250909.0631294533,18050.0,372889.0,354839.0,7213.5,7213.5,8839.54187161303,963.0,13464.0,17233.5,17233.5,18924.29878489557,3852.0,30615.0,153723.5,153723.5,3.5355339059327378,153721,153726,41.0,41.0,53.74011537017761,3.0,79.0,2.0,2.0,0.0,2.0,2.0,909087231.0,909087231.0,1283376054.5715787,1603320,1816571142,908891761.5,908891761.5,1283125145.5084493,1585270,1816198253,3
7972,7972,2,24.0,200582.0,200582.0,270140.24625738384,9564.0,391600.0,382036.0,2291.5,2291.5,2295.97571851272,668.0,3915.0,9166.0,9166.0,9183.902874050878,2672.0,15660.0,153728.0,153728.0,22.62741699796952,153712,153744,3.0,3.0,1.4142135623730951,2.0,4.0,51.0,51.0,69.29646455628166,2.0,100.0,3522036778.0,3522036778.0,3708018711.969159,900071602,6144001954,3521836196.0,3521836196.0,3707748571.722902,900062038,6143610354,4
7973,7973,162,122388.0,564874.3765432099,15598.0,1882358.6972575544,485.0,10000000.0,9999515.0,16619.938271604937,504.5,31147.906398581592,216.0,184985.0,35572.80864197531,1251.5,66314.78515417132,534.0,393269.0,107302.54938271604,107280.0,12552.327544454054,2945,125333,95.29629629629628,1.0,181.85943957517,1.0,1080.0,6.216049382716049,2.0,16.92611607586617,1.0,101.0,270659475.3271605,114943731.5,1033569501.9233102,646224,12922266189,270094600.9506173,114872750.0,1033432854.0186012,637398,12922230077,4
7974,7974,31,15694.0,450408.7419354839,210800.0,553874.6225858922,7311.0,1793100.0,1785789.0,22748.483870967742,3936.0,25226.665867518004,224.0,61583.0,73653.25806451614,15744.0,80638.48502047797,896.0,204843.0,153806.48387096773,153727.0,3024.1876580989324,145906,161600,72.29032258064517,12.0,83.5987215007451,1.0,200.0,16.29032258064516,2.0,30.31962351172048,1.0,101.0,2749395823.322581,1027649791.0,4906232717.547547,804900,25720164444,2748945414.580645,1027554462.0,4906297157.337512,784900,25720064444,3
7975,7975,2,131584.0,129486.0,129486.0,19647.66902204941,115593.0,143379.0,27786.0,30109.5,30109.5,40765.41304218565,1284.0,58935.0,120438.0,120438.0,163061.6521687426,5136.0,235740.0,87924.0,87924.0,93045.35290921303,22131,153717,100.5,100.5,140.71424945612296,1.0,200.0,17.5,17.5,23.33452377915607,1.0,34.0,360488755.5,360488755.5,409430728.4314131,70977511,650000000,360359269.5,360359269.5,409411080.7623911,70861918,649856621,3
7976,7976,2,3.0,67210.0,67210.0,80347.12933266502,10396.0,124024.0,113628.0,6799.5,6799.5,9300.57549294666,223.0,13376.0,14790.0,14790.0,19654.74008986128,892.0,28688.0,153724.5,153724.5,3.5355339059327378,153722,153727,39.0,39.0,53.74011537017761,1.0,77.0,3.5,3.5,2.1213203435596424,2.0,5.0,41342787.5,41342787.5,50701507.118684754,5491408,77194167,41275577.5,41275577.5,50621159.989352085,5481012,77070143,4
7977,7977,4,1525.0,51414.0,51144.5,57128.87449150969,1598.0,101769.0,100171.0,416.0,319.5,250.44626835577597,247.0,778.0,1499.0,1113.0,1155.661426774007,658.0,3112.0,154493.0,154494.5,877.0036107869373,153729,155254,1.0,1.0,0.0,1.0,1.0,7.0,4.0,7.571877794400366,2.0,18.0,12405840399.75,1316505532.5,23089505218.603603,300975,46990049559,12405788985.75,1316454388.0,23089469213.04247,299377,46989947790,3
7978,7978,12,75999.0,101088.75,55841.5,92354.38953108342,34211.0,336864.0,302653.0,3774.1666666666665,2387.0,6278.899408963229,370.0,23069.0,7478.416666666667,5754.5,10323.33150470625,1222.0,39155.0,145277.83333333334,155482.0,24060.290812242834,97381,173380,11.583333333333334,8.5,18.76388374866284,1.0,70.0,7.25,6.0,5.642774945973753,1.0,16.0,1220872672.75,1024378840.5,1509476291.4878488,3597918,5227727164,1220771584.0,1024330355.5,1509494170.1561007,3489793,5227682664,3
7979,7979,58,85612.0,57120.58620689655,19541.0,109097.2677203068,329.0,605120.0,604791.0,25814.293103448275,1746.5,33715.04989368451,220.0,85806.0,55330.8275862069,6986.0,71081.30984021982,565.0,181944.0,108253.27586206896,87779.5,31387.447038693284,77447,163059,149.22413793103448,4.0,197.35470276987107,1.0,500.0,3.7413793103448274,2.0,9.57621385247512,1.0,56.0,2871074899.275862,1164170404.0,3988153999.848287,726657,14700589250,2871017778.689656,1164158603.5,3988131556.178968,720968,14700541885,3
7980,7980,2,6.0,21150.5,21150.5,24477.915444334714,3842.0,38459.0,34617.0,1833.0,1833.0,2275.46962185831,224.0,3442.0,4905.0,4905.0,5669.582171553738,896.0,8914.0,153721.5,153721.5,0.7071067811865476,153721,153722,10.0,10.0,12.727922061357855,1.0,19.0,5.0,5.0,4.242640687119285,2.0,8.0,20071151.0,20071151.0,17618777.434285786,7612794,32529508,20050000.5,20050000.5,17594299.51884145,7608952,32491049,4
7981,7981,10,6648.0,74059.4,98300.0,49256.06027507907,20251.0,158229.0,137978.0,41059.1,41447.0,36797.66705603314,1450.0,81448.0,163551.8,163511.0,147876.2814102834,5800.0,325792.0,149861.2,149175.5,2504.278640868701,147065,153721,128.0,128.0,132.9578045011942,1.0,270.0,84.7,19.5,100.72630683634186,1.0,201.0,508984816.8,164304547.5,772316053.4262959,53456090,2336363056,508910757.4,164244271.5,772286904.7768917,53357790,2336204827,3
7982,7982,2,1.0,148596.0,148596.0,207589.58039362187,1808.0,295384.0,293576.0,5604.0,5604.0,7608.468965567251,224.0,10984.0,12576.0,12576.0,16518.01440851775,896.0,24256.0,153719.5,153719.5,4.949747468305833,153716,153723,32.5,32.5,44.54772721475249,1.0,64.0,2.0,2.0,0.0,2.0,2.0,292411725.5,292411725.5,402518271.7416356,7788326,577035125,292263129.5,292263129.5,402310682.161242,7786518,576739741,3
7983,7983,2,6.0,33144.0,33144.0,18588.42306383196,20000.0,46288.0,26288.0,1578.0,1578.0,1916.259377015544,223.0,2933.0,3352.5,3352.5,3479.6724702190004,892.0,5813.0,153729.5,153729.5,2.1213203435596424,153728,153731,5.0,5.0,5.656854249492381,1.0,9.0,5.0,5.0,4.242640687119285,2.0,8.0,52534520.0,52534520.0,3584352.5581058566,50000000,55069040,52501376.0,52501376.0,3565764.135042025,49980000,55022752,3
