,ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,D,F,A,B,C,Flight,Ship,Road,low,medium,high,M,target
9804,9805,3,2,255,4,8,5511,1,1,0,0,0,0,1,0,1,0,0,0,1
9805,9806,4,5,160,2,8,5234,0,1,0,0,0,0,1,0,0,1,0,0,1
9806,9807,4,1,150,2,5,4133,0,0,1,0,0,0,1,0,1,0,0,1,1
9807,9808,4,2,242,6,10,5655,0,1,0,1,0,0,1,0,0,1,0,0,0
9808,9809,4,5,240,6,9,5498,0,1,0,0,1,0,1,0,0,1,0,0,0
9809,9810,2,4,246,2,10,5337,0,0,0,0,0,0,1,0,1,0,0,1,0
9810,9811,3,1,232,2,3,4562,1,1,0,0,0,0,1,0,1,0,0,0,0
9811,9812,4,3,274,3,5,4409,0,1,0,0,0,0,1,0,1,0,0,0,1
9812,9813,4,3,253,3,5,5703,0,1,1,0,0,0,1,0,1,0,0,0,1
9813,9814,5,1,229,4,1,4584,0,0,0,1,0,0,1,0,0,1,0,1,0
9814,9815,4,4,131,3,10,4625,0,1,0,0,1,0,1,0,0,1,0,0,1
9815,9816,4,3,125,3,10,5883,0,1,0,0,0,0,1,0,1,0,0,0,1
9816,9817,3,3,201,3,2,5540,1,1,0,0,0,0,1,0,1,0,0,0,0
9817,9818,4,4,207,3,1,4019,0,1,0,0,0,0,1,0,0,1,0,0,1
9818,9819,3,1,144,2,8,5378,0,0,1,0,0,0,1,0,0,1,0,1,0
9819,9820,3,5,109,4,4,4308,0,1,0,1,0,0,1,0,0,1,0,0,1
9820,9821,4,2,161,2,8,5654,0,1,0,0,1,0,1,0,0,0,1,0,0
9821,9822,4,2,151,3,3,5154,0,0,0,0,0,0,1,0,0,1,0,1,0
9822,9823,3,3,149,4,2,5282,1,1,0,0,0,0,1,0,1,0,0,0,1
9823,9824,5,5,239,3,5,4122,0,0,0,0,0,0,1,0,1,0,0,1,1
9824,9825,4,3,287,5,6,4376,0,0,1,0,0,0,1,0,0,1,0,1,0
9825,9826,3,3,132,2,8,5810,0,1,0,1,0,0,1,0,0,1,0,0,0
9826,9827,5,2,165,5,9,5313,0,0,0,0,1,0,1,0,0,1,0,1,1
9827,9828,5,4,143,2,1,5872,0,0,0,0,0,0,1,0,1,0,0,1,0
9828,9829,4,4,262,3,2,5429,1,0,0,0,0,0,1,0,0,1,0,1,1
9829,9830,5,3,201,6,3,4025,0,1,0,0,0,0,1,0,1,0,0,0,0
9830,9831,4,3,213,4,8,4220,0,0,1,0,0,0,1,0,0,1,0,1,1
9831,9832,2,3,269,2,3,5976,0,0,0,1,0,0,1,0,1,0,0,1,1
9832,9833,6,5,217,4,2,4073,0,1,0,0,1,0,1,0,1,0,0,0,1
9833,9834,4,3,133,2,10,4195,0,1,0,0,0,0,1,0,1,0,0,0,1
9834,9835,3,4,248,3,7,5299,1,0,0,0,0,0,1,0,0,1,0,1,1
9835,9836,4,3,244,3,9,5339,0,0,0,0,0,0,1,0,1,0,0,1,1
9836,9837,4,1,197,3,9,4917,0,0,1,0,0,0,1,0,0,0,1,1,1
9837,9838,5,5,268,4,9,4208,0,1,0,1,0,0,0,1,1,0,0,0,1
9838,9839,5,5,203,4,6,4557,0,0,0,0,1,0,0,1,1,0,0,1,0
9839,9840,4,4,224,2,3,4817,0,1,0,0,0,0,0,1,1,0,0,0,1
9840,9841,3,4,212,3,6,5935,1,0,0,0,0,0,0,1,1,0,0,1,0
9841,9842,5,4,208,6,8,5098,0,0,0,0,0,0,0,1,0,1,0,1,1
9842,9843,4,5,155,3,3,5939,0,0,1,0,0,0,0,1,0,1,0,1,0
9843,9844,5,4,260,3,8,4535,0,0,0,1,0,0,0,1,1,0,0,1,1
9844,9845,2,2,174,3,3,5348,0,1,0,0,1,0,0,1,1,0,0,0,1
9845,9846,4,1,161,3,3,4590,0,0,0,0,0,0,0,1,0,1,0,1,1
9846,9847,5,5,246,3,7,5167,1,1,0,0,0,0,0,1,0,1,0,0,1
9847,9848,5,1,173,4,2,4615,0,1,0,0,0,0,0,1,0,1,0,0,1
9848,9849,3,2,175,2,9,4859,0,0,1,0,0,0,0,1,1,0,0,1,1
9849,9850,5,1,243,3,10,4037,0,1,0,1,0,0,0,1,0,1,0,0,1
9850,9851,3,2,122,4,9,5299,0,1,0,0,1,0,0,1,1,0,0,0,0
9851,9852,4,2,219,2,1,5071,0,1,0,0,0,0,0,1,1,0,0,0,0
9852,9853,3,2,217,3,7,5910,1,0,0,0,0,0,0,1,0,0,1,1,1
9853,9854,4,3,250,6,2,4246,0,0,0,0,0,0,0,1,0,1,0,1,1
9854,9855,3,3,274,3,5,5981,0,1,1,0,0,0,0,1,1,0,0,0,0
9855,9856,2,2,260,3,6,4747,0,1,0,1,0,0,0,1,0,1,0,0,1
9856,9857,4,4,185,2,1,4729,0,1,0,0,1,0,0,1,0,1,0,0,1
9857,9858,4,5,270,3,1,4131,0,0,0,0,0,0,0,1,1,0,0,1,1
9858,9859,6,3,166,5,3,4596,1,1,0,0,0,0,0,1,0,1,0,0,0
9859,9860,4,4,160,4,1,5520,0,0,0,0,0,1,0,0,1,0,0,1,0
9860,9861,3,2,247,3,3,4338,0,0,1,0,0,1,0,0,1,0,0,1,1
9861,9862,4,2,272,2,1,5703,0,0,0,1,0,1,0,0,1,0,0,1,0
9862,9863,4,5,171,2,1,4439,0,1,0,0,1,1,0,0,0,1,0,0,1
9863,9864,5,2,211,3,8,4962,0,1,0,0,0,1,0,0,0,1,0,0,1
9864,9865,3,4,271,3,1,4444,1,0,0,0,0,1,0,0,0,1,0,1,0
9865,9866,6,4,155,5,8,5982,0,1,0,0,0,1,0,0,0,1,0,0,1
9866,9867,4,1,220,3,7,4552,0,1,1,0,0,1,0,0,0,1,0,0,0
9867,9868,3,3,220,3,10,5234,0,1,0,1,0,1,0,0,1,0,0,0,0
9868,9869,2,4,285,3,6,4427,0,0,0,0,1,1,0,0,0,0,1,1,0
9869,9870,3,1,109,6,5,4374,0,1,0,0,0,1,0,0,1,0,0,0,0
9870,9871,3,4,194,3,7,4565,1,0,0,0,0,1,0,0,0,1,0,1,1
9871,9872,3,3,214,2,9,4185,0,1,0,0,0,1,0,0,0,1,0,0,1
9872,9873,3,5,161,3,4,5629,0,1,1,0,0,1,0,0,1,0,0,0,1
9873,9874,3,5,202,4,7,4458,0,1,0,1,0,1,0,0,0,1,0,0,1
9874,9875,3,3,179,8,3,5429,0,1,0,0,1,1,0,0,0,0,1,0,0
9875,9876,5,1,137,5,8,4584,0,1,0,0,0,1,0,0,1,0,0,0,1
9876,9877,6,1,173,3,2,4892,1,1,0,0,0,1,0,0,0,1,0,0,1
9877,9878,3,4,243,3,6,4950,0,0,0,0,0,1,0,0,0,1,0,1,1
9878,9879,4,2,258,5,2,1494,0,0,1,0,0,1,0,0,0,1,0,1,1
9879,9880,6,3,245,4,3,1982,0,1,0,1,0,1,0,0,1,0,0,0,0
9880,9881,6,3,296,4,4,1650,0,1,0,0,1,1,0,0,1,0,0,0,1
9881,9882,5,4,267,5,9,1113,0,0,0,0,0,0,1,0,1,0,0,1,1
9882,9883,6,5,268,4,1,1248,1,1,0,0,0,0,1,0,0,1,0,0,0
9883,9884,7,4,277,5,4,1373,0,0,0,0,0,0,1,0,1,0,0,1,1
9884,9885,6,1,259,4,4,1198,0,1,1,0,0,0,1,0,1,0,0,0,1
9885,9886,5,1,275,5,6,1156,0,0,0,1,0,0,1,0,1,0,0,1,0
9886,9887,6,3,298,4,9,1515,0,1,0,0,1,0,1,0,1,0,0,0,0
9887,9888,5,2,243,5,4,1385,0,1,0,0,0,0,1,0,0,1,0,0,1
9888,9889,7,2,255,4,10,1372,1,1,0,0,0,0,1,0,0,1,0,0,1
9889,9890,4,5,232,5,3,1817,0,1,0,0,0,0,1,0,1,0,0,0,1
9890,9891,3,4,247,3,4,5844,0,1,1,0,0,0,1,0,1,0,0,0,1
9891,9892,4,4,272,2,1,4013,0,0,0,1,0,0,1,0,1,0,0,1,0
9892,9893,4,1,171,2,10,4536,0,1,0,0,1,0,1,0,0,1,0,0,1
9893,9894,5,5,211,3,7,5983,0,1,0,0,0,0,1,0,0,1,0,0,0
9894,9895,3,1,271,3,1,5486,1,0,0,0,0,0,1,0,0,1,0,1,0
9895,9896,6,1,155,5,8,4882,0,1,0,0,0,0,1,0,0,1,0,0,1
9896,9897,4,5,220,3,1,4912,0,1,1,0,0,0,1,0,0,1,0,0,0
9897,9898,3,5,220,3,5,4407,0,1,0,1,0,0,1,0,1,0,0,0,1
9898,9899,2,1,285,3,7,4999,0,1,0,0,1,0,1,0,0,0,1,0,1
9899,9900,3,1,109,6,6,5457,0,1,0,0,0,0,1,0,1,0,0,0,0
9900,9901,3,2,194,3,7,4727,1,1,0,0,0,0,1,0,0,1,0,0,0
9901,9902,3,5,214,2,6,4578,0,1,0,0,0,0,1,0,0,1,0,0,1
9902,9903,3,5,161,3,10,5663,0,1,1,0,0,0,1,0,1,0,0,0,0
9903,9904,3,3,202,4,10,5137,0,0,0,1,0,0,1,0,0,1,0,1,0
9904,9905,3,2,179,8,3,4584,0,0,0,0,1,0,1,0,0,0,1,1,1
9905,9906,5,1,137,5,4,4586,0,0,0,0,0,0,1,0,1,0,0,1,0
9906,9907,6,2,173,3,4,5970,1,1,0,0,0,0,1,0,0,1,0,0,1
9907,9908,3,1,243,3,6,5371,0,0,0,0,0,0,1,0,0,1,0,1,1
9908,9909,4,5,258,5,2,1481,0,0,1,0,0,0,1,0,0,1,0,1,1
9909,9910,6,2,245,4,9,1594,0,1,0,1,0,0,1,0,1,0,0,0,1
9910,9911,6,4,296,4,4,1973,0,0,0,0,1,0,1,0,1,0,0,1,1
9911,9912,5,5,267,5,1,1352,0,1,0,0,0,0,1,0,1,0,0,0,0
9912,9913,6,1,268,4,10,1958,1,0,0,0,0,0,1,0,0,1,0,1,1
9913,9914,7,2,277,5,7,1260,0,1,0,0,0,0,1,0,1,0,0,0,0
9914,9915,6,2,259,4,10,2000,0,1,1,0,0,0,1,0,1,0,0,0,0
9915,9916,5,3,275,5,2,1816,0,1,0,1,0,0,1,0,1,0,0,0,1
9916,9917,6,2,298,4,2,1648,0,0,0,0,1,0,1,0,1,0,0,1,1
9917,9918,5,5,243,5,2,1817,0,0,0,0,0,0,1,0,0,1,0,1,1
9918,9919,6,5,280,4,3,1819,1,1,0,0,0,0,1,0,1,0,0,0,0
9919,9920,6,3,277,4,6,1623,0,0,0,0,0,0,1,0,0,1,0,1,0
9920,9921,6,4,284,4,7,1518,0,1,1,0,0,0,1,0,1,0,0,0,0
9921,9922,4,1,258,5,8,1306,0,0,0,1,0,0,1,0,1,0,0,1,1
9922,9923,7,1,254,4,5,1865,0,1,0,0,1,0,1,0,1,0,0,0,0
9923,9924,5,4,263,5,8,1548,0,0,0,0,0,0,1,0,0,1,0,1,1
9924,9925,6,2,267,4,10,1580,1,0,0,0,0,0,1,0,1,0,0,1,1
9925,9926,6,3,247,4,7,1626,0,0,0,0,0,0,1,0,0,1,0,1,0
9926,9927,5,1,233,5,6,1631,0,1,1,0,0,0,1,0,0,1,0,0,0
9927,9928,7,2,254,4,9,1788,0,1,0,1,0,0,1,0,0,1,0,0,1
9928,9929,6,1,289,5,7,1223,0,0,0,0,1,0,1,0,0,1,0,1,1
9929,9930,6,2,282,4,6,1674,0,0,0,0,0,0,1,0,0,1,0,1,1
9930,9931,5,3,243,6,10,1729,1,0,0,0,0,0,1,0,0,1,0,1,0
9931,9932,5,3,243,5,8,1223,0,0,0,0,0,0,1,0,0,1,0,1,0
9932,9933,4,2,228,5,3,1473,0,1,1,0,0,0,1,0,1,0,0,0,0
9933,9934,5,5,235,5,4,1758,0,0,0,1,0,0,1,0,1,0,0,1,1
9934,9935,4,4,274,6,10,1355,0,0,0,0,1,0,1,0,1,0,0,1,0
9935,9936,6,4,254,5,10,1435,0,1,0,0,0,0,1,0,0,1,0,0,1
9936,9937,4,5,251,6,1,1625,1,1,0,0,0,0,1,0,1,0,0,0,1
9937,9938,7,1,310,4,8,1601,0,1,0,0,0,0,1,0,0,1,0,0,0
9938,9939,7,3,288,4,3,1989,0,0,1,0,0,0,1,0,0,1,0,1,1
9939,9940,4,3,218,5,9,1024,0,1,0,1,0,0,1,0,0,1,0,0,1
9940,9941,5,5,251,5,10,1683,0,1,0,0,1,0,1,0,0,1,0,0,1
9941,9942,5,3,263,5,6,1192,0,1,0,0,0,0,1,0,0,1,0,0,1
9942,9943,4,4,266,6,2,1776,1,1,0,0,0,0,1,0,1,0,0,0,0
9943,9944,6,2,307,4,9,1674,0,1,0,0,0,0,1,0,1,0,0,0,1
9944,9945,7,5,268,4,9,1754,0,1,1,0,0,0,1,0,0,1,0,0,0
9945,9946,6,5,157,5,10,1133,0,1,0,1,0,0,1,0,1,0,0,0,1
9946,9947,7,3,262,4,1,1384,0,1,0,0,1,0,1,0,1,0,0,0,0
9947,9948,4,2,245,5,10,1668,0,0,0,0,0,0,1,0,0,1,0,1,0
9948,9949,5,5,217,6,5,1616,1,0,0,0,0,0,1,0,0,1,0,1,1
9949,9950,6,3,259,4,7,1208,0,1,0,0,0,0,1,0,0,0,1,0,1
9950,9951,5,2,238,5,4,1962,0,1,1,0,0,0,1,0,1,0,0,0,1
9951,9952,6,4,288,4,9,1575,0,1,0,1,0,0,1,0,0,1,0,0,1
9952,9953,7,4,284,4,3,1751,0,0,0,0,1,0,1,0,1,0,0,1,0
9953,9954,4,4,243,5,2,1842,0,0,0,0,0,0,1,0,0,1,0,1,1
9954,9955,6,2,260,4,8,1522,1,1,0,0,0,0,1,0,1,0,0,0,1
9955,9956,4,3,264,5,2,1541,0,1,0,0,0,0,1,0,1,0,0,0,1
9956,9957,5,2,269,5,10,1113,0,1,1,0,0,0,1,0,0,1,0,0,0
9957,9958,7,4,282,4,6,1800,0,0,0,1,0,0,1,0,1,0,0,1,1
9958,9959,5,2,250,6,1,1296,0,0,0,0,1,0,1,0,1,0,0,1,0
9959,9960,5,5,230,5,8,1067,0,1,0,0,0,0,1,0,1,0,0,0,1
9960,9961,6,5,254,4,10,1217,1,1,0,0,0,0,1,0,0,0,1,0,1
9961,9962,5,4,256,5,2,1723,0,0,0,0,0,0,1,0,1,0,0,1,0
9962,9963,4,2,255,5,7,1378,0,1,1,0,0,0,1,0,1,0,0,0,1
9963,9964,7,3,306,4,2,1790,0,0,0,1,0,0,1,0,1,0,0,1,0
9964,9965,6,2,189,2,2,1837,0,1,0,0,1,0,1,0,1,0,0,0,1
9965,9966,6,3,280,4,2,1753,0,0,0,0,0,0,1,0,1,0,0,1,1
9966,9967,6,5,310,4,10,1553,1,1,0,0,0,0,1,0,0,1,0,0,1
9967,9968,5,4,266,2,1,5494,0,0,0,0,0,0,1,0,0,1,0,1,1
9968,9969,3,3,196,3,4,5622,0,0,1,0,0,0,1,0,1,0,0,1,1
9969,9970,3,2,198,5,6,5443,0,1,0,1,0,0,1,0,0,1,0,0,1
9970,9971,5,5,163,2,6,5253,0,0,0,0,1,0,1,0,0,0,1,1,0
9971,9972,3,3,137,3,8,4742,0,1,0,0,0,0,1,0,1,0,0,0,1
9972,9973,3,1,167,2,8,4171,1,1,0,0,0,0,1,0,1,0,0,0,0
9973,9974,3,5,115,2,10,4200,0,0,0,0,0,0,1,0,1,0,0,1,1
9974,9975,5,2,192,2,5,4046,0,0,1,0,0,0,0,1,1,0,0,1,1
9975,9976,4,2,238,5,9,4618,0,0,0,1,0,0,0,1,0,1,0,1,1
9976,9977,4,2,142,3,2,4790,0,0,0,0,1,0,0,1,1,0,0,1,0
9977,9978,3,2,256,2,7,5725,0,1,0,0,0,0,0,1,1,0,0,0,0
9978,9979,4,1,208,3,7,4592,1,1,0,0,0,0,0,1,0,1,0,0,1
9979,9980,3,2,257,2,8,4242,0,0,0,0,0,0,0,1,0,1,0,1,0
9980,9981,4,3,227,3,8,5829,0,0,1,0,0,0,0,1,0,1,0,1,0
9981,9982,4,2,219,4,8,5660,0,0,0,1,0,0,0,1,1,0,0,1,1
9982,9983,5,3,202,2,9,5645,0,1,0,0,1,0,0,1,1,0,0,0,0
9983,9984,4,2,158,3,9,4078,0,1,0,0,0,0,0,1,0,1,0,0,0
9984,9985,6,3,235,3,7,4829,1,1,0,0,0,0,0,1,1,0,0,0,0
9985,9986,4,4,233,3,9,4300,0,0,0,0,0,0,0,1,1,0,0,1,0
9986,9987,4,5,244,3,3,5857,0,0,1,0,0,0,0,1,0,1,0,1,0
9987,9988,3,5,244,5,10,4163,0,1,0,1,0,0,0,1,0,1,0,0,1
9988,9989,3,5,148,3,4,5919,0,0,0,0,1,0,0,1,1,0,0,1,1
9989,9990,5,5,171,2,8,4602,0,0,0,0,0,0,0,1,0,0,1,1,1
9990,9991,5,2,197,5,4,4196,1,1,0,0,0,0,0,1,1,0,0,0,0
9991,9992,3,1,256,3,5,5643,0,1,0,0,0,0,0,1,1,0,0,0,1
9992,9993,6,3,223,2,7,5007,0,0,1,0,0,0,0,1,0,1,0,1,1
9993,9994,5,2,271,4,4,4066,0,1,0,1,0,0,0,1,1,0,0,0,1
9994,9995,2,1,135,4,8,5001,0,1,0,0,1,0,0,1,0,1,0,0,0
9995,9996,6,4,272,2,7,4145,0,0,0,0,0,0,0,1,1,0,0,1,1
9996,9997,3,1,265,3,10,4244,1,1,0,0,0,1,0,0,0,1,0,0,1
9997,9998,5,5,180,2,5,4585,0,0,0,0,0,1,0,0,0,0,1,1,0
9998,9999,5,3,187,3,2,5967,0,0,1,0,0,1,0,0,1,0,0,1,1
9999,10000,3,3,158,3,1,5502,0,0,0,1,0,1,0,0,1,0,0,1,1
10000,10001,4,1,234,2,4,5164,0,1,0,0,1,1,0,0,0,1,0,0,1
10001,10002,6,4,224,5,10,5602,0,0,0,0,0,1,0,0,0,1,0,1,1
10002,10003,4,4,153,3,3,4422,1,0,0,0,0,1,0,0,0,1,0,1,0
10003,10004,3,5,125,2,2,4182,0,1,0,0,0,1,0,0,1,0,0,0,0
10004,10005,4,1,204,3,3,4310,0,0,1,0,0,1,0,0,0,1,0,1,1
10005,10006,3,1,199,3,3,5127,0,0,0,1,0,1,0,0,0,0,1,1,1
10006,10007,3,4,216,3,3,5149,0,1,0,0,1,1,0,0,1,0,0,0,1
10007,10008,4,3,183,3,6,5712,0,1,0,0,0,1,0,0,1,0,0,0,0
10008,10009,4,3,136,3,4,5769,1,1,0,0,0,1,0,0,0,1,0,0,0
10009,10010,4,1,269,3,3,4409,0,1,0,0,0,1,0,0,1,0,0,0,0
10010,10011,5,5,105,4,6,5135,0,0,1,0,0,1,0,0,1,0,0,1,0
10011,10012,4,2,253,2,4,4502,0,1,0,1,0,1,0,0,1,0,0,0,0
10012,10013,3,1,263,3,4,4616,0,0,0,0,1,1,0,0,0,1,0,1,1
10013,10014,4,1,266,3,10,4382,0,0,0,0,0,1,0,0,1,0,0,1,1
10014,10015,3,3,185,2,4,4746,1,0,0,0,0,1,0,0,1,0,0,1,1
10015,10016,3,4,245,2,1,4427,0,1,0,0,0,1,0,0,0,1,0,0,1
10016,10017,3,5,184,3,9,4969,0,1,1,0,0,1,0,0,0,1,0,0,1
10017,10018,5,4,235,3,8,4636,0,1,0,1,0,1,0,0,0,1,0,0,1
10018,10019,3,2,247,3,8,5194,0,0,0,0,1,0,1,0,0,1,0,1,1
10019,10020,4,4,145,2,9,5070,0,0,0,0,0,0,1,0,0,1,0,1,1
10020,10021,3,3,158,2,4,5960,1,1,0,0,0,0,1,0,1,0,0,0,1
10021,10022,4,5,268,2,2,4721,0,0,0,0,0,0,1,0,1,0,0,1,0
10022,10023,3,1,186,3,4,5515,0,1,1,0,0,0,1,0,0,1,0,0,0
10023,10024,2,3,226,3,8,5106,0,0,0,1,0,0,1,0,0,1,0,1,0
10024,10025,5,1,258,3,7,4466,0,0,0,0,1,0,1,0,0,1,0,1,0
10025,10026,3,4,189,3,2,5464,0,0,0,0,0,0,1,0,0,0,1,1,1
10026,10027,5,3,255,4,4,4178,1,1,0,0,0,0,1,0,0,1,0,0,0
10027,10028,5,5,207,4,1,5035,0,1,0,0,0,0,1,0,1,0,0,0,1
10028,10029,3,5,271,3,2,5229,0,0,1,0,0,0,1,0,1,0,0,1,0
10029,10030,3,4,239,4,10,5455,0,1,0,1,0,0,1,0,0,1,0,0,0
10030,10031,4,4,186,3,8,4969,0,1,0,0,1,0,1,0,1,0,0,0,0
10031,10032,4,1,139,3,7,4275,0,1,0,0,0,0,1,0,0,1,0,0,1
10032,10033,3,3,224,6,10,4221,1,0,0,0,0,0,1,0,0,1,0,1,1
10033,10034,4,2,198,2,2,5662,0,0,0,0,0,0,1,0,0,0,1,1,1
10034,10035,4,4,102,3,9,5644,0,1,1,0,0,0,1,0,0,0,1,0,0
10035,10036,3,3,219,3,5,4321,0,0,0,1,0,0,1,0,0,0,1,1,1
10036,10037,4,5,240,5,8,4314,0,0,0,0,1,0,1,0,0,1,0,1,1
10037,10038,3,2,222,2,1,4021,0,0,0,0,0,0,1,0,0,1,0,1,0
10038,10039,2,2,221,2,3,4500,1,1,0,0,0,0,1,0,0,1,0,0,0
10039,10040,5,3,229,2,1,5294,0,1,0,0,0,0,1,0,0,1,0,0,0
10040,10041,5,2,146,3,5,4725,0,1,1,0,0,0,1,0,1,0,0,0,1
10041,10042,3,3,165,2,1,5661,0,0,0,1,0,0,1,0,1,0,0,1,1
10042,10043,4,4,200,3,7,5807,0,1,0,0,1,0,1,0,1,0,0,0,0
10043,10044,4,2,232,2,5,4907,0,0,0,0,0,0,1,0,1,0,0,1,1
10044,10045,5,5,240,2,2,5655,1,1,0,0,0,0,1,0,1,0,0,0,1
10045,10046,5,4,240,4,7,4552,0,0,0,0,0,0,1,0,0,1,0,1,0
10046,10047,3,2,187,3,7,5334,0,1,1,0,0,0,1,0,0,1,0,0,1
10047,10048,5,4,239,3,7,4960,0,1,0,1,0,0,1,0,1,0,0,0,1
10048,10049,3,1,171,4,6,5398,0,1,0,0,1,0,1,0,0,1,0,0,1
10049,10050,4,2,239,4,8,4039,0,0,0,0,0,0,1,0,0,1,0,1,1
10050,10051,4,2,166,5,8,4493,1,0,0,0,0,0,1,0,1,0,0,1,1
10051,10052,6,1,113,2,7,5234,0,1,0,0,0,0,1,0,0,1,0,0,0
10052,10053,4,3,104,5,6,4617,0,1,1,0,0,0,1,0,1,0,0,0,0
10053,10054,3,4,270,3,10,5417,0,1,0,1,0,0,1,0,0,1,0,0,1
10054,10055,5,1,145,2,8,4485,0,0,0,0,1,0,1,0,0,1,0,1,0
10055,10056,3,5,171,3,5,4075,0,0,0,0,0,0,1,0,0,1,0,1,0
10056,10057,4,5,160,3,9,5799,1,1,0,0,0,0,1,0,1,0,0,0,0
10057,10058,4,2,210,2,1,5437,0,1,0,0,0,0,1,0,0,1,0,0,0
10058,10059,4,1,256,4,3,5324,0,1,1,0,0,0,1,0,0,1,0,0,1
10059,10060,4,5,155,3,10,5315,0,1,0,1,0,0,1,0,1,0,0,0,0
10060,10061,5,1,126,5,2,5659,0,1,0,0,1,0,1,0,0,1,0,0,0
10061,10062,3,1,189,3,1,4886,0,0,0,0,0,0,1,0,1,0,0,1,1
10062,10063,4,1,206,3,2,5013,1,0,0,0,0,0,1,0,0,0,1,1,0
10063,10064,4,3,242,2,2,5879,0,0,0,0,0,0,1,0,0,1,0,1,1
10064,10065,3,1,258,2,4,5262,0,1,1,0,0,0,1,0,1,0,0,0,1
10065,10066,4,4,196,4,10,4871,0,1,0,1,0,0,1,0,1,0,0,0,0
10066,10067,3,3,209,3,1,5186,0,0,0,0,1,0,1,0,1,0,0,1,1
10067,10068,4,4,259,2,6,4308,0,0,0,0,0,0,1,0,1,0,0,1,0
10068,10069,2,1,140,2,8,4965,1,1,0,0,0,0,1,0,0,1,0,0,1
10069,10070,5,3,141,2,10,4651,0,1,0,0,0,0,1,0,0,1,0,0,1
10070,10071,3,1,160,2,5,4435,0,0,1,0,0,0,1,0,0,1,0,1,0
10071,10072,5,4,208,4,8,4116,0,1,0,1,0,0,1,0,0,1,0,0,1
10072,10073,3,4,198,3,3,5322,0,1,0,0,1,0,1,0,1,0,0,0,1
10073,10074,4,4,264,3,6,5959,0,0,0,0,0,0,1,0,1,0,0,1,0
10074,10075,4,3,136,4,10,5911,1,0,0,0,0,0,1,0,1,0,0,1,1
10075,10076,4,4,221,4,2,5595,0,1,0,0,0,0,1,0,1,0,0,0,0
10076,10077,5,3,242,3,10,4889,0,1,1,0,0,0,1,0,1,0,0,0,0
10077,10078,4,2,162,3,7,5614,0,0,0,1,0,0,1,0,1,0,0,1,1
10078,10079,4,5,258,3,3,5422,0,1,0,0,1,0,1,0,1,0,0,0,0
10079,10080,5,3,172,3,3,4056,0,1,0,0,0,0,1,0,0,1,0,0,1
10080,10081,4,4,222,4,6,4733,1,0,0,0,0,0,1,0,0,1,0,1,1
10081,10082,3,2,215,2,7,4305,0,1,0,0,0,0,1,0,1,0,0,0,1
10082,10083,3,4,164,2,1,4067,0,0,1,0,0,0,1,0,1,0,0,1,0
10083,10084,5,1,233,3,6,5560,0,1,0,1,0,0,1,0,1,0,0,0,1
10084,10085,4,4,249,3,1,5743,0,1,0,0,1,0,1,0,0,1,0,0,1
10085,10086,4,5,217,3,3,5380,0,1,0,0,0,0,1,0,1,0,0,0,0
10086,10087,4,3,260,3,1,4796,1,0,0,0,0,0,1,0,1,0,0,1,1
10087,10088,4,1,219,2,6,5314,0,0,0,0,0,0,1,0,0,1,0,1,1
10088,10089,4,1,267,4,2,4024,0,0,1,0,0,0,1,0,0,1,0,1,1
10089,10090,5,3,137,4,9,4754,0,1,0,1,0,0,1,0,1,0,0,0,1
10090,10091,4,5,141,2,1,4395,0,0,0,0,1,0,1,0,1,0,0,1,0
10091,10092,4,2,201,2,6,5729,0,0,0,0,0,0,1,0,0,1,0,1,1
10092,10093,5,1,125,4,3,5595,1,0,0,0,0,0,1,0,0,1,0,1,1
10093,10094,3,1,173,2,1,5927,0,1,0,0,0,0,1,0,0,1,0,0,0
10094,10095,3,5,271,2,6,4020,0,1,1,0,0,0,1,0,0,1,0,0,0
10095,10096,4,5,243,3,9,5263,0,0,0,1,0,0,1,0,1,0,0,1,1
10096,10097,5,1,151,3,9,4895,0,1,0,0,1,0,1,0,1,0,0,0,1
10097,10098,4,4,224,4,2,4503,0,1,0,0,0,0,1,0,0,1,0,0,0
10098,10099,3,2,141,3,7,4682,1,0,0,0,0,0,1,0,1,0,0,1,1
10099,10100,3,2,133,3,10,5803,0,0,0,0,0,0,1,0,0,1,0,1,1
10100,10101,3,2,239,3,4,5628,0,0,1,0,0,0,1,0,1,0,0,1,0
10101,10102,4,3,203,2,8,5597,0,0,0,1,0,0,1,0,1,0,0,1,1
10102,10103,4,2,220,3,9,5896,0,1,0,0,1,0,1,0,1,0,0,0,1
10103,10104,4,3,212,2,8,5513,0,0,0,0,0,0,1,0,1,0,0,1,1
10104,10105,2,4,252,4,4,4787,1,0,0,0,0,0,1,0,0,1,0,1,1
10105,10106,5,5,265,3,3,5637,0,0,0,0,0,0,1,0,1,0,0,1,1
10106,10107,4,2,199,3,7,5342,0,0,1,0,0,0,1,0,1,0,0,1,1
10107,10108,3,5,209,3,4,5413,0,1,0,1,0,0,1,0,0,0,1,0,1
10108,10109,4,5,254,3,7,4363,0,1,0,0,1,0,1,0,1,0,0,0,1
10109,10110,2,3,216,3,9,4032,0,0,0,0,0,0,1,0,0,0,1,1,0
10110,10111,5,4,196,2,2,5515,1,0,0,0,0,0,1,0,0,1,0,1,1
10111,10112,4,4,258,3,2,5420,0,0,0,0,0,0,0,1,0,0,1,1,1
10112,10113,3,3,137,3,7,5794,0,0,1,0,0,0,0,1,0,0,1,1,0
