,length_url,length_hostname,nb_dots,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,zero,0,1,one,One,Zero,target
11303,126,31,3,0,1,1,0,2,0,0,0,6,0,1,0,1,0,0,0,0,0,0,1,0.253968254,0.0,0,0,0,0,0,3,0,0,0,0,2,0,11,4,2,11,2,32,15,32,9.545454545,13.0,8.777777777999999,0,0,0,0,0,0,64,0.46875,0.53125,0,0,0,0.235294118,0,0.0,0,1,61.53846154,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,266,-1,0,0,1,0,0,0,1,1,0,0,0
11304,58,25,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,6,3,3,4,17,17,6,6.833333333,10.0,5.25,0,0,0,0,0,0,102,0.37254902,0.62745098,0,0,0,0.015625,0,0.0,0,0,91.66666667,0,0.0,100.0,0,0,0,24.67532468,0,0,0,1,0,129,2792,604753,0,0,4,0,1,0,1,0,0,1
11305,293,14,4,0,1,2,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0.498293515,0.0,0,0,0,0,0,3,1,0,0,0,0,0,13,5,3,3,3,176,6,176,20.53846154,4.5,23.45454545,0,0,0,0,0,0,110,0.9,0.1,0,0,0,0.363636364,0,0.090909091,0,0,96.42857143,0,66.66666667,33.33333333,0,0,0,59.09090909,0,0,0,0,0,107,2815,7079578,0,1,2,0,0,1,1,0,0,0
11306,44,12,3,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.022727273,0.0,0,0,0,0,0,3,0,1,0,0,1,0,7,0,1,3,1,6,5,6,4.0,4.0,4.0,1,0,0,0,1,0,7,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,211,-1,8768700,0,0,2,0,1,0,0,0,1,0
11307,51,21,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,3,4,3,12,12,6,5.666666667,8.0,4.5,0,0,0,0,0,0,7,0.571428571,0.428571429,0,0,0,1.0,0,0.0,0,0,40.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,176,2380,117179,0,0,4,0,1,0,1,0,0,1
11308,22,13,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,246,0.987804878,0.012195122,0,0,0,0.0,0,0.0,0,0,91.30434783,0,92.30769231,7.692307692000001,0,0,0,100.0,0,0,0,0,0,0,7149,3598004,0,0,4,0,1,0,1,0,0,1
11309,102,25,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,6,3,3,8,17,17,12,10.5,10.0,10.66666667,0,0,0,0,0,0,61,0.8688524590000001,0.131147541,0,2,0,0.125,0,0.125,0,1,77.77777778,0,100.0,0.0,0,0,0,50.0,0,0,0,1,0,335,3683,443077,0,0,2,0,1,0,0,0,1,1
11310,43,17,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,3,14,3,14,14,7,7.25,14.0,5.0,0,0,0,0,0,0,11,0.727272727,0.272727273,0,0,0,0.0,0,0.0,0,1,66.66666667,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,-1,2404290,0,1,2,0,1,0,1,0,0,0
11311,36,29,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,16,16,0,12.0,12.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,374,7295,0,0,1,5,0,1,0,0,0,1,0
11312,33,18,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,5,3,2,3,2,5,5,4,3.8,4.333333333,3.0,0,0,0,0,0,0,86,0.988372093,0.011627907,0,0,0,0.0,0,0.0,0,0,95.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,-1,0,0,1,2,0,0,0,1,0,0,1
11313,34,27,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.235294118,0.296296296,0,0,0,0,0,3,0,0,0,0,0,0,4,1,1,1,0,9,9,0,5.25,5.25,0.0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,355,2202,670876,0,1,1,1,1,0,0,0,0,0
11314,32,24,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0625,0.083333333,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,11,11,0,9.5,9.5,0.0,0,1,0,0,0,0,193,0.062176166,0.937823834,0,3,0,0.237569061,0,0.0,1,1,11.76470588,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,370,7299,0,0,0,5,0,1,0,1,0,0,1
11315,30,23,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.1,0.130434783,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,10,10,0,9.0,9.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,374,7295,0,0,1,5,1,0,0,0,0,0,0
11316,33,25,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,8,8,0,12,12,0,10.0,10.0,0.0,1,0,0,0,0,0,32,0.90625,0.09375,0,0,0,0.0,0,0.0,0,0,91.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,258,4489,0,0,0,3,0,1,0,1,0,0,0
11317,38,18,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,14,3,14,14,3,5.75,14.0,3.0,0,0,0,0,1,0,31,0.612903226,0.387096774,0,4,0,0.0,0,0.0,0,1,71.42857143,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,362,-1,0,0,1,0,0,1,0,1,0,0,0
11318,83,28,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.108433735,0.0,0,0,0,0,0,3,0,0,0,0,0,0,11,3,2,5,2,9,9,7,5.545454545,7.333333333,4.875,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,587,7448,385,0,1,8,0,1,0,1,0,0,1
11319,126,16,2,0,1,5,0,6,0,0,6,4,0,1,0,0,0,0,0,0,0,0,1,0.103174603,0.0,0,0,0,0,0,2,0,0,0,0,1,0,25,4,1,5,1,22,6,22,3.64,5.5,3.47826087,0,1,0,0,0,0,37,0.054054054,0.945945946,0,1,0,0.0,0,0.171428571,0,1,0.0,0,0.0,100.0,0,0,0,8.695652174,0,0,0,0,0,908,9320,13,0,1,7,0,1,0,1,0,0,1
11320,23,14,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,98,0.255102041,0.7448979590000001,0,4,0,0.0,0,0.0,0,1,11.76470588,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,255,1937,114231,0,0,4,1,1,0,0,0,0,1
11321,150,40,5,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.4866666670000001,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,17,3,3,3,88,19,88,18.71428571,8.25,32.66666667,0,0,1,0,0,0,8,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,343,4405,0,0,1,0,1,0,1,0,0,0,0
11322,85,18,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.388235294,0.0,0,0,0,0,0,3,0,1,0,0,0,0,6,6,3,3,3,50,5,50,11.66666667,4.333333333,19.0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,290,-1,0,0,1,0,1,0,1,0,0,0,0
11323,50,23,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.02,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,1,3,1,15,15,13,7.0,9.0,5.666666667,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,324,1868,2161928,0,1,2,0,1,0,0,1,0,0
11324,66,20,3,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,3,3,3,12,12,11,6.0,7.5,5.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,303,4079,0,0,0,2,0,1,0,1,0,0,1
11325,31,17,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5,13,5,13,13,5,9.0,13.0,5.0,0,0,0,0,0,0,65,0.1692307689999999,0.8307692309999999,0,0,0,0.111111111,0,0.018518519,0,0,100.0,0,0.0,100.0,0,0,0,97.14285714,0,0,0,1,0,15,3638,758502,0,0,1,0,1,0,1,0,0,1
11326,47,39,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.127659574,0.153846154,0,0,0,0,0,3,0,0,1,0,0,0,6,2,1,1,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,231,5612,5865346,0,1,5,1,1,0,0,0,0,0
11327,68,10,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.044117647,0.3,0,0,0,0,0,2,1,1,0,0,0,0,9,15,2,7,2,9,7,9,5.555555556,7.0,5.375,3,0,0,0,0,0,85,0.105882353,0.8941176470000001,0,9,0,0.0,0,0.0,0,1,4.255319149,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,-1,9421973,0,1,1,1,0,0,0,0,0,0
11328,42,24,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.047619048,0.083333333,0,0,0,0,0,3,0,0,1,0,0,0,6,1,1,1,4,7,7,5,4.333333333,4.25,4.5,0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,0,227,5616,0,0,1,5,0,1,0,1,0,0,0
11329,61,12,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,8,1,2,8,2,8,8,8,5.25,8.0,4.857142857,0,0,0,0,0,0,94,0.659574468,0.340425532,0,2,0,0.0,0,0.0625,0,1,75.0,0,0.0,100.0,0,0,0,66.66666667,0,0,0,0,0,1360,3022,32574,0,0,5,1,1,0,0,0,0,1
11330,35,28,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,2,6,6,0,8,8,0,7.333333333,7.333333333,0.0,0,1,0,0,0,0,26,0.846153846,0.153846154,0,1,0,0.0,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1048,5160,0,0,0,8,0,1,0,1,0,0,1
11331,24,15,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,90,0.7555555559999999,0.2444444439999999,0,2,0,0.181818182,0,0.090909091,0,1,68.75,0,100.0,0.0,0,0,0,48.0,0,0,0,0,0,12,2910,142338,0,0,4,1,1,0,0,0,0,1
11332,26,18,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,2,0,2,2,2,2,0,11,11,0,6.5,6.5,0.0,0,0,0,0,0,0,237,0.852320675,0.147679325,0,2,0,0.114285714,0,0.028571429,0,1,88.23529412,0,0.0,0.0,0,0,0,84.32432432,0,0,0,1,0,363,1,0,0,1,0,0,1,0,1,0,0,0
11333,49,12,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,6,3,3,3,5,8,4,8,5.5,3.5,6.5,0,1,0,0,0,0,38,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,0,0,192,8941,33,0,1,7,0,1,0,1,0,0,1
11334,25,18,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,2,0,1,0,11,11,0,11,11,0,11.0,11.0,0.0,0,0,0,0,0,0,116,0.913793103,0.0862068969999999,0,0,0,0.0,0,0.3,0,0,93.75,0,93.75,6.25,0,0,0,27.27272727,0,0,0,1,0,165,8236,263590,0,0,2,0,1,0,1,0,0,1
11335,33,25,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,2,6,6,0,8,8,0,6.666666667,6.666666667,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,311,784,2745991,0,1,0,0,1,0,0,0,1,0
11336,32,13,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,3,9,3,9,9,5,5.666666667,9.0,4.0,0,0,0,0,0,0,84,0.964285714,0.035714286,0,0,0,0.0,0,0.0,0,0,66.66666667,0,0.0,0.0,0,0,0,97.46835443,0,0,0,0,0,694,1496,2979260,0,1,2,1,1,0,0,0,0,0
11337,56,39,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.107142857,0.153846154,0,0,0,0,0,3,0,0,1,0,0,0,8,1,1,1,4,7,7,4,4.75,5.0,4.0,0,0,0,0,0,0,83,0.469879518,0.5301204820000001,0,2,0,0.363636364,0,0.022727273,1,1,0.0,0,33.33333333,66.66666667,0,0,0,56.92307692,0,0,0,1,0,217,5627,0,0,1,5,0,1,0,0,1,0,0
11338,91,18,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.230769231,0.0,0,0,0,0,0,2,1,0,0,0,1,0,8,6,2,3,2,32,10,32,9.125,6.5,10.0,3,0,0,0,0,0,57,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,122,243,0,0,1,0,0,0,1,1,0,0,0
11339,47,14,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.042553191,0.0,0,0,0,0,0,3,0,0,0,0,1,0,6,3,2,3,2,13,6,13,5.166666667,4.5,5.5,0,0,0,0,0,0,6,0.833333333,0.166666667,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,169,7501,628638,0,0,5,1,1,0,0,0,0,1
11340,46,16,2,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,2,3,9,9,7,4.833333333,5.5,4.5,0,1,0,0,0,0,853,0.944900352,0.055099648,0,0,0,0.468085106,0,0.212765957,0,0,100.0,0,100.0,0.0,0,0,0,71.51515152,0,0,0,0,0,904,7131,12,0,0,7,0,1,0,0,1,0,1
11341,54,21,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.074074074,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,1,3,17,3,17,17,9,7.8,17.0,5.5,0,0,0,0,0,0,21,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,69,3583,0,0,0,0,0,1,0,1,0,0,0
11342,39,30,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,17,17,0,12.5,12.5,0.0,0,1,0,0,0,0,13,0.076923077,0.923076923,0,0,0,0.25,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,25.0,0,0,0,1,0,374,7295,0,0,1,5,1,1,0,0,0,0,0
11343,21,13,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,299,5909,903479,0,0,1,1,1,0,0,0,0,1
11344,46,17,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.02173913,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,3,3,11,9,11,6.2,6.0,6.333333333,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,266,98,0,0,1,2,1,1,0,0,0,0,0
11345,51,13,3,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,1,0,0,0,1,0.294117647,0.0,0,0,0,0,0,3,0,1,0,0,2,0,5,5,3,3,3,17,5,17,7.2,4.0,9.333333333,0,0,0,0,0,0,332,0.918674699,0.081325301,0,0,0,0.148148148,0,0.037037037,0,1,90.90909091,0,87.5,12.5,0,0,0,40.0,0,0,0,0,0,1828,9229,763,0,1,6,1,0,1,0,0,0,1
11346,38,30,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,22,22,0,12.5,12.5,0.0,0,0,0,0,0,0,32,0.375,0.625,0,1,0,0.05,0,0.05,0,1,16.66666667,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,85,2836,2455493,0,0,4,0,1,0,0,0,1,1
11347,50,16,1,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,4,12,4,12,12,8,7.0,12.0,5.75,0,0,0,0,0,0,56,0.4642857139999999,0.535714286,0,0,0,0.0,0,0.0,0,1,9.090909091,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,35,1791,58549,0,0,5,1,1,0,0,0,0,1
11348,40,16,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,15,15,8,15,8.666666667000001,5.5,15.0,0,1,0,0,0,0,55,0.563636364,0.436363636,0,3,0,0.0,0,0.0,0,1,9.090909091,0,0.0,0.0,0,0,0,75.0,0,0,0,0,0,2806,8518,8,0,0,10,1,1,0,0,0,0,1
11349,109,7,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.055045872,0.0,0,0,0,0,0,1,0,0,0,0,1,0,15,1,2,3,2,9,3,9,5.533333333,3.0,5.714285714,0,0,0,0,0,0,56,0.25,0.75,0,2,0,0.095238095,0,0.095238095,0,1,6.666666667,0,0.0,100.0,0,0,0,50.0,0,0,0,1,0,1892,9794,21833,0,0,5,1,1,0,0,0,0,1
11350,552,22,3,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.170289855,0.181818182,0,0,0,0,0,3,0,0,0,0,1,0,23,14,2,7,2,136,8,136,22.47826087,7.5,23.9047619,0,0,0,0,0,0,23,0.3913043479999999,0.608695652,0,2,0,0.0,0,0.0,0,1,9.090909091,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,881,7154,0,0,1,3,0,0,1,1,0,0,0
11351,59,13,3,0,0,0,0,0,0,0,2,5,0,1,0,0,0,2,1,0,0,0,1,0.06779661,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,4,3,3,3,9,5,9,5.125,4.0,5.5,0,0,0,0,0,0,20,0.0,1.0,0,1,0,0.0,0,0.1,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,772,8983,7655750,0,1,3,1,1,0,0,0,0,1
11352,35,16,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,4,13,4,13,13,6,7.666666667,13.0,5.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,234,3768,0,0,1,3,1,1,0,0,0,0,0
11353,58,50,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,1,0,2,0,0,0,0,0,0,5,2,3,3,0,17,17,0,8.0,8.0,0.0,0,0,0,0,0,0,9,0.333333333,0.666666667,0,1,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,372,1454,0,0,1,0,1,1,0,0,0,0,0
11354,30,11,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.033333333,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,4,7,4,7,7,6,5.666666667,7.0,5.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,350,1111,0,0,1,0,1,1,0,0,0,0,0
11355,42,17,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,10,9,10,7.0,6.0,8.0,0,0,0,0,0,0,311,0.778135048,0.221864952,0,0,0,0.0144927539999999,0,0.0,0,0,90.47619048,0,100.0,0.0,0,0,0,1.470588235,0,0,0,0,0,310,9186,317,0,0,5,1,1,0,0,0,0,1
11356,27,15,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,3,3,3,3,3,7,7,3,4.333333333,5.0,3.0,0,0,0,0,0,0,8,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,299,7006,0,0,0,1,1,1,0,0,0,0,0
11357,43,34,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.11627907,0.147058824,0,0,0,0,0,3,0,0,1,0,0,0,7,1,1,1,0,7,7,0,3.428571429,3.428571429,0.0,0,0,0,0,0,0,18,0.5555555560000001,0.444444444,0,0,0,0.375,0,0.0,0,0,50.0,0,80.0,20.0,0,0,0,25.0,0,0,0,1,0,230,5614,0,0,1,5,0,1,0,1,0,0,0
11358,39,22,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0512820509999999,0.090909091,0,0,0,0,0,3,1,0,0,0,1,0,5,0,3,4,3,7,7,5,4.8,5.333333333,4.0,1,0,0,0,0,0,103,0.932038835,0.067961165,0,1,0,0.285714286,0,0.0,0,1,81.81818182,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,342,7328,869662,1,1,0,0,1,0,1,0,0,0
11359,43,25,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,10,17,17,10,10.0,10.0,10.0,0,0,0,0,0,0,204,0.857843137,0.142156863,0,0,0,0.0,0,0.034482759,0,1,61.53846154,0,100.0,0.0,0,0,0,51.61290323,0,0,0,1,0,2506,6259,683,0,0,6,0,1,0,1,0,0,1
11360,32,23,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,2,2,0,16,16,0,9.0,9.0,0.0,0,0,0,0,0,0,7,0.857142857,0.142857143,0,0,0,1.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,564,-1,0,0,1,2,0,1,0,0,0,1,0
11361,42,25,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.19047619,0.32,0,0,0,0,1,2,0,0,0,0,1,0,3,1,8,10,8,11,11,8,9.666666667,10.5,8.0,0,0,0,0,0,0,8,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,123,1337,20989,0,1,6,1,1,0,0,0,0,0
11362,51,27,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,2,0,8,3,2,3,2,6,6,5,4.125,5.0,3.25,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,358,7,0,0,1,0,1,1,0,0,0,0,0
